name,business_type,status,sub_status,accountnumber,annual_report_due_date,billingstreet,billingcity,billingcountry,billingpostalcode,billingstate,business_email_address,citizenship,date_registration,formation_place,state_or_territory_formation,woman_owned_organization,veteran_owned_organization,minority_owned_organization,org_owned_by_person_s_with,organization_is_lgbtqi_owned,naics_code,naics_sub_code,create_dt,total_authorized_shares,began_transacting_in_ct,business_name_in_state_country,country_formation,dissolution_date,mailing_jurisdiction_address,mailing_jurisdiction_2,mailing_jurisdiction,mailing_jurisdiction_1,mailing_jurisdiction_4,mailing_jurisdiction_country,office_jurisdiction_address,office_jurisdiction_2,office_jurisdiction,office_jurisdiction_1,office_jurisdiction_4,office_in_jurisdiction_country,billing_unit,category_survey_email_address,date_of_organization_meeting,reason_for_administrative,mailing_international_address,office_jurisdiction_3
LITCHFIELD HILLS PILATES LLC,LLC,Active,,1348552,2022-03-31,46 Bridge St.,NEW MILFORD,United States,06776,CT,suzette@litchfieldhillspilates.com,Domestic,2020-06-24,CT,Connecticut,True,False,False,False,False,Fitness and Recreational Sports Centers (713940),713940.0,2021-11-10 00:08:44.1233333,,,,,,,,,,,,,,,,,,3,,,,,
SONAS EQUESTRIAN LLC,LLC,Active,,1348553,2022-03-31,5 MORGAN DRIVE,SANDY HOOK,United States,06482,CT,sonasequestrian@outlook.com,Domestic,2020-06-24,CT,Connecticut,True,False,False,False,False,Horses and Other Equine Production (112920),112920.0,2021-11-10 00:08:44.1233333,,,,,,,,,,,,,,,,,,,,,,,
POT LUCK ANIMATION LLC,LLC,Active,,1348554,2022-03-31,63 DIVISION AVE,FAIRFIELD,United States,06825,CT,mike.parker@potluckanimation.com,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,"Independent Artists, Writers, and Performers (711510)",711510.0,2021-11-10 00:08:44.1233333,,,,,,,,,,,,,,,,,,,,,,,
HOMEGURL HEALTHCARE LLC,LLC,Active,,1348555,2022-03-31,606 CAMPBELL AVE APT 14,WEST HAVEN,United States,06516,CT,hello@homegurlhealthcare.com,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,All Other Information Services (519190),,2021-11-10 00:08:44.1233333,,,,,,,,,,,,,,,,,,,,,,,
"ZILLOW CT, LLC",LLC,Active,,1348556,2022-03-31,252 ELMRIDGE ROAD,PAWCATUCK,United States,06379,CT,CLS-CTARMSEvidence@wolterskluwer.com,Foreign,2020-06-24,DE,DE,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:08:44.1233333,,2020-06-24,"ZILLOW CT, LLC",United States,,,,,,,,,,,,,,,,,,,
"DABG, LLC",LLC,Active,,1348557,2022-03-31,3-7 MUNSON DRIVE,WALLINGFORD,United States,06492,CT,almadlener@yahoo.com,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Insurance Agencies and Brokerages (524210),524210.0,2021-11-10 00:08:44.1233333,,,,,,,,,,,,,,,,,,,,,,,
"ALLIOS, INC.",Stock,Active,,1348558,2022-06-24,2595 DALLAS PARKWAY SUITE 300,FRISCO,United States,75034,TX,CLS-CTARMSEVIDENCE@WOLTERSKLUWER.COM,Foreign,2020-06-24,DE,DE,False,False,False,False,False,General Warehousing and Storage (493110),493110.0,2021-11-10 00:08:44.1233333,,2020-07-01,"ALLIOS, INC.",United States,,,,,,,,,,,,,,,,,,,
"21 CLEMENS AVENUE, LLC",LLC,Active,Annual report past due,1348559,2021-03-31,21 CLEMENS AVENUE,TRUMBULL,United States,06611,CT,JMARSH@GS-LAWFIRM.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:08:44.1233333,,,,,,,,,,,,,,,,,,,,,,,
T&M FOOD CORP,B Corp,Active,First report past due,1348560,2020-09-22,No information provided,,,,,HNLCPAFIRM@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Fish and Seafood Merchant Wholesalers (424460),424460.0,2021-11-10 00:08:44.1233333,200.0,,,,,,,,,,,,,,,,,,,,,,
ROCK STAR PRESENTS LLC,LLC,Active,Annual report past due,1348562,2021-03-31,2 ARMONK STREET SUITE 1011,GREENWICH,United States,06830,CT,INFO@ROCKSTARPRESENTS.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures (711410)",711410.0,2021-11-10 00:08:44.1233333,,,,,,,,,,,,,,,,,,,,,,,
2 DAISIES LLC,LLC,Active,Annual report past due,1348563,2021-03-31,17 KIMBERLY DRIVE  17 KIMBERLY DRIVE,ENFIELD,United States,06082,CT,APOYNTON13@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,True,False,False,False,False,Clothing Accessories Stores (448150),448150.0,2021-11-10 00:08:44.1233333,,,,,,,,,,,,,,,,,,,,,,,
"BDO DIGITAL, LLC",LLC,Active,,1348565,2022-03-31,1420 KENSINGTON ROAD SUITE 110,OAK BROOK,United States,60523,IL,jjames@bdo.com,Foreign,2020-06-24,DE,DE,False,False,False,False,False,Computer Systems Design Services (541512),541512.0,2021-11-10 00:08:44.1233333,,2020-07-01,"BDO DIGITAL, LLC",United States,,"251 LITTLE FALLS DRIVE, WILMINGTON, DE, 19808, United States",251 LITTLE FALLS DRIVE,WILMINGTON,DE,19808,United States,"251 LITTLE FALLS DRIVE, WILMINGTON, DE, 19808, United States",251 LITTLE FALLS DRIVE,WILMINGTON,DE,19808,United States,,,,,,
GIGGLE PAPER LLC,LLC,Active,,1348566,2022-03-31,2389 MAIN ST. STE 100,GLASTONBURY,United States,06033,CT,gigglepaper21@gmail.com,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,All Other Publishers (511199),,2021-11-10 00:08:44.1233333,,,,,,,,,,,,,,,,,,,,,,,
WILLOW MILIS LLC,LLC,Dissolved,,1348567,2022-03-31,2389 MAIN ST. STE 100,GLASTONBURY,United States,06033,CT,gigglepaper21@gmail.com,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,All Other Publishers (511199),,2021-11-10 00:08:44.1233333,,,,,2021-09-26T00:00:00.000,,,,,,,,,,,,,,,,,,
MALINDA MEEKS LLC,LLC,Dissolved,,1348568,2022-03-31,2389 MAIN ST. STE 100,GLASTONBURY,United States,06033,CT,gigglepaper21@gmail.com,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,All Other Publishers (511199),,2021-11-10 00:08:44.1233333,,,,,2021-09-27T00:00:00.000,,,,,,,,,,,,,,,,,,
ACT II PERFORMING ARTS LLC,LLC,Active,Annual report past due,1348569,2021-03-31,15 GLENWOOD PARK SOUTH,NEW LONDON,United States,06320,CT,LKENYON5678@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,True,False,False,False,False,Other Performing Arts Companies (711190),711190.0,2021-11-10 00:08:44.1233333,,,,,,,,,,,,,,,,,,,,,,,
STRATHMORE LLC,LLC,Active,Annual report past due,1348570,2021-03-31,18 PELHAM LANE,RIDGEFIELD,United States,06877,CT,LUCYMCCORMICKCALKINS@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Residential Property Managers (531311),531311.0,2021-11-10 00:08:44.1700000,,,,,,,,,,,,,,,,,,,,,,,
CARE 4 ME COMPANION & HOMEMAKERS LLC,LLC,Active,,1348571,2022-03-31,25 MALONE DR UNIT 3,WATERBURY,United States,06705,CT,Care4me2020@yahoo.com,Domestic,2020-06-24,CT,Connecticut,True,False,True,False,False,Services for the Elderly and Persons with Disabilities (624120),624120.0,2021-11-10 00:08:44.1700000,,,,,,,,,,,,,,,,,,,,,,,
"CONNECTICUT IMPACT FASTPITCH ORGANIZATION, LLC",LLC,Active,Annual report past due,1348572,2021-03-31,2 MINUTEMAN CIRCLE,SOUTHBURY,United States,06488,CT,CTIMPACTSB@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Fitness and Recreational Sports Centers (713940),713940.0,2021-11-10 00:08:44.1700000,,,,,,,,,,,,,,,,,,,,,,,
"GOLD COAST PROPERTIES CT 1, LLC",LLC,Active,,1348573,2022-03-31,"16115 S.W. 117 AVE., SUITE A7",MIAMI,United States,33177,FL,smartinez@goldcoastpremier.com,Domestic,2020-06-24,FL,Connecticut,False,False,False,False,False,Hotels (except Casino Hotels) and Motels (721110),721110.0,2021-11-10 00:08:44.1700000,,,,,,,,,,,,,,,,,,,,,,,
RESTAUREX AMERICORP INC.,Stock,Active,,1348574,2022-06-24,750 EAST MAIN STREET SUITE 810,STAMFORD,United States,06902,CT,accountingrai@restaurex.me,Foreign,2020-06-24,DE,DE,False,False,False,False,False,Limited-Service Restaurants (722513),722513.0,2021-11-10 00:08:44.1700000,,2020-01-25,RESTAUREX AMERICORP INC.,United States,,,,,,,,,,,,,,,,,,,
VENTECH LLC,LLC,Active,,1348575,2022-03-31,159 PEABODY ST,WEST HAVEN,United States,06516,CT,SANDVEN52@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Custom Computer Programming Services (541511),541511.0,2021-11-10 00:08:44.1700000,,,,,,,,,,,,,,,,,,,,,,,
"TOWN MARKET, LLC",LLC,Active,Annual report past due,1348576,2021-03-31,1637 PARK ST,HARTFORD,United States,06106,CT,CLDTRAVEL@COMCAST.NET,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Supermarkets and Other Grocery (except Convenience) Stores (445110),445110.0,2021-11-10 00:08:44.1700000,,,,,,,,,,,,,,,,,,,,,,,
BRPH PLLC,LLC,Active,,1348577,2022-03-31,5700 N HARBOR CITY BLVD. SUITE 400,MELBOURNE,United States,32940,FL,ccanseco@brph.com,Foreign,2020-06-24,USA,USA,False,False,False,False,False,Architectural Services (541310),541310.0,2021-11-10 00:08:44.1700000,,2020-07-01,BRPH PLLC,United States,,"5700 N HARBOR CITY BLVD. SUITE 400, MELBOURNE, FL, 32940, United States",5700 N HARBOR CITY BLVD. SUITE 400,MELBOURNE,FL,32940,United States,"5700 N HARBOR CITY BLVD. SUITE 400, MELBOURNE, FL, 32940, United States",5700 N HARBOR CITY BLVD. SUITE 400,MELBOURNE,FL,32940,United States,,,,,,
AVADH LLC,LLC,Active,Annual report past due,1348578,2021-03-31,192 WINDSORVILLE ROAD,ELLINGTON,United States,06029,CT,DELVADIA.HITESH@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,"Beer, Wine, and Liquor Stores (445310)",445310.0,2021-11-10 00:08:44.1700000,,,,,,,,,,,,,,,,,,,,,,,
KOLAMI MASONRY LLC,LLC,Active,,1348579,2022-03-31,279 OAKVILLE AVE UNIT A43,WATERBURY,United States,06708,CT,markelkolami0@gmail.com,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Masonry Contractors (238140),238140.0,2021-11-10 00:08:44.1700000,,,,,,,,,,,,,,,,,,,,,,,
COE AVE LLC,LLC,Active,Annual report past due,1348580,2021-03-31,674 COE AVE,EAST HAVEN,United States,06512,CT,MANINDERARORA67@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Convenience Stores (445120),445120.0,2021-11-10 00:08:44.1700000,,,,,,,,,,,,,,,,,,,,,,,
NOTORIOUS MOTORSPORTS LLC,LLC,Active,Annual report past due,1348582,2021-03-31,520 WATERTOWN AVE.,WATERBURY,United States,06708,CT,THIGPEN568@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Other Automotive Mechanical and Electrical Repair and Maintenance (811118),811118.0,2021-11-10 00:08:44.1700000,,,,,,,,,,,,,,,,,,,,,,,
HEARTBREAKER BOUTIQUE LLC,LLC,Active,,1348583,2021-03-31,36 BEECHWOOD RD.,BRANFORD,United States,06405,CT,PAIGECACACE1@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Women's Clothing Stores (448120),448120.0,2021-11-10 00:08:44.1700000,,,,,2021-07-28T00:00:00.000,,,,,,,,,,,,,,,,,,
180 LIMITED LIABILITY COMPANY,LLC,Active,Annual report past due,1348584,2021-03-31,264 BRADLEY AVE.,MERIDEN,United States,06451,CT,RONYCEPIN@YAHOO.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:08:44.1700000,,,,,,,,,,,,,,,,,,,,,,,
CHANCE ARAKELIAN INC,Stock,Active,Annual report past due,1348585,2021-06-26,50 OAK STREET,NEW CANAAN,United States,06840,CT,CHANCEARAKELIAN@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,All Other Personal Services (812990),812990.0,2021-11-10 00:08:44.1700000,100.0,,,,,,,,,,,,,,,,,,,,,,
V&L CONTRACTING LLC,LLC,Active,Annual report past due,1348586,2021-03-31,1297 HIGH RIDGE ROAD,STAMFORD,United States,06903,CT,VLMANAGEMENT19@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Residential Remodelers (236118),236118.0,2021-11-10 00:08:44.1700000,,,,,,,,,,,,,,,,,,,,,,,
BESTRONGER PERSONAL TRAINING LLC,LLC,Active,,1348587,2022-03-31,1074 PORTLAND COBALT RD.,PORTLAND,United States,06480,CT,bestrongerpt@gmail.com,Domestic,2020-06-24,CT,Connecticut,True,False,False,False,False,Fitness and Recreational Sports Centers (713940),713940.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
CRP MASONS LLC,LLC,Active,,1348588,2022-03-31,4 ALBERS RD,DANBURY,United States,06811,CT,crpmasons@hotmail.com,Domestic,2020-06-24,CT,Connecticut,False,False,True,False,False,Landscaping Services (561730),561730.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
SUNSHINE DANCE CENTER LLC,LLC,Active,,1348589,2022-03-31,96 PINECREST DRIVE,WATERBURY,United States,06708,CT,sunshinedancecenterllc@gmail.com,Domestic,2020-06-24,CT,Connecticut,True,False,False,False,False,Dance Companies (711120),711120.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
LOUVRE PAINTING LLC,LLC,Active,Annual report past due,1348590,2021-03-31,415 WEST MAIN STREET APT 2,STAMFORD,United States,06902,CT,ETURCIOS@TURCIOSINS.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Painting and Wall Covering Contractors (238320),238320.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
M. MICHAEL FAWCETT LLC,LLC,Active,,1348599,2022-03-31,"265 CHURCH ST., STE 504",NEW HAVEN,United States,06105,CT,m.michael.fawcett@gmail.com,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) (813990)",,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
BURROWS PROPERTIES LLC,LLC,Active,Annual report past due,1348601,2021-03-31,20 HAYLEY MEADOW ROAD,GRISWOLD,,06351,CT,JBFASTBREAK@HOTMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
"MIDAS GARDENS, LLC",LLC,Active,,1348614,2022-03-31,9 ROLAND AVE,NORWALK,United States,06855,CT,jyaspen@gmail.com,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
VERTIGO AND BALANCE RECOVERY LLC,LLC,Active,,1348615,2022-03-31,6527 MAIN ST,TRUMBULL,United States,06611,CT,mld661@sbcglobal.net,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,"Offices of Physical, Occupational and Speech Therapists, and Audiologists (621340)",621340.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
ER EAGLE INVESTMENTS LLC,LLC,Active,,1348616,2022-03-31,55 MCLENNAN DRIVE,OAKVILLE,United States,06779,CT,erik@thecomplete.co,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
HI RX LLC,LLC,Active,,1348617,2022-03-31,110 LOGAN ROAD,NEW CANAAN,United States,06840,CT,russ@hi-rx.com,Domestic,2020-06-24,CT,Connecticut,True,False,True,False,False,Home Health Care Services (621610),621610.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
"FAIR AND IMPARTIAL POLICING, LLC",LLC,Active,,1348618,2022-03-31,17409 HEATHER OAKS PLACE,TAMPA,United States,33647,FL,stephanie@absaccounting.com,Foreign,2020-06-24,FL,FL,False,False,False,False,False,Other Scientific and Technical Consulting Services (541690),541690.0,2021-11-10 00:08:44.2466667,,2020-06-29,"FAIR AND IMPARTIAL POLICING, LLC",United States,,"17409 HEATHER OAKS PLACE, TAMPA, FL, 33647, United States",17409 HEATHER OAKS PLACE,TAMPA,FL,33647,United States,"17409 HEATHER OAKS PLACE, TAMPA, FL, 33647, United States",17409 HEATHER OAKS PLACE,TAMPA,FL,33647,United States,,,,,,
"SCS CONSULTING, LLC",LLC,Active,,1348619,2022-03-31,20 PARK PLACE,NEW CANAAN,United States,06840,CT,SHARONSILL@YAHOO.COM,Domestic,2020-06-24,CT,Connecticut,True,False,False,False,False,Marketing Consulting Services (541613),541613.0,2021-11-10 00:08:44.2466667,,,,,,,,,,,,,,,,,,,,,,,
G & B CONSTRUCTION LLC,LLC,Active,Annual report past due,1348620,2021-03-31,59 GLENWOOD AVE,NORWALK,United States,06854,CT,CHRISTIANMULTI@HOTMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Residential Remodelers (236118),236118.0,2021-11-10 00:08:44.2466667,,,,,,,,,,,,,,,,,,,,,,,
"TOP ACE CLEANING SERVICES, LLC",LLC,Active,Annual report past due,1348621,2021-03-31,1000 LAFAYETTE BLVD SUITE 1100,BRIDGEPORT,United States,06604,CT,NE@NORTHWESTREGISTEREDAGENT.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Janitorial Services (561720),561720.0,2021-11-10 00:08:44.2466667,,,,,,,,,,,,,,,,,,,,,,,
FUNDI GENERAL CONTRACTORS LLC,LLC,Active,,1348622,2022-03-31,24 HOLCOMB HILL RD,WINDSOR,United States,06095,CT,hmensah@henrymensahcpa.com,Domestic,2020-06-24,CT,Connecticut,False,False,True,False,False,All Other Specialty Trade Contractors (238990),238990.0,2021-11-10 00:08:44.2466667,,,,,,,,,,,,,,,,,,,,,,,
DENTAL OFFICE CONCEPTS LLC,LLC,Active,,1348623,2022-03-31,436 FARMINGTON AVENUE,HARTFORD,United States,06105,CT,ccarrington02@snet.net,Domestic,2020-06-24,CT,Connecticut,False,False,True,False,False,Other Management Consulting Services (541618),541618.0,2021-11-10 00:08:44.2466667,,,,,,,,,,,,,,,,,,,,,,,
"PHANTASTICUS PICTURES, LLC",LLC,Active,,1348624,2022-03-31,"16030 VENTURA BLVD., STE. 380",ENCINO,United States,91436,CA,eteam@eminutes.com,Foreign,2020-06-24,DE,DE,False,False,False,False,False,"Independent Artists, Writers, and Performers (711510)",711510.0,2021-11-10 00:08:44.2466667,,2020-06-24,"PHANTASTICUS PICTURES, LLC",United States,,"1013 CENTRE RD., SUITE 403S, WILMINGTON, DE, 19805, United States","1013 CENTRE RD., SUITE 403S",WILMINGTON,DE,19805,United States,"1013 CENTRE RD., SUITE 403S, WILMINGTON, DE, 19805, United States","1013 CENTRE RD., SUITE 403S",WILMINGTON,DE,19805,United States,,,,,,
MCLEVY SQUARED LLC,LLC,Active,,1348625,2022-03-31,37 FAIRCHILD DR,BETHEL,United States,06801,CT,fbk.mjm@gmail.com,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,All Other Specialty Trade Contractors (238990),238990.0,2021-11-10 00:08:44.2466667,,,,,,,,,,,,,,,,,,,,,,,
OPEN MINDED WELLNESS LLC,LLC,Active,Annual report past due,1348626,2021-03-31,203 BROAD ST SUITE C3,MILFORD,United States,06460,CT,OPENMINDEDWELLNESS@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Offices of Mental Health Practitioners (except Physicians) (621330),621330.0,2021-11-10 00:08:44.7800000,,,,,,,,,,,,,,,,,,,,,,,
MARSIELLE LLC,LLC,Active,,1348627,2022-03-31,43 LINDEN ST,NEW LONDON,United States,06320,CT,Marsielle@yahoo.com,Domestic,2020-06-24,CT,Connecticut,True,False,True,False,False,Other Clothing Stores (448190),448190.0,2021-11-10 00:08:44.7800000,,,,,,,,,,,,,,,,,,,,,,,
SUPERNATURE LABS LLC,LLC,Withdrawn,Annual report past due,1348628,2021-03-31,110 GEER MOUNTAIN ROAD,S KENT,United States,06785,CT,DROR@STUDIODROR.COM,Foreign,2020-06-24,DE,DE,False,False,False,False,False,Other Specialized Design Services (541490),541490.0,2021-11-10 00:08:44.7800000,,2020-06-25,SUPERNATURE LABS LLC,United States,,"3411 SILVERSIDE ROAD, WILMINGTON, DE, 19810, United States",3411 SILVERSIDE ROAD,WILMINGTON,DE,19810,United States,"3411 SILVERSIDE ROAD, WILMINGTON, DE, 19810, United States",3411 SILVERSIDE ROAD,WILMINGTON,DE,19810,United States,,,,,,
STICK IT THROUGH PHLEBOTOMY SCHOOL LLC,LLC,Active,Annual report past due,1348629,2021-03-31,30 ORCHARD STREET APT 201 MAILBOX 1,NORWALK,United States,06850,CT,STICKITTHROUGH@YAHOO.COM,Domestic,2020-06-24,CT,Connecticut,True,False,True,False,False,Apprenticeship Training (611513),611513.0,2021-11-10 00:08:44.7800000,,,,,,,,,,,,,,,,,,,,,,,
AROUND THE WAY LLC,LLC,Active,Annual report past due,1348630,2021-03-31,54 IVES COURT,BRIDGEPORT,United States,06606,CT,JAHJAH918@ICLOUD.COM,Domestic,2020-06-24,CT,Connecticut,True,False,True,False,False,Electronic Shopping and Mail-Order Houses (454110),454110.0,2021-11-10 00:08:44.7800000,,,,,,,,,,,,,,,,,,,,,,,
BEVERAGE DEALER LLC,LLC,Active,Annual report past due,1348631,2021-03-31,335 BOSTON ST.,GUILFORD,United States,06437,CT,BEVERAGEDEALER@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,True,False,False,False,False,Wholesale Trade Agents and Brokers (425120),425120.0,2021-11-10 00:08:44.7800000,,,,,,,,,,,,,,,,,,,,,,,
E.L.M'S OUTREACH & SERVICES LLC,LLC,Active,,1348632,2022-03-31,15 MADISON STREET C8,NORWALK,United States,06854,CT,e.l.m.services261@gmail.com,Domestic,2020-06-24,CT,Connecticut,True,False,True,False,False,Other Individual and Family Services (624190),624190.0,2021-11-10 00:08:44.7800000,,,,,,,,,,,,,,,,,,,,,,,
COSMIC MUSIC LLC,LLC,Active,Annual report past due,1348633,2021-03-31,56 CEDAR ST,WETHERSFIELD,United States,06109,CT,COSMICMUSIC860@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,"Independent Artists, Writers, and Performers (711510)",711510.0,2021-11-10 00:08:44.7800000,,,,,,,,,,,,,,,,,,,,,,,
COVERED BRIDGE PASTA COMPANY LLC,LLC,Active,,1348634,2022-03-31,123 DANBURY ROAD,NEW MILFORD,United States,06776,CT,freshpastact@gmail.com,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Perishable Prepared Food Manufacturing (311991),311991.0,2021-11-10 00:08:44.7800000,,,,,,,,,,,,,,,,,,,,,,,
EUROGREEN PAINTING AND CLEANING LLC,LLC,Active,,1348635,2022-03-31,65 ORLAND ST APT 3R,BRIDGEPORT,United States,06605,CT,filedontime@gmail.com,Domestic,2020-06-24,CT,Connecticut,True,False,False,False,False,Drywall and Insulation Contractors (238310),238310.0,2021-11-10 00:08:44.7800000,,,,,,,,,,,,,,,,,,,,,,,
"RUPA & ALAMGIR PROPERTIES, LLC",LLC,Dissolved,,1348636,2021-03-31,40 MITCHELL STREET,STAMFORD,United States,06902,CT,RUPAALAMGIR@YAHOO.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Residential Property Managers (531311),531311.0,2021-11-10 00:08:44.7800000,,,,,2021-06-14T00:00:00.000,,,,,,,,,,,,,,,,,,
SMITHS DYNAMIC TRUCKING LLC,LLC,Active,,1348637,2022-03-31,919 MAIN ST #365,WILLIMANTIC,United States,06226,CT,Sdynamictrucking@gmail.com,Domestic,2020-06-24,CT,Connecticut,True,False,False,False,False,"Specialized Freight (except Used Goods) Trucking, Long-Distance (484230)",484230.0,2021-11-10 00:08:44.7800000,,,,,,,,,,,,,,,,,,,,,,,
"CANDLE BREWING, LLC",LLC,Active,Annual report past due,1348639,2021-03-31,1 PARK ROAD,EAST HAMPTON,United States,06424,CT,DANIEL.KOHAN19@GMAIL.COM,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:44.7800000,,,,,,,,,,,,,,,,,,,,,,,
MY SUITE BOUTIQUE LLC,LLC,Active,,1348665,2022-03-31,146 SOUND BEACH AVENUE,OLD GREENWICH,United States,06870,CT,xapiklia@yahoo.com,Domestic,2020-06-24,CT,Connecticut,True,False,False,False,False,"All Other Professional, Scientific, and Technical Services (541990)",,2021-11-10 00:08:44.8566667,,,,,,,,,,,,,,,,,,,,,,,
HACOBRE GROUP LLC,LLC,Active,,1348666,2022-03-31,183 PUTTING GREEN RD.,TRUMBULL,United States,06611,CT,bnatlo@gmail.com,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Sporting Goods Stores (451110),451110.0,2021-11-10 00:08:44.8566667,,,,,,,,,,,,,,,,,,,,,,,
FAMILY FIRST RENTALS LLC,LLC,Active,,1348667,2022-03-31,33 HEWITT ST,WILLIMANTIC,United States,06226,CT,FamilyFRentals@gmail.com,Domestic,2020-06-24,CT,Connecticut,False,False,False,False,False,Residential Property Managers (531311),531311.0,2021-11-10 00:08:44.8566667,,,,,,,,,,,,,,,,,,,,,,,
