name,business_type,status,accountnumber,annual_report_due_date,began_transacting_in_ct,billingstreet,billingcity,billingcountry,billingpostalcode,billingstate,business_email_address,business_name_in_state_country,citizenship,country_formation,date_registration,formation_place,state_or_territory_formation,woman_owned_organization,veteran_owned_organization,minority_owned_organization,org_owned_by_person_s_with,organization_is_lgbtqi_owned,naics_code,naics_sub_code,create_dt,category_survey_email_address,total_authorized_shares,sub_status,mailing_jurisdiction_address,mailing_jurisdiction_2,mailing_jurisdiction,mailing_jurisdiction_1,mailing_jurisdiction_4,mailing_jurisdiction_country,office_jurisdiction_address,office_jurisdiction_2,office_jurisdiction,office_jurisdiction_1,office_jurisdiction_4,office_in_jurisdiction_country,dissolution_date,mailing_address,reason_for_administrative,date_of_organization_meeting,billing_unit
KAITLIN BREXEL LCSW LLC,LLC,Active,1342713,2022-03-31,,1506 POST ROAD SUITE 2,FAIRFIELD,United States,06824,CT,compliance@zenbusiness.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Offices of Mental Health Practitioners (except Physicians) (621330),621330.0,2021-11-10 00:08:40.1066667,,,,,,,,,,,,,,,,,,,,
TIME AND TIDE VENTURES LLC,LLC,Active,1342714,2021-03-31,,23 TURTLE BAY DR,BRANFORD,United States,06405,CT,FRIONE96@GMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing (532411)",532411.0,2021-11-10 00:08:40.1066667,,,Annual report past due,,,,,,,,,,,,,,,,,
BEAVANS PROPERTIES LLC,LLC,Active,1342715,2021-03-31,,107 POND CIRCLE,GLASTONBURY,United States,06033,CT,BEAVANSPROPERTIESLLC@GMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,False,True,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:08:40.1066667,,,Annual report past due,,,,,,,,,,,,,,,,,
FEEDING THE FUTURE INC,Non-Stock,Active,1342716,2020-07-27,,No information provided,,,,,KBEY21@HOTMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,True,False,True,False,False,Other Grantmaking and Giving Services (813219),813219.0,2021-11-10 00:08:40.1066667,,,First report past due,,,,,,,,,,,,,,,Failure to file First Report,,
"BETHEL LIQUOR STORE, LLC",LLC,Dissolved,1342717,2021-03-31,,86 GREENWOOD AVENUE,BETHEL,United States,06801,CT,ELISAL@BEVMAX.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,"Beer, Wine, and Liquor Stores (445310)",445310.0,2021-11-10 00:08:40.1066667,,,,,,,,,,,,,,,,2021-07-09T00:00:00.000,,,,
"BARNSTABLE MORTGAGE GROUP, LLC",LLC,Active,1342718,2022-03-31,2020-05-15,70 EAST ALLENDALE ROAD,SADDLE RIVER,United States,07458,NJ,destitz@yahoo.com,"BARNSTABLE MORTGAGE GROUP, LLC",Foreign,United States,2020-04-28,NJ,NJ,False,False,False,False,False,Mortgage and Nonmortgage Loan Brokers (522310),,2021-11-10 00:08:40.1066667,,,,"70 EAST ALLENDALE ROAD, SADDLE RIVER, NJ, 07458, United States",70 EAST ALLENDALE ROAD,SADDLE RIVER,NJ,07458,United States,"70 EAST ALLENDALE ROAD, SADDLE RIVER, NJ, 07458, United States",70 EAST ALLENDALE ROAD,SADDLE RIVER,NJ,07458,United States,,,,,
"SAVONA MEDICAL, LLC",LLC,Active,1342719,2021-03-31,,45 KNICKERBOCKER AVENUE,STAMFORD,United States,06907,CT,SAVONAMEDICAL@GMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Offices of All Other Miscellaneous Health Practitioners (621399),621399.0,2021-11-10 00:08:40.1066667,,,Annual report past due,,,,,,,,,,,,,,,,,
GLM TECHNOLOGIES LLC,LLC,Active,1342720,2022-03-31,,279 WEST AVE,DARIEN,United States,06820,CT,sq17@hotmail.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,True,False,False,Custom Computer Programming Services (541511),541511.0,2021-11-10 00:08:40.1066667,,,,,,,,,,,,,,,,,,,,
FECAL FERRY SEPTIC SERVICE LLC,LLC,Active,1342721,2022-03-31,,87 CHURCH STREET 206J,EAST HARTFORD,United States,06108,CT,mbporesky@gmail.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Water and Sewer Line and Related Structures Construction (237110),237110.0,2021-11-10 00:08:40.1533333,,,,,,,,,,,,,,,,,,,,
GOLDSTON HOLDINGS LLC,LLC,Active,1342722,2021-03-31,,130 SISSON ST,EAST HARTFORD,United States,06118,CT,GOLDSTONCH@GMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,True,False,True,False,False,,,2021-11-10 00:08:40.1533333,,,Annual report past due,,,,,,,,,,,,,,,,,
Z GLASS DESIGN LLC,LLC,Active,1342724,2022-03-31,,501 PEMBURN DRIVE,FAIRFIELD,United States,06824,CT,filings@swyftfilings.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Glass Product Manufacturing Made of Purchased Glass (327215),327215.0,2021-11-10 00:08:40.1533333,,,,,,,,,,,,,,,,,,,,
FERRY PARK GRILL LLC,LLC,Active,1342725,2022-03-31,,277 MEADOW RD,ROCKY HILL,United States,06067,CT,russ.pellettier@gmail.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Limited-Service Restaurants (722513),722513.0,2021-11-10 00:08:40.1533333,,,,,,,,,,,,,,,,,,,,
JMT LLC,LLC,Active,1342726,2022-03-31,,429 OPENING HILL RD,MADISON,United States,06443,CT,jmt95llc@gmail.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),452319.0,2021-11-10 00:08:40.1533333,,,,,,,,,,,,,,,,,,,,
ATTUCKS ASSET MANAGEMENT LLC,LLC,Active,1342728,2022-03-31,2020-04-20,321 N. CLARK STREET SUITE 740,CHICAGO,United States,60654,IL,derek.talley@attucksfunds.com,ATTUCKS ASSET MANAGEMENT LLC,Foreign,United States,2020-04-28,IL,IL,False,False,False,False,False,Investment Advice (523930),523930.0,2021-11-10 00:08:40.1533333,,,,"321 N. CLARK STREET SUITE 740, CHICAGO, IL, 60654, United States",321 N. CLARK STREET SUITE 740,CHICAGO,IL,60654,United States,"321 N. CLARK STREET SUITE 740, CHICAGO, IL, 60654, United States",321 N. CLARK STREET SUITE 740,CHICAGO,IL,60654,United States,,,,,
"PATHFINDER SERVICES, LLC",LLC,Active,1342729,2022-03-31,,202 EAST CANAAN RD.,EAST CANAAN,United States,06024,CT,robert_a_mueller@sbcglobal.net,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,"All Other Professional, Scientific, and Technical Services (541990)",541990.0,2021-11-10 00:08:40.1533333,,,,,,,,,,,,,,,,,,,,
NOREASTER FABRICATIONS INC.,Stock,Active,1342730,2021-04-28,,591 MAIN STREET,PLYMOUTH,United States,06782,CT,NOREASTERFAB@GMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Motor Vehicle Body Manufacturing (336211),336211.0,2021-11-10 00:08:40.1533333,,1000.0,Annual report past due,,,,,,,,,,,,,,,,,
LAZ FUNDING LLC,LLC,Active,1342731,2021-03-31,,280 UPSON TERRACE,NEW HAVEN,United States,06512,CT,BOURNE008@FRONTIER.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,All Other Personal Services (812990),812990.0,2021-11-10 00:08:40.1533333,,,Annual report past due,,,,,,,,,,,,,,,,,
GRACIOUS GIVING HEARTS FOUNDATION INC.,Non-Stock,Active,1342732,2022-07-28,,150 SOUTHFIELD AVE APT 1135,STAMFORD,United States,06902,CT,ELAINAH@GGHEARTSFOUNDATION.ORG,,Domestic,,2020-04-28,CT,Connecticut,True,False,True,False,False,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) (813990)",813990.0,2021-11-10 00:08:40.1533333,,,,,,,,,,,,,,,,,,,,
J.T.G. GROUP LLC,LLC,Active,1342733,2021-03-31,,12 WINDY HILL ROAD,REDDING,United States,06896,CT,TANJA@JTGARDNER.NET,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Beauty Salons (812112),812112.0,2021-11-10 00:08:40.1533333,,,Annual report past due,,,,,,,,,,,,,,,,,
AMERICAN ANTIVIRAL LLC,LLC,Active,1342734,2022-03-31,,197 EAST AVENUE,NORWALK,United States,06855,CT,eastern@registeredagentsinc.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Wholesale Trade Agents and Brokers (425120),,2021-11-10 00:08:40.1533333,,,,,,,,,,,,,,,,,,,,
EPIC FIT LLC,LLC,Active,1342735,2022-03-31,,17 HILLCREST DRIVE,NEW MILFORD,United States,06776,CT,epicarelli@charter.net,,Domestic,,2020-04-28,CT,Connecticut,True,False,False,False,False,Fitness and Recreational Sports Centers (713940),713940.0,2021-11-10 00:08:40.1533333,,,,,,,,,,,,,,,,,,,,
ELITE PAINTING AND REMODELING LLC,LLC,Active,1342737,2021-03-31,,90 CONESTOGA WAY,GLASTONBURY,United States,06033,CT,ALICIA@ZAWILAREALTYGROUP.COM,,Domestic,,2020-04-28,CT,Connecticut,True,False,False,False,False,Residential Remodelers (236118),236118.0,2021-11-10 00:08:40.1533333,,,Annual report past due,,,,,,,,,,,,,,,,,
"EMBARC, LLC",LLC,Dissolved,1342738,2021-03-31,,2389 MAIN ST. STE 100,GLASTONBURY,United States,06033,CT,NE@NORTHWESTREGISTEREDAGENT.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:40.1533333,,,,,,,,,,,,,,,,2021-01-05T00:00:00.000,,,,
DOMINICA'S DROSS LLC,LLC,Active,1342740,2022-03-31,,35 YOGANANDA STREET,SANDY HOOK,United States,06482,CT,dominicasdrossllc@protonmail.com,,Domestic,,2020-04-28,CT,Connecticut,True,False,True,False,False,Electronic Shopping and Mail-Order Houses (454110),454110.0,2021-11-10 00:08:40.1833333,,,,,,,,,,,,,,,,,,,,
CATALAN INVESTMENTS LLC,LLC,Active,1342748,2022-03-31,,850 CANAL STREET SUITE 6,STAMFORD,United States,06902,CT,dan@catalan-analytics.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Investment Advice (523930),523930.0,2021-11-10 00:08:40.1833333,,,,,,,,,,,,,,,,,,,,
"J K Distribution, Inc.",Stock,Active,1342749,2021-04-29,,391 MAIN ST,WALLINGFORD,United States,06492,CT,ROB@FEDTAXSERVICES.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Other Miscellaneous Durable Goods Merchant Wholesalers (423990),423990.0,2021-11-10 00:08:40.1833333,,12000.0,Annual report past due,,,,,,,,,,,,,,,,,
GROWN LABS INC,Stock,Active,1342750,2021-04-29,,3030 WHITNEY AVE,BEACON FALLS,United States,06403,CT,ROB@FEDTAXSERVICES.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,All Other Miscellaneous Manufacturing (339999),339999.0,2021-11-10 00:08:40.1833333,,12000.0,Annual report past due,,,,,,,,,,,,,,,,,
"JDS MOBIL 1 NORTH HAVEN, LLC",LLC,Active,1342751,2022-03-31,,105 WASHINGTON AVENUE,NORTH HAVEN,United States,06473,CT,LKeithan@uks.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Automotive Oil Change and Lubrication Shops (811191),,2021-11-10 00:08:40.2000000,,,,,,,,,,,,,,,,,,,,
AMERICAN HAND SANITIZER LLC,LLC,Active,1342752,2022-03-31,,630 PLAINFIELD ROAD,JEWETT CITY,United States,06351,CT,cindy.pattison@yahoo.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Soap and Other Detergent Manufacturing (325611),325611.0,2021-11-10 00:08:40.2000000,,,,,,,,,,,,,,,,,,,,
"PREVAIL, LLC",LLC,Active,1342753,2022-03-31,,"41 NORTH MAIN STREET, SUITE 303",WEST HARTFORD,United States,06107,CT,pbowman@bbbattorneys.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Business Associations (813910),813910.0,2021-11-10 00:08:40.2000000,,,,,,,,,,,,,,,,,,,,
"21 STONEHENGE ROAD, LLC",LLC,Active,1342754,2022-03-31,,21 STONEHENGE ROAD,RIDGEFIELD,United States,06877,CT,jmckeever2@icloud.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:08:40.2000000,,,,,,,,,,,,,,,,,,,,
RADKIAL LEADERS LLC,LLC,Active,1342755,2022-03-31,,304 MAIN AVENUE #151,NORWALK,United States,06851,CT,RADIKALLYDOPE59@GMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,True,False,True,False,False,Family Clothing Stores (448140),448140.0,2021-11-10 00:08:40.2000000,,,,,,,,,,,,,,,,,,,,
"HDL BUILDING & REMODELING, LLC",LLC,Active,1342756,2021-03-31,,7 GARNET PL,TRUMBULL,United States,06611,CT,ANTHONY@DURANGOAGENCY.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:40.2000000,,,Annual report past due,,,,,,,,,,,,,,,,,
BOOTCAMS LLC,LLC,Dissolved,1342757,2021-03-31,,54 GLENN DRIVE,SOUTHINGTON,United States,06489,CT,FTCANACE@GMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:40.7800000,,,,,,,,,,,,,,,,2021-03-03T00:00:00.000,,,,
"TF GREEN, LLC",LLC,Dissolved,1342758,2022-03-31,,9 ROLAND AVE,NORWALK,United States,06855,CT,art.ebert@icloud.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:08:40.7800000,,,,,,,,,,,,,,,,2021-10-12T00:00:00.000,,,,
TL INTERIORS LLC,LLC,Active,1342759,2022-03-31,,12 BURNHAM HILL,WESTPORT,United States,06880,CT,TAYLOR@tl-interiors.com,,Domestic,,2020-04-28,CT,Connecticut,True,False,False,False,False,Interior Design Services (541410),541410.0,2021-11-10 00:08:40.7800000,,,,,,,,,,,,,,,,,,,,
"WSN ASSOCIATES, INC.",Stock,Active,1342760,2022-04-28,2020-05-01,2326 N BATAVIA ST STE 120,ORANGE,United States,92865,CA,wes@ocshealth.com,"WSN ASSOCIATES, INC.",Foreign,United States,2020-04-28,CA,CA,False,False,False,False,False,Electronic Shopping and Mail-Order Houses (454110),454110.0,2021-11-10 00:08:40.7800000,,,,,,,,,,,,,,,,,,,,
VINYA FOOD AND DRINK LLC,LLC,Active,1342761,2022-03-31,2020-05-01,9900 SW 107TH AVENUE UNIT 103,MIAMI,United States,33176,FL,cmlogistic@yahoo.com,VINYA FOOD AND DRINK LLC,Foreign,United States,2020-04-28,FL,FL,False,False,False,False,False,All Other Miscellaneous Store Retailers (except Tobacco Stores) (453998),453998.0,2021-11-10 00:08:40.7800000,,,,"9900 SW 107TH AVENUE UNIT 103, MIAMI, FL, 33176,",9900 SW 107TH AVENUE UNIT 103,MIAMI,FL,33176,,"9900 SW 107TH AVENUE UNIT 103, MIAMI, FL, 33176, United States",9900 SW 107TH AVENUE UNIT 103,MIAMI,FL,33176,United States,,,,,
BEDFORD SYSTEMS LLC,LLC,Active,1342762,2022-03-31,2020-04-20,201 BURLINGTON ROAD,BEDFORD,United States,01730,MA,Compliancemail@cscinfo.com,BEDFORD SYSTEMS LLC,Foreign,United States,2020-04-28,DE,DE,False,False,False,False,False,Small Electrical Appliance Manufacturing (335210),,2021-11-10 00:08:40.7800000,,,,"C/O CSC, 251 LITTLE FALLS DRIVE, WILMINGTON, DE, 19808, United States","C/O CSC, 251 LITTLE FALLS DRIVE",WILMINGTON,DE,19808,United States,"C/O CSC, 251 LITTLE FALLS DRIVE, WILMINGTON, DE, 19808, United States","C/O CSC, 251 LITTLE FALLS DRIVE",WILMINGTON,DE,19808,United States,,,,,
REBEL CANDLES LLC,LLC,Active,1342763,2022-03-31,,6 LAFAYETTE DRIVE,TRUMBULL,United States,06611,CT,contactrebelcandles@gmail.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,All Other Miscellaneous Manufacturing (339999),,2021-11-10 00:08:40.7800000,,,,,,,,,,,,,,,,,,,,
PROSPERITY SMASH LLC,LLC,Active,1342764,2021-03-31,,8122 TOWN RIDGE,MIDDLETOWN,United States,06457,CT,RTUTTLE110891@GMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:40.7800000,,,Annual report past due,,,,,,,,,,,,,,,,,
"242 CRESCENT, LLC",LLC,Active,1342765,2022-03-31,,623 ELLSWORTH AVENUE,NEW HAVEN,United States,06511,CT,mdbatim@gmail.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:08:40.7800000,,,,,,,,,,,,,,,,,,,,
KJ GENERAL CONTRACTING LLC,LLC,Active,1342766,2021-03-31,2020-04-28,173 S KING ST,DANBURY,United States,06811-3541,CT,GEOVANNI.MEJIA@LIVE.COM,KJ GENERAL CONTRACTING LLC,Foreign,United States,2020-04-28,NY,NY,False,False,False,False,False,Finish Carpentry Contractors (238350),238350.0,2021-11-10 00:08:40.7800000,,,Annual report past due,"201 PEACEABLE HILL RD, BREWSTER, NY, 10509, United States",201 PEACEABLE HILL RD,BREWSTER,NY,10509,United States,"201 PEACEABLE HILL RD, BREWSTER, NY, 10509, United States",201 PEACEABLE HILL RD,BREWSTER,NY,10509,United States,,,,,
NIGHT LIGHT SOLUTIONS GROUP LLC,LLC,Active,1342767,2021-03-31,,111 PEARL ST. UNIT 710,HARTFORD,United States,06103,CT,NIGHTLIGHTSOLUTIONSGROUP@GMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Professional and Management Development Training (611430),611430.0,2021-11-10 00:08:40.7800000,,,Annual report past due,,,,,,,,,,,,,,,,,
CAPS IT EXPERTS LLC,LLC,Active,1342768,2021-03-31,,34 BAILEY RD,AVON,United States,06001,CT,ACJETTY@YAHOO.COM,,Domestic,,2020-04-28,CT,Connecticut,True,False,False,False,False,Administrative Management and General Management Consulting Services (541611),541611.0,2021-11-10 00:08:40.7800000,,,Annual report past due,,,,,,,,,,,,,,,,,
ABC GLOBAL NETWORK LLC,LLC,Active,1342769,2021-03-31,,"68 BARNES AVE, APT B2",NEW HAVEN,United States,06513,CT,DAMSTELUS@YAHOO.COM,,Domestic,,2020-04-28,CT,Connecticut,True,False,True,False,False,,,2021-11-10 00:08:40.7800000,,,Annual report past due,,,,,,,,,,,,,,,,,
IMAGINEITFRAMED LLC,LLC,Dissolved,1342770,2021-03-31,,544 HOPMEADOW STREET,SIMSBURY,United States,06070,CT,IMAGINEITFRAMED@MAC.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,All Other Home Furnishings Stores (442299),442299.0,2021-11-10 00:08:40.7800000,,,,,,,,,,,,,,,,2021-03-09T00:00:00.000,,,,
"SUNJET ENERGY II, LLC",LLC,Active,1342771,2021-03-31,,"515 CENTERPOINT DRIVE, SUITE 502",MIDDLETOWN,United States,06457,CT,PMICHAUD@MLGCLEANENERGY.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Power and Communication Line and Related Structures Construction (237130),237130.0,2021-11-10 00:08:40.7800000,,,Annual report past due,,,,,,,,,,,,,,,,,
LEPEAK LLC,LLC,Active,1342772,2021-03-31,,75 SHAKER COURT,GUILFORD,United States,06437,CT,STAN.LEPEAK@GMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Administrative Management and General Management Consulting Services (541611),541611.0,2021-11-10 00:08:40.7800000,,,Annual report past due,,,,,,,,,,,,,,,,,
GOLD STANDARD LANDSCAPING LLC,LLC,Active,1342773,2021-03-31,,20 STEEPLE VIEW LN.,WOODBURY,United States,06798,CT,GAINCORPORATED20@GMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Landscaping Services (561730),561730.0,2021-11-10 00:08:40.7800000,,,Annual report past due,,,,,,,,,,,,,,,,,
"17 BLUEWATER, LLC",LLC,Dissolved,1342775,2021-03-31,,11 CHESTNUT STREET SUITE #103,SOUTH NORWALK,United States,06854,CT,JLOURO@THESTRATEGICAGENCY.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:40.7800000,,,,,,,,,,,,,,,,2020-12-15T00:00:00.000,,,,
KJRJ 20 AUGUR STREET LLC,LLC,Active,1342776,2021-03-31,,20 AUGUR STREET,HAMDEN,United States,06517,CT,KJUDMAN@COMCAST.NET,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Lessors of Other Real Estate Property (531190),531190.0,2021-11-10 00:08:40.8100000,,,Annual report past due,,,,,,,,,,,,,,,,,
"ANDOR TECHNOLOGY,INC.",Stock,Active,1342781,2021-04-28,2019-04-01,"300 BAKER AVENUE, STE 150",CONCORD,United States,01742-2124,MA,TAX.ATI@OXINST.COM,"ANDOR TECHNOLOGY,INC.",Foreign,United States,2020-04-28,MA,MA,False,False,False,False,False,"All Other Professional, Scientific, and Technical Services (541990)",541990.0,2021-11-10 00:08:40.8100000,,,Annual report past due,,,,,,,,,,,,,,,,,
IVY HAIR LLC,LLC,Active,1342782,2021-03-31,,18 ELM TREE PLACE,STAMFORD,United States,06906,CT,IVYHAIR01@GMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,True,False,False,"Cosmetics, Beauty Supplies, and Perfume Stores (446120)",446120.0,2021-11-10 00:08:40.8100000,,,Annual report past due,,,,,,,,,,,,,,,,,
SEMPERIS INC.,Stock,Active,1342815,2022-04-28,2020-04-28,221 RIVER STREET 9TH FL,HOBOKEN,United States,07030,NJ,brianf@semperis.com,SEMPERIS INC.,Foreign,United States,2020-04-28,DE,DE,False,False,False,False,False,"Data Processing, Hosting, and Related Services (518210)",0.0,2021-11-10 00:08:40.8566667,,,,,,,,,,,,,,,,,,,,
35 NORTH RIVER ROAD LLC,LLC,Active,1342842,2022-03-31,,35 NORTH RIVER RD,TOLLAND,United States,06084,CT,603storage@gmail.com,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Lessors of Miniwarehouses and Self-Storage Units (531130),531130.0,2021-11-10 00:08:41.9666667,,,,,,,,,,,,,,,,,,,,
ISEME CONCEPTS LLC,LLC,Active,1343002,2022-03-31,,156 SUNSET HILL RD,REDDING,United States,06890,CT,MAIHIOKHAI@GMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Pet Care (except Veterinary) Services (812910),812910.0,2021-11-10 00:08:40.1066667,,,,,,,,,,,,,,,,,,,,
"KELLY M. PRITCHARD ASSOCIATES, LLC",LLC,Active,1343030,2021-03-31,,212 ARGYLE ROAD,ORANGE,,06477,CT,JPRITCHARD@PLIMETT.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:40.1533333,,,Annual report past due,,,,,,,,,,,,,,,,,
"JOHN J. PRITCHARD ASSOCIATES, LLC",LLC,Active,1343031,2021-03-31,,1163 RACEBROOK ROAD,WOODBRIDGE,,06525,CT,JPRITCHARD@PLIMETT.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:40.1533333,,,Annual report past due,,,,,,,,,,,,,,,,,
"MUELLER SCHLUTER ASSOCIATES, LLC",LLC,Active,1343036,2022-03-31,,3 REX LANE,WESTPORT,United States,06880,CT,JOHNSCHL48@HOTMAIL.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,All Other Personal Services (812990),,2021-11-10 00:08:40.1533333,,,,,,,,,,,,,,,,,,,,
REAL ESTATE INVESTMENTS FUNDING GROUP LLC,LLC,Dissolved,1342774,2021-03-31,,46 HAMILTON STREET UNIT 1,BRIDGEPORT,United States,06608,CT,FINANCE@REIFUNDINGGROUP.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,Mortgage and Nonmortgage Loan Brokers (522310),,2021-11-10 00:05:16.3600000,,,,,,,,,,,,,,,,2020-07-29T00:00:00.000,,,,
VALKYRIE ACTIVEWEAR LLC,LLC,Dissolved,1342678,2021-03-31,,14 PIROT CIR,EAST HAVEN,United States,06512,CT,EFILE1234@INCFILE.COM,,Domestic,,2020-04-28,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:05:27.6433333,,,,,,,,,,,,,,,,2020-11-02T00:00:00.000,,,,
OAK & GOLD LLC,LLC,Active,1342778,2022-03-31,,84 JAMESWELL ROAD,WETHERSFIELD,United States,06109,CT,halligan.kellY@gmail.com,,Domestic,,2020-04-29,CT,Connecticut,True,False,False,False,False,Offices of All Other Miscellaneous Health Practitioners (621399),621399.0,2021-11-10 00:08:40.8100000,,,,,,,,,,,,,,,,,,,,
JOBOO HOUSE INC,Stock,Active,1342779,2020-07-28,,No information provided,,,,,JOBOO1@OPTONLINE.NET,,Domestic,,2020-04-29,CT,Connecticut,False,False,False,False,False,Drinking Places (Alcoholic Beverages) (722410),722410.0,2021-11-10 00:08:40.8100000,,1000.0,First report past due,,,,,,,,,,,,,,,Failure to file First Report,,
"170 FREIGHT STREET, LLC",LLC,Active,1342780,2022-03-31,,170 FREIGHT STREET,WATERBURY,United States,06702,CT,FPILICY@PILICY.COM,,Domestic,,2020-04-29,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:08:40.8100000,,,,,,,,,,,,,,,,,,,,
VIDHI LLC,LLC,Active,1342783,2021-03-31,,69 N MAIN STREET UNIT 1,JEWETT CITY,United States,06351,CT,VIDHILLCCT@GMAIL.COM,,Domestic,,2020-04-29,CT,Connecticut,False,False,False,False,False,Tobacco Stores (453991),453991.0,2021-11-10 00:08:40.8100000,,,Annual report past due,,,,,,,,,,,,,,,,,
TSARBELL LLC,LLC,Active,1342784,2021-03-31,,23 CARDINAL ROAD,EAST LYME,United States,06333,CT,BRIANKINGTON@GMAIL.COM,,Domestic,,2020-04-29,CT,Connecticut,False,False,False,False,False,All Other Metal Ore Mining (212299),212299.0,2021-11-10 00:08:40.8100000,,,Annual report past due,,,,,,,,,,,,,,,,,
