name,business_type,status,accountnumber,annual_report_due_date,billingstreet,billingcity,billingcountry,billingpostalcode,billingstate,business_email_address,citizenship,date_registration,formation_place,state_or_territory_formation,woman_owned_organization,veteran_owned_organization,minority_owned_organization,org_owned_by_person_s_with,organization_is_lgbtqi_owned,naics_code,naics_sub_code,create_dt,sub_status,dissolution_date,category_survey_email_address,began_transacting_in_ct,business_name_in_state_country,country_formation,mailing_jurisdiction_address,mailing_jurisdiction_2,mailing_jurisdiction,mailing_jurisdiction_1,mailing_jurisdiction_4,mailing_jurisdiction_country,office_jurisdiction_address,office_jurisdiction_2,office_jurisdiction,office_jurisdiction_1,office_jurisdiction_4,office_in_jurisdiction_country,billing_unit,total_authorized_shares,date_of_organization_meeting,reason_for_administrative,mailing_jurisdiction_3,office_jurisdiction_3,mailing_international_address
LJ EDWARDS CONSULTING LLC,LLC,Active,1356731,2021-03-31,135 DAYTON RD,BRIDGEPORT,United States,06606,CT,LJEDWARDSCONSULTINGLLC@GMAIL.COM,Domestic,2020-08-27,CT,Connecticut,True,False,True,False,False,Administrative Management and General Management Consulting Services (541611),541611.0,2021-11-10 00:12:40.3700000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
MDL MOVING LLC,LLC,Active,1356732,2022-03-31,18 ELLSWORTH AVE APT 1,DANBURY,United States,06810,CT,marifer_aveig@hotmail.com,Domestic,2020-08-27,CT,Connecticut,True,False,False,False,False,Couriers and Express Delivery Services (492110),492110.0,2021-11-10 00:12:40.3700000,,,,,,,,,,,,,,,,,,,,,,,,,
"DCC PROPANE BROOKLYN CT HOLDINGS, LLC",LLC,Active,1356737,2022-03-31,204 N STATE RT 54,ROBERTS,United States,60962,IL,cls-ctarmsevidence@wolterskluwer.com,Foreign,2020-08-27,DE,DE,False,False,False,False,False,Fuel Dealers (454310),,2021-11-10 00:12:40.3700000,,,,2020-09-01,"DCC PROPANE BROOKLYN CT HOLDINGS, LLC",United States,,,,,,,,,,,,,,,,,,,
RSHURST LLC,LLC,Active,1356742,2022-03-31,112 SARGEANT ST,HARTFORD,United States,06105,CT,REGINASMITHHURST@ICLOUD.COM,Domestic,2020-08-27,CT,Connecticut,True,False,True,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:12:40.3700000,,,,,,,,,,,,,,,,,,,,,,,,,
FAITH HOPE AND LOVE KIDS FAHLOMI MINISTRY INC.,Non-Stock,Active,1356755,2021-09-24,18195 WOOD DR,FORT MYERS,United States,33967,FL,PMETELLUS101@GMAIL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Other Grantmaking and Giving Services (813219),813219.0,2021-11-10 00:12:41.1033333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
TINKER CREATIONS LLC,LLC,Active,1356799,2022-03-31,15 BARBER POND ROAD,BLOOMFIELD,United States,06002,CT,tinkercreations2020@gmail.com,Domestic,2020-08-27,CT,Connecticut,False,False,True,False,False,Electronic Shopping and Mail-Order Houses (454110),454110.0,2021-11-10 00:12:43.3066667,,,,,,,,,,,,,,,,,,,,,,,,,
BIRDHABITATBOT LLC,LLC,Active,1356852,2022-03-31,515 PLEASANT ST FL 2,WILLIMANTIC,United States,06226,CT,nmarek@birdhabitatbot.com,Domestic,2020-08-27,CT,Connecticut,True,False,False,False,False,Support Activities for Forestry (115310),115310.0,2021-11-10 00:12:45.2300000,,,,,,,,,,,,,,,,,,,,,,,,,
"23 OVERLOOK ROAD, LLC",LLC,Active,1356853,2021-03-31,23 OVERLOOK ROAD,GALES FERRY,United States,06335,CT,CJA@ALB-LAW.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:12:45.2300000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"4 GOULART ROAD, LLC",LLC,Active,1356854,2021-03-31,23 OVERLOOK ROAD,GALES FERRY,United States,06335,CT,CJA@ALB-LAW.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:12:45.2300000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"BOOSTER FUELS, INC.",Stock,Active,1356876,2022-08-27,1840 GATEWAY DRIVE SUITE 200,SAN MATEO,United States,94404,CA,tax@boosterfuels.com,Foreign,2020-08-27,DE,DE,False,False,False,False,False,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals) (424720),424720.0,2021-11-10 00:12:45.9633333,,,,2020-08-27,"BOOSTER FUELS, INC.",,,,,,,,,,,,,,,,,,,,
"BLUE BOTTLE COFFEE, INC.",Stock,Active,1356877,2022-08-27,476 9TH STREET,OAKLAND,United States,94607,CA,cls-ctarmsevidence@wolterskluwer.com,Foreign,2020-08-27,DE,DE,False,False,False,False,False,Coffee and Tea Manufacturing (311920),311920.0,2021-11-10 00:12:45.9633333,,,,2020-06-19,"BLUE BOTTLE COFFEE, INC.",,,,,,,,,,,,,,,,,,,,
STAMFORD COVE VENTURES LLC,LLC,Active,1356878,2021-03-31,5 WOODCREST ROAD,MONSEY,,10952-1029,NY,,Foreign,2020-08-27,DE,DE,False,False,False,False,False,,,2021-11-10 00:12:45.9633333,Annual report past due,,,2020-08-27,STAMFORD COVE VENTURES LLC,,,,,,,,,,,,,,,,,,,,
MELISA REAL ESTATE LLC,LLC,Active,1356949,2021-03-31,"151 E. POST ROAD, SUITE 106",WHITE PLAINS,United States,10601,NY,WILNER024@HOTMAIL.COM,Foreign,2020-08-27,NY,NY,False,False,False,False,False,Offices of Real Estate Agents and Brokers (531210),531210.0,2021-11-10 00:12:37.6200000,Annual report past due,,,2020-08-27,MELISA REAL ESTATE LLC,United States,"176 N. LAWN AVE, ELMSFORD, NY, 10523, United States",176 N. LAWN AVE,ELMSFORD,NY,10523,United States,"151 E. POST ROAD, SUITE 106, WHITE PLAINS, NY, 10601, United States","151 E. POST ROAD, SUITE 106",WHITE PLAINS,NY,10601,United States,,,,,,,
"LEARNINGPALS, LLC",LLC,Active,1357016,2021-03-31,36 BOBBY'S COURT,RIDGEFIELD,United States,06877,CT,JENN.RIEGER@YAHOO.COM,Domestic,2020-08-27,CT,Connecticut,True,False,False,False,False,All Other Miscellaneous Schools and Instruction (611699),611699.0,2021-11-10 00:12:39.7133333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"GYMNASTICS SCHOOL OF CONNECTICUT, LLC",LLC,Active,1356600,2022-03-31,811 STRAITS TURNPIKE,WATERTOWN,United States,06795,CT,vennosgymschool@gmail.com,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Sports Teams and Clubs (711211),711211.0,2021-11-10 00:12:39.6333333,,,,,,,,,,,,,,,,,,,,,,,,,
TAVERAS  F H D CARE LLC,LLC,Active,1356601,2021-03-31,40 FENWAY DRIVE,HAMDEN,United States,06517,CT,AUDRYTRINIDAD@GMAIL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Child Day Care Services (624410),624410.0,2021-11-10 00:12:39.6333333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
KT WRESTLING LLC,LLC,Active,1356606,2021-03-31,70 HUBBARD DR,GLASTONBURY,United States,06033,CT,KNAJU8@AOL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,All Other Amusement and Recreation Industries (713990),713990.0,2021-11-10 00:12:39.6333333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
THE COFFEE SPOT OF SIMSBURY LLC,LLC,Active,1356609,2022-03-31,20 SAXTON BROOK DRIVE,SIMSBURY,United States,06070,CT,thecoffeespotct@gmail.com,Domestic,2020-08-27,CT,Connecticut,True,False,False,False,False,Limited-Service Restaurants (722513),722513.0,2021-11-10 00:12:39.6500000,,,,,,,,,,,,,,,,,,,,,,,,,
"JP & CNM, LLC",LLC,Active,1356610,2021-03-31,70/72 HUNTINGTON TURNPIKE,BRIDGEPORT,,06610,CT,JMULLINS6987@AOL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:12:39.6500000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
SPONTANEOUS COLORS LLC,LLC,Active,1356611,2022-03-31,2 BLUEBERRY LANE,DANBURY,United States,06810,CT,spontaneouscolors2020@gmail.com,Domestic,2020-08-27,CT,Connecticut,True,False,True,False,False,Clothing Accessories Stores (448150),448150.0,2021-11-10 00:12:39.6500000,,,,,,,,,,,,,,,,,,,,,,,,,
"42 WEST HIGH, LLC",LLC,Active,1356614,2022-03-31,42 WEST HIGH STREET,EAST HAMPTON,United States,06424,CT,rac267@aol.com,Domestic,2020-08-27,CT,Connecticut,True,False,False,False,False,Lessors of Other Real Estate Property (531190),531190.0,2021-11-10 00:12:40.3066667,,,,,,,,,,,,,,,,,,,,,,,,,
NAVIGATING FAMILY LLC,LLC,Active,1356615,2022-03-31,165 W CANYON CREST SUITE 110,ALPINE,United States,84004,UT,navigatingfamily@gmail.com,Foreign,2020-08-27,UT,UT,False,False,False,False,False,Offices of Mental Health Practitioners (except Physicians) (621330),621330.0,2021-11-10 00:12:40.3066667,,,,2020-09-01,NAVIGATING FAMILY LLC,United States,"165 W CANYON CREST SUITE 110, ALPINE, UT, 84004, United States",165 W CANYON CREST SUITE 110,ALPINE,UT,84004,United States,"165 W CANYON CREST SUITE 110, ALPINE, UT, 84004, United States",165 W CANYON CREST SUITE 110,ALPINE,UT,84004,United States,,,,,,,
BRONIK INC,Stock,Active,1356617,2020-11-25,No information provided,,,,,EMDTAXSERVICE@YAHOO.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,All Other Automotive Repair and Maintenance (811198),811198.0,2021-11-10 00:12:40.3066667,First report past due,,,,,,,,,,,,,,,,,,,200.0,,,,,
"VALLEY LACROSSE BOOSTER CLUB, INC.",Non-Stock,Active,1356618,2022-08-28,256 KELSEY HILL RD,DEEP RIVER,United States,06417,CT,KASPURSUIT@GMAIL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Educational Support Services (611710),611710.0,2021-11-10 00:12:40.3066667,,,,,,,,,,,,,,,,,,,,,,,,,
LOT 10 CONSULTING LLC,LLC,Active,1356619,2021-03-31,23 SAGE MEADOW DR,TOLLAND,United States,06084,CT,EFILE1234@INCFILE.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:12:40.3066667,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"LEITE'S EATS, LLC",LLC,Active,1356620,2022-03-31,6 MINOR BRIDGE,ROXBURY,United States,06783,CT,david@leitesculinaria.com,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour (311824)",311824.0,2021-11-10 00:12:40.3066667,,,,,,,,,,,,,,,,,,,,,,,,,
133 SHELL ST LLC,LLC,Dissolved,1356621,2021-03-31,99 GARDWOOD RD,TRUMBULL,United States,06611,CT,SANDRA@ATLANTISTAXLLC.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Residential Remodelers (236118),236118.0,2021-11-10 00:12:40.3200000,,2021-05-21T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,
ELIBERTO ATARIGUANA PAINTING LLC,LLC,Active,1356622,2021-03-31,9 GLOVER PL,MIDDLETOWN,United States,06457,CT,ELIBERTOATARIHUANA@GMAIL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Painting and Wall Covering Contractors (238320),238320.0,2021-11-10 00:12:40.3200000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"SARAH E. FITZPATRICK, LCSW, LLC",LLC,Active,1356623,2022-03-31,83 TREADWELL,HAMDEN,United States,06517,CT,sarah.fitzpatrick@ymail.com,Domestic,2020-08-27,CT,Connecticut,True,False,False,False,False,Offices of Mental Health Practitioners (except Physicians) (621330),621330.0,2021-11-10 00:12:40.3200000,,,,,,,,,,,,,,,,,,,,,,,,,
PRIME PLUS CONSTRUCTION LLC,LLC,Active,1356624,2021-03-31,85 MYRTLE AVE.,ANSONIA,,06401,CT,,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:12:40.3200000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
SUPERIOR PAINTING COMPANY & RENOVATION  LLC,LLC,Active,1356625,2021-03-31,358 GREENFIELD STREET,FAIRFIELD,United States,06825,CT,MAJUTAX@OUTLOOK.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Painting and Wall Covering Contractors (238320),238320.0,2021-11-10 00:12:40.3200000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
DJM SPRAY FOAM INSULATION LLC,LLC,Active,1356626,2022-03-31,12 BERKSHIRE CIRCLE,ANSONIA,United States,06401,CT,Aeoh9117@gmail.com,Domestic,2020-08-27,CT,Connecticut,True,False,False,False,False,Drywall and Insulation Contractors (238310),,2021-11-10 00:12:40.3200000,,,,,,,,,,,,,,,,,,,,,,,,,
"EHG EYE CT, P.C.",Stock,Active,1356627,2022-08-27,1A BURTON HILLS BOULEVARD,NASHVILLE,,37215,TN,,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Offices of Physicians (except Mental Health Specialists) (621111),621111.0,2021-11-10 00:12:40.3200000,,,,,,,,,,,,,,,,,,,,1000.0,,,,,
"FARMSTEAD, LLC",LLC,Active,1356628,2021-03-31,11 TIFFANY LANE,WESTON,,06883,CT,,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,New Single-Family Housing Construction (except For-Sale Builders) (236115),236115.0,2021-11-10 00:12:40.3200000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
RADIANT RACING TECH LLC,LLC,Active,1356629,2021-03-31,909 GOOSE LN,GUILFORD,United States,06437,CT,CIRRUSWIND@GMAIL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,"All Other Professional, Scientific, and Technical Services (541990)",541990.0,2021-11-10 00:12:40.3200000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
EDER JOSE ROPOLE LLC,LLC,Active,1356630,2022-03-31,7 PADANARAM ROAD UNIT 115,DANBURY,United States,06811,CT,XANADUJK@AOL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,All Other Specialty Trade Contractors (238990),,2021-11-10 00:12:40.3200000,,,,,,,,,,,,,,,,,,,,,,,,,
BRIDGEPORT AUTO REPAIR LLC,LLC,Active,1356631,2021-03-31,555 HUNTINGTON TURNPIKE,BRIDGEPORT,,06610,CT,,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:12:40.3200000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
CELIS CLEANING LLC,LLC,Active,1356632,2021-03-31,582 CROWN ST APT 16,MERIDEN,United States,06450,CT,CELISCLEANING203@GMAIL.COM,Domestic,2020-08-27,CT,Connecticut,True,False,False,False,False,,,2021-11-10 00:12:41.0400000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
ESSENTIALS BY SB LLC,LLC,Active,1356633,2021-03-31,1000 LAFAYETTE BLVD. SUITE 1100,BRIDGEPORT,United States,06604,CT,ESSENTIALSBYSB@GMAIL.COM,Domestic,2020-08-27,CT,Connecticut,True,False,True,False,False,Other Personal Care Services (812199),812199.0,2021-11-10 00:12:41.0400000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
SUNSHINE'S PARADOX BEAUTY LLC,LLC,Active,1356634,2021-03-31,510 MAIN ST APT A215,EAST HAVEN,United States,06512,CT,SUNSHINESPARADOXBEAUTY@GMAIL.COM,Domestic,2020-08-27,CT,Connecticut,True,True,True,False,False,"Cosmetics, Beauty Supplies, and Perfume Stores (446120)",446120.0,2021-11-10 00:12:41.0400000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
SENSA.AB LLC,LLC,Active,1356635,2021-03-31,166 LONETOWN RD,REDDING,United States,06896,CT,SENSA.ABFOOD@GMAIL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Caterers (722320),722320.0,2021-11-10 00:12:41.0400000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
TORO STREET FOODS LLC,LLC,Active,1356636,2022-03-31,22 Raymond Rd,West Hartford,United States,06107-2213,CT,TOROLOCOCT@GMAIL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Food Service Contractors (722310),722310.0,2021-11-10 00:12:41.0400000,,,,,,,,,,,,,,,,,,,,,,,,,
"VILLA MADISON, LLC",LLC,Active,1356637,2021-03-31,154 SAMSON ROCK DR.,MADISON,United States,06443,CT,TMCLAUGHLIN@SAYBROOKLAW.COM,Domestic,2020-08-27,CT,Connecticut,True,False,True,False,False,Nail Salons (812113),812113.0,2021-11-10 00:12:41.0400000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"RIVERSIDE MFG., LLC",LLC,Active,1356638,2022-03-31,14510 LIMA ROAD,FORT WAYNE,United States,46818,IN,corpindy@faegredrinker.com,Foreign,2020-08-27,IN,IN,False,False,False,False,False,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables (334513)",334513.0,2021-11-10 00:12:41.0400000,,,,2020-09-01,"RIVERSIDE MFG., LLC",United States,"14510 LIMA ROAD, FORT WAYNE, IN, 46818, United States",14510 LIMA ROAD,FORT WAYNE,IN,46818,United States,"14510 LIMA ROAD, FORT WAYNE, IN, 46818, United States",14510 LIMA ROAD,FORT WAYNE,IN,46818,United States,,,,,,,
LATIN ESCAPE BAR & RESTAURANT LLC,LLC,Active,1356639,2021-03-31,501 BOSTON POST RD,ORANGE,United States,06477,CT,ROSTOS7@AOL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Full-Service Restaurants (722511),722511.0,2021-11-10 00:12:41.0400000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"NORTHGATEARINSO, LLC",LLC,Active,1356640,2022-03-31,8880 FREEDOM CROSSING TRAIL,JACKSONVILLE,United States,32256,FL,annualreports@cscglobal.com,Foreign,2020-08-27,GA,GA,False,False,False,False,False,Human Resources Consulting Services (541612),541612.0,2021-11-10 00:12:41.0400000,,,,2020-08-01,"NORTHGATEARINSO, LLC",,"c/o Corporation Service Company, 2 Sun Court, Suite  400, Peachtree Corners, GA, 30092, United States","c/o Corporation Service Company, 2 Sun Court",Peachtree Corners,GA,30092,United States,"c/o Corporation Service Company, 2 Sun Court, Suite  400, Peachtree Corners, GA, 30092, United States","c/o Corporation Service Company, 2 Sun Court",Peachtree Corners,GA,30092,United States,SUITE 100,,,,Suite  400,Suite  400,
PSHIFT LLC,LLC,Active,1356641,2022-03-31,1 PORSCHE DRIVE,ATLANTA,United States,30354,GA,CLS-CTARMSevidence@wolterskluwer.com,Foreign,2020-08-27,DE,DE,False,False,False,False,False,Sales Financing (522220),,2021-11-10 00:12:41.0400000,,,,2020-09-01,PSHIFT LLC,United States,"1209 ORANGE STREET, WILMINGTON, DE, 19801, United States",1209 ORANGE STREET,WILMINGTON,DE,19801,United States,"1209 ORANGE STREET, WILMINGTON, DE, 19801, United States",1209 ORANGE STREET,WILMINGTON,DE,19801,United States,,,,,,,
APPS  SERVICES LLC,LLC,Active,1356642,2022-03-31,"175 CANTON STREET, APT D 12",WEST HAVEN,United States,06516,CT,cappadu@gmail.com,Domestic,2020-08-27,CT,Connecticut,True,False,True,False,False,"Data Processing, Hosting, and Related Services (518210)",518210.0,2021-11-10 00:12:41.0400000,,,,,,,,,,,,,,,,,,,,,,,,,
YOUR WORLD STYLE LLC,LLC,Active,1356643,2022-03-31,544 TOLLAND ST,EAST HARTFORD,United States,06108,CT,mariluzq1123@gmail.com,Domestic,2020-08-27,CT,Connecticut,True,False,True,False,False,"Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers (424330)",424330.0,2021-11-10 00:12:41.0400000,,,,,,,,,,,,,,,,,,,,,,,,,
KRE-BSL HUSKY OPERATIONS LLC,LLC,Active,1356644,2022-03-31,"9 WEST 57TH STREET, STE 4200",NEW YORK,United States,10019,NY,mfs-us-entityservices@maples.com,Foreign,2020-08-27,DE,DE,False,False,False,False,False,Assisted Living Facilities for the Elderly (623312),,2021-11-10 00:12:41.0400000,,,,2020-08-27,KRE-BSL HUSKY OPERATIONS LLC,United States,"4001 KENNETT PIKE SUITE 302, WILMINGTON, DE, 19807, United States",4001 KENNETT PIKE SUITE 302,WILMINGTON,DE,19807,United States,"4001 KENNETT PIKE, SUITE 302, WILMINGTON, DE, 19807, United States","4001 KENNETT PIKE, SUITE 302",WILMINGTON,DE,19807,United States,,,,,,,
94 WEST ROAD LLC,LLC,Active,1356645,2021-03-31,33 STRATHMORE ROAD,MIDDLEBURY,United States,06762,CT,TMANCINI@KBEBUILDING.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:12:41.0400000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
CASA YETI INC,Non-Stock,Active,1356646,2020-11-25,No information provided,,,,,JOSEPH@HADDAD.IT,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,"All Other Professional, Scientific, and Technical Services (541990)",541990.0,2021-11-10 00:12:41.0400000,First report past due,,,,,,,,,,,,,,,,,,,,,,,,
"MATTERA CONSTRUCTION 19 STURGES COMMONS, LLC",LLC,Active,1356647,2022-03-31,15 DANIEL COURT,WESTPORT,United States,06880,CT,WMattera@MatteraConstruction.com,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,New Housing For-Sale Builders (236117),236117.0,2021-11-10 00:12:41.0400000,,,,,,,,,,,,,,,,,,,,,,,,,
WUPPETTOONS LLC,LLC,Active,1356648,2021-03-31,891 QUEEN STREET #12,SOUTHINGTON,United States,06489,CT,WESLEYRUSHING09@GMAIL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:12:41.0400000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"RESURGE, A LUXURY BEAUTY BAR LLC",LLC,Active,1356649,2022-03-31,48 MERIDEN ROAD,ROCKFALL,United States,06481,CT,randy.gudauskas@gmail.com,Domestic,2020-08-27,CT,Connecticut,True,False,False,False,False,Beauty Salons (812112),,2021-11-10 00:12:41.0400000,,,,,,,,,,,,,,,,,,,,,,,,,
MORAN BROTHERS FOOD TRUCK LLC,LLC,Active,1356650,2021-03-31,108 HEMLOCK ST.,MANCHESTER,United States,06040,CT,OSCARITO7885@GMAIL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,True,False,False,Mobile Food Services (722330),722330.0,2021-11-10 00:12:42.0400000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
RADIAN INVESTMENT GROUP INC.,Stock,Active,1356651,2022-08-27,"550 EAST SWEDESFORD ROAD, #350",WAYNE,United States,19087,PA,compliancemail@cscglobal.com,Foreign,2020-08-27,DE,DE,False,False,False,False,False,Offices of Other Holding Companies (551112),551112.0,2021-11-10 00:12:42.0400000,,,annualreports@cscglobal.com,2020-09-01,RADIAN INVESTMENT GROUP INC.,United States,,,,,,,,,,,,,,,,,,,
PEAK MEDIA PROPERTIES LLC,LLC,Active,1356652,2022-03-31,1209 ORANGE STREET,WILMINGTON,United States,19801,DE,nkirkland@goldenpeakmedia.com,Foreign,2020-08-27,DE,DE,False,False,False,False,False,Periodical Publishers (511120),511120.0,2021-11-10 00:12:42.0400000,,,,2019-08-01,PEAK MEDIA PROPERTIES LLC,United States,"1209 ORANGE STREET, WILMINGTON, DE, 19801, United States",1209 ORANGE STREET,WILMINGTON,DE,19801,United States,"1209 ORANGE STREET, WILMINGTON, DE, 19801, United States",1209 ORANGE STREET,WILMINGTON,DE,19801,United States,,,,,,,
"THE WRITERS ROOM, LLC",LLC,Active,1356653,2021-03-31,46 POND VIEW LANE,STAMFORD,United States,06903,CT,EJAEGLE@JADE-FIDUCIAL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,"Independent Artists, Writers, and Performers (711510)",711510.0,2021-11-10 00:12:42.0400000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"3 KINGS PROPERTY VENTURES, LLC",LLC,Active,1356655,2021-03-31,417 WOODSIDE AVE,BRIDGEPORT,United States,06606,CT,LAVELLE.SUMMERVILLE@YMAIL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:12:42.0400000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"SPRUCED UP PRODUCTIONS, LLC",LLC,Active,1356656,2021-03-31,80 VINCELETTE STREET,BRIDGEPORT,United States,06606,CT,VOTETWICE4BRYCE@YAHOO.COM,Domestic,2020-08-27,CT,Connecticut,True,False,False,False,False,Professional Organizations (813920),813920.0,2021-11-10 00:12:42.0400000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"BLUE AND GOLD CONSULTING GROUP, LLC",LLC,Active,1356657,2022-03-31,366 MILFORD STREET,BURLINGTON,United States,03013,CT,swebster818@gmail.com,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Other Management Consulting Services (541618),541618.0,2021-11-10 00:12:42.0400000,,,,,,,,,,,,,,,,,,,,,,,,,
CARLOS CARCHIPULA CARPENTRY LLC,LLC,Active,1356658,2021-03-31,158 WOOD ST,WATERBURY,United States,06704,CT,CARLOSCARCHIPULLACARPENTRY@GMAIL.COM,Domestic,2020-08-27,CT,Connecticut,False,False,True,False,False,Other Personal and Household Goods Repair and Maintenance (811490),811490.0,2021-11-10 00:12:42.0400000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
NEXTGEN HOLDINGS LLC,LLC,Active,1356659,2021-03-31,1204 MAIN STREET UNIT 538,BRANFORD,United States,06405,CT,LLCSUPPORT@PRIMECORPORATESERVICES.COM,Domestic,2020-08-27,CT,Connecticut,False,False,False,False,False,Electronic Shopping and Mail-Order Houses (454110),454110.0,2021-11-10 00:12:42.0400000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
COMNISCIENT TECHNOLOGIES LLC,LLC,Active,1356660,2022-03-31,211 CONGRESS STREET  6TH FLOOR,BOSTON,United States,02110,MA,corporateparalegal@sherin.com,Foreign,2020-08-27,MA,MA,False,False,False,False,False,All Other Telecommunications (517919),517919.0,2021-11-10 00:12:42.0400000,,,,2020-08-27,COMNISCIENT TECHNOLOGIES LLC,United States,"211 CONGRESS STREET  6TH FLOOR, BOSTON, MA, 02110, United States",211 CONGRESS STREET  6TH FLOOR,BOSTON,MA,02110,United States,"211 CONGRESS STREET  6TH FLOOR, BOSTON, MA, 02110, United States",211 CONGRESS STREET  6TH FLOOR,BOSTON,MA,02110,United States,,,,,,,
