name,business_type,status,accountnumber,annual_report_due_date,began_transacting_in_ct,billingstreet,billingcity,billingcountry,billingpostalcode,billingstate,business_email_address,business_name_in_state_country,citizenship,country_formation,date_registration,formation_place,state_or_territory_formation,woman_owned_organization,veteran_owned_organization,minority_owned_organization,org_owned_by_person_s_with,organization_is_lgbtqi_owned,naics_code,naics_sub_code,create_dt,dissolution_date,sub_status,mailing_jurisdiction_address,mailing_jurisdiction_2,mailing_jurisdiction,mailing_jurisdiction_1,mailing_jurisdiction_4,mailing_jurisdiction_country,office_jurisdiction_address,office_jurisdiction_2,office_jurisdiction,office_jurisdiction_1,office_jurisdiction_4,office_in_jurisdiction_country,total_authorized_shares,category_survey_email_address,billing_unit,date_of_organization_meeting,mailing_jurisdiction_3,office_jurisdiction_3
"ZOTA HOLDINGS, LLC",LLC,Active,1370502,2022-03-31,,5 RAVENGLASS DRIVE,STAMFORD,United States,06903,CT,JAVIERDEARRESE@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Residential Property Managers (531311),,2021-11-10 00:13:02.4200000,,,,,,,,,,,,,,,,,,,,
"LIVABLE CT, INC.",Non-Stock,Active,1370503,2021-03-22,,No information provided,,,,,LIVABLECT@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,True,False,False,False,False,Human Rights Organizations (813311),813311.0,2021-11-10 00:13:02.4200000,,First report past due,,,,,,,,,,,,,,,,,,
C & M AUTO LLC,LLC,Active,1370504,2021-03-31,,839 MARSHALL PHELPS ROAD,WINDSOR,United States,06095-2170,CT,NIEVESCHRIS19@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Car Washes (811192),811192.0,2021-11-10 00:13:02.4200000,,Annual report past due,,,,,,,,,,,,,,,,,,
LOVING EVERY LITTLE EXCEPTION LLC,LLC,Active,1370505,2022-03-31,,6B DAVIS AVE,VERNON ROCKVL,United States,06066,CT,Thelelebrand@gmail.com,,Domestic,,2020-12-22,CT,Connecticut,False,False,True,False,False,Family Clothing Stores (448140),,2021-11-10 00:13:02.4200000,,,,,,,,,,,,,,,,,,,,
TRANS-AD BUS SHELTER CORPORATION,Non-Stock,Active,1370507,2021-03-22,,No information provided,,,,,ALAN@TRANSADOUTDOOR.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Advertising Agencies (541810),541810.0,2021-11-10 00:13:02.4200000,,First report past due,,,,,,,,,,,,,,,,,,
"7 WOODTICK ROAD, LLC",LLC,Active,1370508,2021-03-31,,"7 WOODTICK ROAD, SUITE 5E",WOLCOTT,United States,06716,CT,JOHNS.LAWNCARE@YAHOO.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Nonresidential Property Managers (531312),531312.0,2021-11-10 00:13:02.4200000,,Annual report past due,,,,,,,,,,,,,,,,,,
MEREDITH DUXBURY LLC,LLC,Dissolved,1370509,2021-03-31,,17 FERRY ROAD,HADLYME,,06439,CT,,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:13:02.4200000,2021-04-01T00:00:00.000,,,,,,,,,,,,,,,,,,,
D & F CONSTRUCTION LLC,LLC,Dissolved,1370510,2021-03-31,,46 MERRIMAC AVE,DANBURY,United States,06810,CT,GENERALHELPCT@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,All Other Specialty Trade Contractors (238990),238990.0,2021-11-10 00:13:02.4200000,2021-10-24T00:00:00.000,Annual report past due,,,,,,,,,,,,,,,,,,
DN TRADING COMPANY LLC,LLC,Active,1370511,2022-03-31,,111 LAKE RIDGE RD,SOUTHBURY,United States,06488,CT,kbeshi@yahoo.com,,Domestic,,2020-12-22,CT,Connecticut,False,False,True,False,False,Investment Banking and Securities Dealing (523110),,2021-11-10 00:13:02.4200000,,,,,,,,,,,,,,,,,,,,
WHITEHOUSE HOLDINGS LLC,LLC,Active,1370512,2021-03-31,,117 SHADOW LANE UNIT # A4,WEST HARTFORD,,06107,CT,WHCORP1@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,True,False,False,Lessors of Other Real Estate Property (531190),531190.0,2021-11-10 00:13:02.4200000,,Annual report past due,,,,,,,,,,,,,,,,,,
VERMONT ALOD SYNOD,Religious,Active,1370514,,,2 RATHBURN ROAD,TOWACO,,07082,NJ,,,Domestic,,2020-12-22,NJ,Connecticut,False,False,False,False,False,,,2021-11-10 00:13:02.4200000,,,,,,,,,,,,,,,,,,,,
PYL LLC,LLC,Active,1370515,2021-03-31,,38 LEDGE RD.,OLD SAYBROOK,United States,06475,CT,SOPHIALIN889@YAHOO.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:13:02.4200000,,Annual report past due,,,,,,,,,,,,,,,,,,
SHEPARD LLC,LLC,Active,1370516,2022-03-31,,25 WINTHROP AVE,NEW HAVEN,United States,06519,CT,emdtaxservice@yahoo.com,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,"Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers (424330)",424330.0,2021-11-10 00:13:02.4200000,,,,,,,,,,,,,,,,,,,,
"MANAGEMENT SYSTEMS INTERNATIONAL, INC.",Stock,Active,1370518,2021-12-22,2020-12-14,"200 12TH STREET SOUTH, SUITE 1200",ARLINGTON,,22202,VA,,"MANAGEMENT SYSTEMS INTERNATIONAL, INC.",Foreign,,2020-12-22,DC,DC,False,False,False,False,False,Other Scientific and Technical Consulting Services (541690),541690.0,2021-11-10 00:13:02.4200000,,Annual report due,,,,,,,,,,,,,,,,,,
HAPPY GARDEN BERLIN LLC,LLC,Dissolved,1370519,2021-03-31,,202 NEW BRITAIN ROAD,BERLIN,United States,06037,CT,KEVIN@KAATINC.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Limited-Service Restaurants (722513),722513.0,2021-11-10 00:13:02.4200000,2021-06-11T00:00:00.000,,,,,,,,,,,,,,,,,,,
COASTAL CONSTRUCTION ASSOCIATES LLC,LLC,Active,1370521,2022-03-31,2021-01-01,5 THE CROSSINGS AT BLIND BROOK,PURCHASE,United States,10577,NY,tabmarraccini@aol.com,COASTAL CONSTRUCTION ASSOCIATES LLC,Foreign,United States,2020-12-22,NY,NY,False,False,False,False,False,Residential Remodelers (236118),236118.0,2021-11-10 00:13:02.4200000,,,"5 THE CROSSINGS AT BLIND BROOK, PURCHASE, NY, 10577, United States",5 THE CROSSINGS AT BLIND BROOK,PURCHASE,NY,10577.0,United States,"5 THE CROSSINGS AT BLIND BROOK, PURCHASE, NY, 10577, United States",5 THE CROSSINGS AT BLIND BROOK,PURCHASE,NY,10577.0,United States,,,,,,
COPELAND INVESTMENTS ENTERPRISES LLC,LLC,Active,1370522,2021-03-31,,18 PACKARD ST,BLOOMFIELD,United States,06002,CT,MICHAELCOPELAND18@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,True,False,False,,,2021-11-10 00:13:02.4200000,,Annual report past due,,,,,,,,,,,,,,,,,,
TOMCON DEVELOPMENT INC.,Stock,Active,1370523,2021-12-22,2021-01-01,46 E BROOKSIDE DR,LARCHMONT,United States,10538-5766,NY,LEOTOMCZYK@HOTMAIL.COM,TOMCON DEVELOPMENT INC.,Foreign,United States,2020-12-22,NY,NY,False,False,False,False,False,New Housing For-Sale Builders (236117),236117.0,2021-11-10 00:13:02.4200000,,Annual report due,,,,,,,,,,,,,,,,,,
JENNY JONEZ DISPATCH LLP,LLP,Active,1370524,2021-12-22,,140 HAMDEN AVE UNIT L,WATERBURY,United States,06704,CT,JENNYJONEZDISPATCH@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,True,False,True,True,False,"General Freight Trucking, Long-Distance, Truckload (484121)",484121.0,2021-11-10 00:13:02.4200000,,Annual report due,,,,,,,,,,,,,,,,,,
CAULFIELD COLLECTION LLC,LLC,Active,1370525,2022-03-31,,23 BRUSH ISLAND RD,DARIEN,United States,06820,CT,GDOMENICUCCI@FIELDSDEVELOPMENT.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:13:02.4200000,,,,,,,,,,,,,,,,,,,,
136 138  N BISHOP AVE LLC,LLC,Active,1370526,2021-03-31,,136 N BISHOP AVE,BRIDGEPORT,United States,06610,CT,JASSBO@AOL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:13:02.4200000,,Annual report past due,,,,,,,,,,,,,,,,,,
XENEIZE LLC,LLC,Active,1370527,2022-03-31,,133 BOULEY AVE,WATERBURY,United States,06705,CT,IPICHI31@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Siding Contractors (238170),238170.0,2021-11-10 00:13:02.4200000,,,,,,,,,,,,,,,,,,,,
ONE TRUE HOLDING COMPANY,Stock,Active,1370528,2021-12-22,2020-11-09,16011 COLLEGE BLVD SUITE 130,LENEXA,United States,66219-4491,KS,LEGAL@TRUEACCORD.COM,ONE TRUE HOLDING COMPANY,Foreign,United States,2020-12-22,DE,DE,False,False,False,False,False,Offices of Other Holding Companies (551112),551112.0,2021-11-10 00:13:02.4200000,,Annual report due,,,,,,,,,,,,,,,,,,
"ESPOSITO ELECTRICAL & SECURITY, LLC",LLC,Active,1370533,2021-03-31,,15C BAER CIRCLE,EAST HAVEN,United States,06512,CT,AZULLO@ZULLOANDJACKS.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:13:02.4200000,,Annual report past due,,,,,,,,,,,,,,,,,,
BELLE MANAGEMENT CORP.,Stock,Active,1370534,2022-04-01,,86 WILDWOOD ROAD,STAMFORD,United States,06903,CT,NMAIDENBAUM@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:13:02.4200000,,Annual report past due,,,,,,,,,,,,,1000.0,,,,,
PACE PUSHERS RUNNING LLC,LLC,Active,1370535,2021-03-31,,212A THAMES STREET,GROTON,United States,06340,CT,CARTER.RASHAAD@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,True,False,False,Other Clothing Stores (448190),448190.0,2021-11-10 00:13:02.4200000,,Annual report past due,,,,,,,,,,,,,,,,,,
SAGA LLC,LLC,Active,1370536,2021-03-31,,16 BRIGHTVIEW DR,WEST HARTFORD,United States,06117,CT,ALIA@BENNETTCOCPA.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Other Clothing Stores (448190),448190.0,2021-11-10 00:13:02.4200000,,Annual report past due,,,,,,,,,,,,,,,,,,
EA MARKETS SECURITIES LLC,LLC,Active,1370537,2022-03-31,2020-10-15,"263 TRESSER BOULEVARD, 9TH FLOOR",STAMFORD,United States,06901,CT,joe.hoban@eamarkets.com,EA MARKETS SECURITIES LLC,Foreign,United States,2020-12-22,NY,NY,False,False,False,False,False,Investment Banking and Securities Dealing (523110),523110.0,2021-11-10 00:13:02.4200000,,,,,,,,,,,,,,,,,,,,
EA MARKETS LLC,LLC,Active,1370538,2022-03-31,2020-10-15,"263 TRESSER BOULEVARD, 9TH FLOOR",STAMFORD,United States,06901,CT,joe.hoban@eamarkets.com,EA MARKETS LLC,Foreign,United States,2020-12-22,NY,NY,False,False,False,False,False,"All Other Professional, Scientific, and Technical Services (541990)",541990.0,2021-11-10 00:13:02.4366667,,,,,,,,,,,,,,,,,,,,
"FRNZ.CLUB, LLC",LLC,Active,1370539,2021-03-31,,26 ARROWHEAD DRIVE,MONROE,United States,06468,CT,FRNZCLUB03@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,True,False,False,False,False,Clothing Accessories Stores (448150),448150.0,2021-11-10 00:13:02.4366667,,Annual report past due,,,,,,,,,,,,,,,,,,
XLT TRUCKING LLC,LLC,Active,1370540,2021-03-31,,1514 NORTH RD,GROTON,United States,06340,CT,RALPH963@AOL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,True,False,False,"Specialized Freight (except Used Goods) Trucking, Long-Distance (484230)",484230.0,2021-11-10 00:13:02.4366667,,Annual report past due,,,,,,,,,,,,,,,,,,
WEICKER BROTHERS LLC,LLC,Active,1370541,2021-03-31,2020-12-22,777 W CHANDLER BLVD APT 2201,CHANDLER,United States,85225,AZ,THEWEICKERBROTHERS@GMAIL.COM,WEICKER BROTHERS LLC,Foreign,United States,2020-12-22,AZ,AZ,False,False,False,False,False,Electronic Shopping and Mail-Order Houses (454110),454110.0,2021-11-10 00:13:01.8566667,,Annual report past due,"777 W CHANDLER BLVD APT 2201, CHANDLER, AZ, 85225, United States",777 W CHANDLER BLVD APT 2201,CHANDLER,AZ,85225.0,United States,"777 W CHANDLER BLVD APT 2201, CHANDLER, AZ, 85225, United States",777 W CHANDLER BLVD APT 2201,CHANDLER,AZ,85225.0,United States,,,,,,
KEYS FOR LIFE LLC,LLC,Active,1370542,2021-03-31,,34 GARDEN STREET,MERIDEN,United States,06451,CT,KEYSFORLIFE.SERVICES@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,True,True,True,True,False,All Other Personal Services (812990),812990.0,2021-11-10 00:13:01.8566667,,Annual report past due,,,,,,,,,,,,,,,,,,
"UNITED EFFORTS, INC.",Stock,Active,1370547,2021-12-22,2020-12-22,39 COURT STREET,FREEHOLD,United States,07728,NJ,JIM@WEINBERGPC.COM,"UNITED EFFORTS, INC.",Foreign,United States,2020-12-22,NY,NY,False,False,False,False,False,,,2021-11-10 00:13:01.8566667,,Annual report due,,,,,,,,,,,,,,,,,,
BOSS LIFE EMPIRE LLC,LLC,Active,1370548,2021-03-31,,116 COURT ST #502,NEW HAVEN,United States,06511,CT,INFO@OWGINTL.COM,,Domestic,,2020-12-22,CT,Connecticut,True,False,True,False,False,Other Personal Care Services (812199),812199.0,2021-11-10 00:13:01.8566667,,Annual report past due,,,,,,,,,,,,,,,,,,
ROYALE TREATMENT LLC,LLC,Active,1370550,2022-03-31,,53 ALLENTOWN RD,BRISTOL,United States,06010,CT,ramona.riveralpc@gmail.com,,Domestic,,2020-12-22,CT,Connecticut,True,False,True,False,False,Outpatient Mental Health and Substance Abuse Centers (621420),621420.0,2021-11-10 00:13:01.8733333,,,,,,,,,,,,,,,,,,,,
"15C BAER CIRCLE, LLC",LLC,Active,1370551,2021-03-31,,15C BAER CIRCLE,EAST HAVEN,United States,06512,CT,AZULLO@ZULLOANDJACKS.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:13:01.8733333,,Annual report past due,,,,,,,,,,,,,,,,,,
WISE OWL KULINARY ENTERPRISE LLP,LLP,Active,1370552,2021-12-22,,175 GLENWOOD ST UNIT F,MANCHESTER,United States,06040,CT,CONNREF@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,True,True,True,False,False,Limited-Service Restaurants (722513),722513.0,2021-11-10 00:13:01.8733333,,Annual report due,,,,,,,,,,,,,,,,,,
HIGH VIBING LIFE LLC,LLC,Active,1370553,2021-03-31,,577 PROSPECT AVE APT 10,WEST HARTFORD,United States,06105,CT,LEE8J8@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Electronic Shopping and Mail-Order Houses (454110),454110.0,2021-11-10 00:13:01.8733333,,Annual report past due,,,,,,,,,,,,,,,,,,
MARCOS CRIOLLO  CARPENTER LLC,LLC,Active,1370554,2021-03-31,,61 CHERRY ST,TORRINGTON,United States,06770,CT,MUNIINSURANCECO@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,True,False,False,Finish Carpentry Contractors (238350),238350.0,2021-11-10 00:13:01.8733333,,Annual report past due,,,,,,,,,,,,,,,,,,
PEARL WELLNESS LLC,LLC,Active,1370555,2021-03-31,,116 COURT ST #502,NEW HAVEN,United States,06511,CT,INFO@OWGINTL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Other Personal Care Services (812199),812199.0,2021-11-10 00:13:01.8733333,,Annual report past due,,,,,,,,,,,,,,,,,,
"BLUE JAYS BASEBALL, LLC",LLC,Active,1370558,2021-03-31,,104 BELLEVUE AVE.,BRISTOL,,06010,CT,JZIOGAS@ZIOGASLAW.COM,,Domestic,,2020-12-22,CT,Connecticut,True,False,False,False,False,Sports and Recreation Instruction (611620),611620.0,2021-11-10 00:13:01.8733333,,Annual report past due,,,,,,,,,,,,,,,,,,
S & V INVESTMENT LLC,LLC,Dissolved,1370559,2021-03-31,,36 STRAND STREET,BRIDGEPORT,United States,06606,CT,CTLIQUORPERMITCONSULTANT@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Nonresidential Property Managers (531312),531312.0,2021-11-10 00:13:01.8733333,2021-06-01T00:00:00.000,,,,,,,,,,,,,,,,,,,
ROYAEL TOUJOURS MIGNON LLC,LLC,Active,1370560,2022-03-31,,26 SOUTH STREET 1ST FLOOR,HARTFORD,United States,06114,CT,Royaeltm1522@gmail.com,,Domestic,,2020-12-22,CT,Connecticut,True,False,True,True,False,All Other Personal Services (812990),812990.0,2021-11-10 00:13:01.8733333,,,,,,,,,,,,,,,,,,,,
SMITH BUILDING AND REMODELING LLC,LLC,Active,1370561,2021-03-31,,600 BROOKLAWN AVENUE,BRIDGEPORT,United States,06604,CT,SMITHBUILDINGANDREMODELING@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Residential Remodelers (236118),236118.0,2021-11-10 00:13:01.8733333,,Annual report past due,,,,,,,,,,,,,,,,,,
"WELL EQUIPPED, LLC",LLC,Active,1370562,2021-03-31,,2 HOLLOW BROOK RD,SHERMAN,United States,06784,CT,DDRETEL@DSPUMPCO.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:13:01.8733333,,Annual report past due,,,,,,,,,,,,,,,,,,
CROWNE MEADOW REALTY ADVISORS LLC,LLC,Active,1370563,2022-03-31,2021-01-01,159 MAIN ST. SUITE G,AGAWAM,United States,01001,MA,mdombrowski@crownemeadow.com,CROWNE MEADOW REALTY ADVISORS LLC,Foreign,United States,2020-12-22,MA,MA,False,False,False,False,False,Offices of Real Estate Agents and Brokers (531210),531210.0,2021-11-10 00:13:01.8733333,,,,,,,,,,,,,,,,,,,,
BONNIE WALLINGER FAMILY LLC,LLC,Active,1370564,2021-03-31,,775 ALLEN AVENUE,CHESHIRE,United States,06410,CT,MCASE@JACOBICASE.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Miscellaneous Financial Investment Activities (523999),523999.0,2021-11-10 00:13:01.8733333,,Annual report past due,,,,,,,,,,,,,,,,,,
DEBRA WALLINGER FAMILY LLC,LLC,Active,1370565,2021-03-31,,416 BLACKS ROAD,CHESHIRE,United States,06410,CT,MCASE@JACOBICASE.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Miscellaneous Financial Investment Activities (523999),523999.0,2021-11-10 00:13:01.8733333,,Annual report past due,,,,,,,,,,,,,,,,,,
PRIVET LLC,LLC,Active,1370566,2021-03-31,,500 WESTOVER DRIVE #15725,SANFORD,United States,27330,NC,MANAGER@DIAGONLLC.COM,,Domestic,,2020-12-22,NC,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:13:01.8733333,,Annual report past due,,,,,,,,,,,,,,,,,,
BY D'ZIGN CONSULTING SERVICES LLC,LLC,Active,1370568,2021-03-31,,258 BOND STREET,BRIDGEPORT,United States,06610,CT,BYDZIGNCONSULTING@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,True,False,True,False,False,Computer Systems Design Services (541512),541512.0,2021-11-10 00:13:01.8733333,,Annual report past due,,,,,,,,,,,,,,,,,,
STRUMPF ELECTRIC LLC,LLC,Active,1370569,2021-03-31,,15 FRANKIE LANE,TERRYVILLE,United States,06786,CT,DREWSTRUMPF@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Electrical Contractors and Other Wiring Installation Contractors (238210),238210.0,2021-11-10 00:13:01.8733333,,Annual report past due,,,,,,,,,,,,,,,,,,
THAT DAMION PRODUCTION LLC,LLC,Active,1370577,2022-03-31,,115 BROOKLINE AVE,BLOOMFIELD,United States,06002,CT,damionmims09@gmail.com,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Commercial Photography (541922),541922.0,2021-11-10 00:13:02.4366667,,,,,,,,,,,,,,,,,,,,
ANZ ROCKY HILL LLC,LLC,Active,1370578,2022-03-31,,100 CAPITOL BOULEVARD,ROCKY HILL,United States,06067,CT,CPATEL@ANZHOTELS.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Hotels (except Casino Hotels) and Motels (721110),721110.0,2021-11-10 00:13:02.4366667,,,,,,,,,,,,,,,,,,,,
MOOSUP MERCH LLC,LLC,Active,1370579,2022-03-31,,4 SUSIE AVE,MOOSUP,United States,06354,CT,EFILE1234@INCFILE.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Electronics Stores (443142),,2021-11-10 00:13:02.4366667,,,,,,,,,,,,,,,,,,,,
WHOLY MOLDY LLC,LLC,Active,1370580,2022-03-31,,1275 WINSTED ROAD,TORRINGTON,United States,06790,CT,Shaun.booker@yahoo.com,,Domestic,,2020-12-22,CT,Connecticut,False,False,True,False,False,Industrial Mold Manufacturing (333511),,2021-11-10 00:13:02.4366667,,,,,,,,,,,,,,,,,,,,
NONORF CONSULTING LLC,LLC,Active,1370581,2021-03-31,,39 BUCKLAND ST #13223,MANCHESTER,United States,06042,CT,EFILE1234@INCFILE.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:13:02.4366667,,Annual report past due,,,,,,,,,,,,,,,,,,
"ROLLING BONES REAL ESTATE, LLC",LLC,Active,1370582,2022-03-31,,1000 ASYLUM AVE. SUITE 3220,HARTFORD,United States,06105,CT,cmurray1106@gmail.com,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:13:02.4366667,,,,,,,,,,,,,,,,,,,,
18-20 BOUTON STREET LLC,LLC,Active,1370583,2021-03-31,,21 BAYVIEW AVENUE APT. 1,NORWALK,United States,06854,CT,AQUINO30@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Residential Property Managers (531311),531311.0,2021-11-10 00:13:02.4366667,,Annual report past due,,,,,,,,,,,,,,,,,,
"LUBRICATION RELIABILITY SOLUTIONS, INC.",Stock,Active,1370584,2021-12-22,2021-01-01,1919 E TULSA,WICHITA,United States,67216,KS,ASHLEY.BANDASACK@AGHLC.COM,"LUBRICATION RELIABILITY SOLUTIONS, INC.",Foreign,United States,2020-12-22,DE,DE,False,False,False,False,False,Petroleum Lubricating Oil and Grease Manufacturing (324191),324191.0,2021-11-10 00:13:02.4366667,,Annual report due,,,,,,,,,,,,,,,,,,
EAST GUILFORD HOLDING COMPANY,Stock,Active,1370585,2021-03-22,,No information provided,,,,,RICH@RDMFGINC.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,All Other Miscellaneous Fabricated Metal Product Manufacturing (332999),332999.0,2021-11-10 00:13:02.4366667,,First report past due,,,,,,,,,,,,,20000.0,,,,,
WARNQUIST LOGISTICS & DISPATCHING LLC,LLC,Active,1370586,2021-03-31,,38 NACCA RD,WESTHAVEN,United States,06516,CT,WARNQUIST.LD337@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,"General Freight Trucking, Long-Distance, Truckload (484121)",484121.0,2021-11-10 00:13:02.4366667,,Annual report past due,,,,,,,,,,,,,,,,,,
"TWO IN ONE SOLUTIONS, LLC",LLC,Active,1370587,2021-03-31,,28 ORNE STREET,WEST HAVEN,United States,06516,CT,GOREMAUREEN@YAHOO.COM,,Domestic,,2020-12-22,CT,Connecticut,True,True,True,False,False,Residential Remodelers (236118),236118.0,2021-11-10 00:13:02.4366667,,Annual report past due,,,,,,,,,,,,,,,,,,
BRIGNOLE ENTERPRIZES LLC,LLC,Active,1370588,2022-03-31,,117 PEAK MOUNTAIN DR,EAST GRANBY,United States,06026,CT,tbrignole@brignole.com,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Miscellaneous Financial Investment Activities (523999),523999.0,2021-11-10 00:13:02.4366667,,,,,,,,,,,,,,,,,,,,
BRLJ COMPUTERS LLC,LLC,Active,1370589,2021-03-31,,103 HORSE POND RD APT H,SALEM,United States,06420,CT,BRLJ@LIVE.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,True,False,False,All Other Information Services (519190),519190.0,2021-11-10 00:13:02.4366667,,Annual report past due,,,,,,,,,,,,,,,,,,
SBL STRUCTURE CORP.,Stock,Active,1370590,2021-12-22,2020-12-22,"2915 OGLETOWN RD, #3762",NEWARK,United States,19713,DE,INFO@CORPOMAX.COM,SBL STRUCTURE CORP.,Foreign,United States,2020-12-22,DE,DE,False,False,False,False,False,,,2021-11-10 00:13:02.4366667,,Annual report due,,,,,,,,,,,,,,,,,,
NEW BRITIAN 18 LLC,LLC,Active,1370591,2021-03-31,,117 CLINTON LN,SPRING VALLEY,United States,10977,NY,RASERVICES@VCORPSERVICES.ZENDESK.COM,,Domestic,,2020-12-22,NY,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:13:02.4366667,,Annual report past due,,,,,,,,,,,,,,,,,,
"10 CPD, LLC",LLC,Active,1370592,2022-03-31,,8 CEDAR POINT DRIVE,SHERMAN,United States,06784,CT,jmatusow@mac.com,,Domestic,,2020-12-22,CT,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:13:02.4366667,,,,,,,,,,,,,,,,,,,,
BROOKS-CROOKS LLC,LLC,Active,1370593,2021-03-31,,323 FAIRFIELD AVENUE APT. 509,BRIDGEPORT,United States,06604,CT,BROOKSCROOKSLLC@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,True,False,False,,,2021-11-10 00:13:02.4366667,,Annual report past due,,,,,,,,,,,,,,,,,,
RUIZ CONSULTING LLC,LLC,Active,1370594,2021-03-31,,1421 QUINNIPIAC AVE UNIT B,NEW HAVEN,United States,06513,CT,RUIZCAPITALLLC@GMAIL.COM,,Domestic,,2020-12-22,CT,Connecticut,False,False,True,False,False,Administrative Management and General Management Consulting Services (541611),541611.0,2021-11-10 00:13:02.4366667,,Annual report past due,,,,,,,,,,,,,,,,,,
