name,business_type,status,accountnumber,annual_report_due_date,billingstreet,billingcity,billingcountry,billingpostalcode,billingstate,business_email_address,citizenship,date_registration,formation_place,state_or_territory_formation,woman_owned_organization,veteran_owned_organization,minority_owned_organization,org_owned_by_person_s_with,organization_is_lgbtqi_owned,create_dt,naics_code,sub_status,date_of_organization_meeting,dissolution_date,began_transacting_in_ct,business_name_in_state_country,country_formation,mailing_jurisdiction_address,mailing_jurisdiction_2,mailing_jurisdiction,mailing_jurisdiction_1,mailing_jurisdiction_4,mailing_jurisdiction_country,office_jurisdiction_address,office_jurisdiction_2,office_jurisdiction,office_jurisdiction_1,office_jurisdiction_4,office_in_jurisdiction_country,total_authorized_shares,billing_unit,mailing_international_address,mailing_address,category_survey_email_address
BURRIER REAL ESTATE  LLC,LLC,Active,1389034,2022-03-31,65 FLEETWOOD RD,NEWINGTON,United States,06111,CT,GFZALEZ@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,True,True,False,False,False,2021-11-10 00:04:25.0133333,Residential Property Managers (531311),,,,,,,,,,,,,,,,,,,,,,,
KM INFLATABLES LLC,LLC,Active,1389038,2022-03-31,325 BURNSIDE AVE,EAST HARTFORD,United States,06108,CT,KMINDUSTRYS@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,False,False,False,False,False,2021-11-10 00:04:18.9500000,All Other Consumer Goods Rental (532289),,,,,,,,,,,,,,,,,,,,,,,
PHEASANT RIDGE BUILDING AND CONTRACTING LLC,LLC,Active,1388318,2022-03-31,377 HILL RD,HARWINGTON,United States,06791,CT,DAN_VAILL@YAHOO.COM,Domestic,2021-04-24,CT,Connecticut,False,False,False,False,False,2021-11-10 00:04:26.2800000,All Other Specialty Trade Contractors (238990),,,,,,,,,,,,,,,,,,,,,,,
GREEN LIVITY ENTERPRISES LLC,LLC,Active,1389033,2022-03-31,112 S ALLEN ST,ALBANY,United States,12208,NY,GREENLIVITYENTERPRISESLLC@GMAIL.COM,Foreign,2021-04-24,NY,NY,False,False,False,False,False,2021-11-10 00:04:20.2633333,"General Freight Trucking, Local (484110)",,,,2021-03-01,GREEN LIVITY ENTERPRISES LLC,United States,"112 S ALLEN ST, ALBANY, NY, 12208, United States",112 S ALLEN ST,ALBANY,NY,12208,United States,"112 S ALLEN ST, ALBANY, NY, 12208, United States",112 S ALLEN ST,ALBANY,NY,12208,United States,,,,,
KENNY'S BAKESHOP LLC,LLC,Active,1389035,2022-03-31,8 FORT POINT STREET UNIT 9,NORWALK,United States,06855,CT,KENNYSBAKESHOP@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,True,False,True,False,False,2021-11-10 00:04:23.5900000,,,,,,,,,,,,,,,,,,,,,,,,
GIABELLA'S CLEANING SERVICE LLC,LLC,Active,1389036,2022-03-31,245 PARADISE AVE,HAMDEN,United States,06514,CT,GIABELLASCLEANINGSERV@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,False,False,False,False,False,2021-11-10 00:04:42.1266667,All Other Personal Services (812990),,,,,,,,,,,,,,,,,,,,,,,
EQUITABLE MERCHANT SOLUTIONS LLC,LLC,Active,1389024,2022-03-31,614 DUPONT HWY STE 210,DOVER,United States,19901,DE,JON@JROTECHNOLOGY.COM,Foreign,2021-04-24,DE,DE,False,False,False,False,False,2021-11-10 00:05:00.8100000,Custom Computer Programming Services (541511),,,,2021-04-24,EQUITABLE MERCHANT SOLUTIONS LLC,United States,"614 DUPONT HWY STE 210, DOVER, DE, 19901, United States",614 DUPONT HWY STE 210,DOVER,DE,19901,United States,"614 DUPONT HWY STE 210, DOVER, DE, 19901, United States",614 DUPONT HWY STE 210,DOVER,DE,19901,United States,,,,,
"TCESGI, LLC",LLC,Active,1389027,2022-03-31,1032 HOPE ST #328,STAMFORD,United States,06907,CT,VALERIE@TCESGI.COM,Domestic,2021-04-24,CT,Connecticut,True,False,True,False,False,2021-11-10 00:05:14.7500000,Other Scientific and Technical Consulting Services (541690),,,,,,,,,,,,,,,,,,,,,,,
1902 TAVERN LLC,LLC,Active,1389022,2022-03-31,48 GUTHRIE PLACE,NEW LONDON,United States,06320,CT,MAILALWYN@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,False,False,True,False,False,2021-11-10 00:05:47.5700000,,,,,,,,,,,,,,,,,,,,,,,,
UNRULIE LLC,LLC,Active,1389011,2022-03-31,118 WEED HILL AVE,STAMFORD,United States,06907,CT,UNRULIELLC@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,True,False,False,False,False,2021-11-10 00:05:11.2333333,Electronic Shopping and Mail-Order Houses (454110),,,,,,,,,,,,,,,,,,,,,,,
REDOOR PACIFIC LLC,LLC,Active,1389026,2022-03-31,1 WINTHROP DRIVE,RIVERSIDE,United States,06878-1900,CT,LEWPAULA@HOTMAIL.COM,Domestic,2021-04-24,CT,Connecticut,False,False,False,False,False,2021-11-10 00:05:14.0766667,Other Activities Related to Real Estate (531390),,,,,,,,,,,,,,,,,,,,,,,
THE REDEYE RIVER LLC,LLC,Active,1389021,2022-03-31,140 CLARK ST,NEW BRITAIN,United States,06051,CT,THEREDEYERIVER@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,False,False,True,False,False,2021-11-10 00:05:19.2666667,Food Service Contractors (722310),,,,,,,,,,,,,,,,,,,,,,,
TS  KAHLON  TRANSPORT LLC,LLC,Active,1389043,2022-03-31,270 BOOTH STREET UNIT A1,NEW BRITAIN,United States,06053,CT,TRUCK-41@COMCAST.NET,Domestic,2021-04-24,CT,Connecticut,False,False,False,False,False,2021-11-10 00:05:46.9633333,"General Freight Trucking, Long-Distance, Truckload (484121)",,,,,,,,,,,,,,,,,,,,,,,
M & D CLEANING SERVICE LLC,LLC,Active,1389019,2022-03-31,"152 SAINT STEPHENS ROAD BLDG 12 , A 102",BRIDGEPORT,United States,06605,CT,MEL@MDCLEANING.ORG,Domestic,2021-04-24,CT,Connecticut,True,False,True,False,False,2021-11-10 00:05:37.7066667,All Other Personal Services (812990),,,,,,,,,,,,,,,,,,,,,,,
"MIKE'S BAIL BONDS, LLC",LLC,Active,1389039,2022-03-31,516 MAIN STREET,MIDDLETOWN,United States,06457,CT,MIKEBABA533@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,False,False,False,False,False,2021-11-10 00:05:41.7266667,Insurance Agencies and Brokerages (524210),,,,,,,,,,,,,,,,,,,,,,,
PATTERSON TRUCKING LLC,LLC,Active,1389017,2022-03-31,228 JUDWIN AVE,NEW HAVEN,United States,06515,CT,PATTERSONTRUCKING0224@YAHOO.COM,Domestic,2021-04-24,CT,Connecticut,False,False,False,False,False,2021-11-10 00:05:47.6500000,All Other Personal Services (812990),,,,,,,,,,,,,,,,,,,,,,,
"COMMERCIAL CONNECTICUT, LLC",LLC,Active,1389040,2022-03-31,60 WESTWOODS ROAD,EAST HARTLAND,United States,06027,CT,CTM872@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,True,False,False,False,False,2021-11-10 00:03:28.6000000,Lessors of Nonresidential Buildings (except Miniwarehouses) (531120),,,,,,,,,,,,,,,,,,,,,,,
DIANE SMITH COUNSELING LLC,LLC,Active,1389042,2022-03-31,153 BOSTON POST RD #418,EAST LYME,United States,06333,CT,DIANE.SMITH802@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,True,False,False,False,False,2021-11-10 00:03:19.4733333,Offices of Mental Health Practitioners (except Physicians) (621330),,,,,,,,,,,,,,,,,,,,,,,
LAOPRAYNAK LLC,LLC,Active,1389041,2022-03-31,18 FAIRFIELD AVE,NEWINGTON,United States,06111,CT,CHAOPHRAYA89MANCHESTER@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,True,False,True,False,False,2021-11-10 00:03:39.0400000,Full-Service Restaurants (722511),,,,,,,,,,,,,,,,,,,,,,,
ROYAL  ANGELS  DAYCARE LLC,LLC,Active,1389029,2022-03-31,4 DENNIS GATE,DANBURY,United States,06811,CT,JUSTINEAMEGAH72@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,True,False,True,False,False,2021-11-10 00:03:42.5700000,Educational Support Services (611710),,,,,,,,,,,,,,,,,,,,,,,
ZENKO BROS LLC,LLC,Active,1389030,2022-03-31,181 BAGBURN HILL RD,MONROE,United States,06468,CT,ZENKOBROS@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,False,False,False,False,False,2021-11-10 00:03:47.4600000,Other Building Finishing Contractors (238390),,,,,,,,,,,,,,,,,,,,,,,
UNBREAKABLE AFRICAN AND CARRIBEAN MARKET LLC,LLC,Active,1389031,2022-03-31,4 DENNIS GATE,DANBURY,United States,06811,CT,JUSTINEAMEGAH72@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,True,False,True,False,False,2021-11-10 00:03:56.5400000,Other Grocery and Related Products Merchant Wholesalers (424490),,,,,,,,,,,,,,,,,,,,,,,
CUM HITHER LLC,LLC,Active,1389032,2022-03-31,155 BELLEVUE ROAD,NEW HAVEN,United States,06511,CT,KAYLINGERIE20@GMAIL.COM,Domestic,2021-04-24,CT,Connecticut,True,False,True,False,False,2021-11-10 00:03:55.9300000,Other Clothing Stores (448190),,,,,,,,,,,,,,,,,,,,,,,
FTMA ENTERPRISES LLC,LLC,Active,1393533,2022-03-31,7 EVES DRIVE SUITE 150,MARLTON,,08053,NJ,,Foreign,2021-04-25,NJ,NJ,False,False,False,False,False,2021-11-10 00:03:48.1000000,,,,,2021-04-01,FTMA ENTERPRISES LLC,,,,,,,,,,,,,,,,,,
PREMIER NANNY AGENCY LLC,LLC,Active,1389236,2022-03-31,240 GARDEN STREET,CAMBRIDGE,United States,02138,MA,julie@premiernannyagency.com,Foreign,2021-04-26,MA,MA,True,False,False,False,False,2021-11-10 00:06:00.2800000,Employment Placement Agencies (561311),,,,2021-06-01,PREMIER NANNY AGENCY LLC,United States,"240 GARDEN STREET, CAMBRIDGE, MA, 02138, United States",240 GARDEN STREET,CAMBRIDGE,MA,02138,United States,"240 GARDEN STREET, CAMBRIDGE, MA, 02138, United States",240 GARDEN STREET,CAMBRIDGE,MA,02138,United States,,,,,
AFRO-TINA LLC,LLC,Active,1389203,2022-03-31,378 ATLANTIC STREET UNIT 2,BRIDGEPORT,United States,06604,CT,AFROTINAA2020@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,True,False,True,False,False,2021-11-10 00:05:52.8100000,Caterers (722320),,,,,,,,,,,,,,,,,,,,,,,
ABSOLUTELY FRESH LANDSCAPING LLC,LLC,Active,1390064,2022-03-31,365 MATHER ST #119,HAMDEN,,06514,CT,KARISWESTLEY@YAHOO.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:05:54.6866667,Landscaping Services (561730),,,,,,,,,,,,,,,,,,,,,,,
NEW ROOTS MARKET LLC,LLC,Active,1389204,2022-03-31,129 SHELDON TERRACE,NEW HAVEN,United States,06511,CT,NEWROOTSMARKET@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,True,False,False,False,False,2021-11-10 00:05:55.4833333,Mobile Food Services (722330),,,,,,,,,,,,,,,,,,,,,,,
THE PEACOCK KITCHEN LLC,LLC,Active,1389235,2022-03-31,38 Sperry St,New Haven,United States,06511-3217,CT,HELLO@THETWELVEFIRM.COM,Domestic,2021-04-26,CT,Connecticut,True,False,True,False,False,2021-11-10 00:05:53.4833333,Food Service Contractors (722310),,,,,,,,,,,,,,,,,,,,,,,
DYC INVESTORS LLC,LLC,Active,1389257,2022-03-31,148 THAYER RD,HIGGANUM,United States,06441,CT,DESTACOOPER@DYCINVESTORS.COM,Domestic,2021-04-26,CT,Connecticut,True,False,True,False,False,2021-11-10 00:06:07.4533333,Other Activities Related to Real Estate (531390),,,,,,,,,,,,,,,,,,,,,,,
"ADVANCED PROJECT SOLUTIONS, LLP",LLP,Active,1389234,2022-04-26,4501 FEMRITE DR.,MADISON,United States,53716,WI,RPYPER@ADVANCEDPROSOLUTIONS.COM,Foreign,2021-04-26,WI,WI,False,False,False,False,False,2021-11-10 00:06:11.8300000,,,,,2021-04-08,"ADVANCED PROJECT SOLUTIONS, LLP",United States,,,,,,,,,,,,,,,,No information provided,
AZTECA CONSTRUCTION LLC,LLC,Active,1389045,2022-03-31,1912 STATE STREET,HAMDEN,United States,06517,CT,MALDONADOSBC@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:06.8133333,All Other Specialty Trade Contractors (238990),,,,,,,,,,,,,,,,,,,,,,,
ERIN ELSEY AUGER ART LLC,LLC,Active,1389046,2022-03-31,220 BAILEY HILL ROAD,DANIELSON,United States,06239,CT,EEAART@YAHOO.COM,Domestic,2021-04-26,CT,Connecticut,True,False,False,False,False,2021-11-10 00:06:11.8433333,"Independent Artists, Writers, and Performers (711510)",,,,,,,,,,,,,,,,,,,,,,,
"TK SMART, INC",Stock,Active,1389047,2022-04-26,7900 OAK LN SUITE 461,MIAMI LAKES,United States,33016-1887,FL,DANIEL@TKSMART.NET,Foreign,2021-04-26,FL,FL,False,False,False,False,False,2021-11-10 00:06:11.8133333,"Beer, Wine, and Liquor Stores (445310)",,,,2021-05-01,"TK SMART, INC",United States,,,,,,,,,,,,,,,,,
REAL ESTATE READY CT LLC,LLC,Active,1389205,2022-03-31,80 BEAL DRIVE,SOUTHINGTON,United States,06489,CT,KRISTIE.BLASI@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,True,False,False,False,False,2021-11-10 00:06:04.9366667,Other Activities Related to Real Estate (531390),,,,,,,,,,,,,,,,,,,,,,,
LEAL LOGISTICS LLC,LLC,Active,1389086,2022-03-31,31 HOMER ST,WATERBURY,United States,06704,CT,DEBLARA5@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:06.8266667,"General Freight Trucking, Long-Distance, Less Than Truckload (484122)",,,,,,,,,,,,,,,,,,,,,,,
J&R TRUCKING LLC,LLC,Active,1389085,2022-03-31,23A CHARLES   DR,MANCHESTER,United States,06040,CT,JRTRUCKING078@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,True,False,False,2021-11-10 00:06:06.8266667,Inland Water Freight Transportation (483211),,,,,,,,,,,,,,,,,,,,,,,
KIMBERLY ALI LLC,LLC,Active,1390413,2022-03-31,3241 MAIN ST STE A,STRATFORD,,06614,CT,kimberly.ali20@gmail.com,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:08.1400000,"Offices of Physicians, Mental Health Specialists (621112)",,,,,,,,,,,,,,,,,,,,,,,
TARTAN OIL LLC,LLC,Active,1389150,2022-03-31,5508 LONAS DRIVE,KNOXVILLE,United States,37909,TN,KEVIN.CRAWFORD@PILOTTRAVELCENTERS.COM,Foreign,2021-04-26,DE,DE,False,False,False,False,False,2021-11-10 00:06:13.2200000,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals) (424720),,,,2021-05-01,TARTAN OIL LLC,United States,"1209 ORANGE ST CORPORATION TRUST CENTER, WILMINGTON, DE, 19801, United States",1209 ORANGE ST CORPORATION TRUST CENTER,WILMINGTON,DE,19801,United States,"1209 ORANGE ST CORPORATION TRUST CENTER, WILMINGTON, DE, 19801, United States",1209 ORANGE ST CORPORATION TRUST CENTER,WILMINGTON,DE,19801,United States,,,,,
"DR & B HOMES, LLC",LLC,Active,1389139,2022-03-31,175 FREEMAN STREET  175 FREEMAN STREET,HARTFORD,United States,06114,CT,DRBHOMESLLC@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:13.9700000,Other Activities Related to Real Estate (531390),,,,,,,,,,,,,,,,,,,,,,,
ZINNIATTIC.PHOTOS LLC,LLC,Active,1389049,2022-03-31,94 WILLOW STREET APT 3,WATERBURY,United States,06710,CT,ZINNIATTIC.PHOTOS@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,True,False,False,False,False,2021-11-10 00:06:07.4066667,Photofinishing Laboratories (except One-Hour) (812921),,,,,,,,,,,,,,,,,,,,,,,
SUDANO SEPTIC & SANITATION LLC,LLC,Active,1389140,2022-03-31,12 AMBER DR,NEW FAIRFIELD,United States,06812,CT,EFILE1234@INCFILE.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:03.5933333,"Environment, Conservation and Wildlife Organizations (813312)",,,,,,,,,,,,,,,,,,,,,,,
HIRE REALTY LLC,LLC,Active,1389128,2022-03-31,"444 BEDFORD ROAD, SUITE 204",PLEASANTVILLE,United States,10570,NY,NICK@THEHIREREALTY.COM,Foreign,2021-04-26,NY,NY,False,False,False,False,False,2021-11-10 00:06:15.3133333,Offices of Real Estate Agents and Brokers (531210),,,,2021-04-26,HIRE REALTY LLC,United States,"4 FOXWOOD DR UNIT 7, PLEASANTVILLE, NY, 10570, United States",4 FOXWOOD DR UNIT 7,PLEASANTVILLE,NY,10570,United States,"444 BEDFORD ROAD, SUITE 204, PLEASANTVILLE, NY, 10570, United States","444 BEDFORD ROAD, SUITE 204",PLEASANTVILLE,NY,10570,United States,,,,,
DRIVE 203 LLC,LLC,Active,1389129,2022-03-31,120 MAPLE AVE,OLD SAYBROOK,United States,06475,CT,SAM.SPECTOR.00@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:05.5166667,All Other Personal Services (812990),,,,,,,,,,,,,,,,,,,,,,,
"39 ARROWHEAD TRAIL, LLC",LLC,Active,1389118,2022-03-31,64 ARROWHEAD TRAIL,NEW CANAAN,United States,06840,CT,VANESSA.LOWRY@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:09.4066667,Other Activities Related to Real Estate (531390),,,,,,,,,,,,,,,,,,,,,,,
BROWNBARBIEMINKSS LLC,LLC,Active,1389229,2022-03-31,228 PUTNAM ST,HARTFORD,United States,06106,CT,BROWNBARBIEMINKSS@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,True,False,False,False,False,2021-11-10 00:06:05.5300000,"Cosmetics, Beauty Supplies, and Perfume Stores (446120)",,,,,,,,,,,,,,,,,,,,,,,
TMS PROPERTIES LLC,LLC,Active,1389141,2022-03-31,7 SULLIVAN FARM RD,BROAD BROOK,United States,06016,CT,EFILE1234@INCFILE.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:13.9700000,Lessors of Residential Buildings and Dwellings (531110),,,,,,,,,,,,,,,,,,,,,,,
FLORIDA TRASH LLC,LLC,Active,1389258,2022-03-31,1460 MELVILLE AVE,FAIRFIELD,United States,06825,CT,FLORIDATRASHBOX@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,True,False,True,False,False,2021-11-10 00:06:06.1100000,All Other General Merchandise Stores (452319),,,,,,,,,,,,,,,,,,,,,,,
ALL TECH UNLIMITED LLC,LLC,Active,1389082,2022-03-31,107 WHISPERING HILL RD,WATERTOWN,United States,06795,CT,AJVITALE@SBCGLOBAL.NET,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:09.4533333,Other Scientific and Technical Consulting Services (541690),,,,,,,,,,,,,,,,,,,,,,,
ALL COAST DISTRIBUTORS INC.,Stock,Active,1389228,2021-07-25,No information provided,,,,,EFILE1234@INCFILE.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:14.5633333,Other Direct Selling Establishments (454390),First report past due,,,,,,,,,,,,,,,,,,200.0,,,,
CHEVRA HATZALAH OF CONNECTICUT INC.,Non-Stock,Active,1389230,2022-07-26,205 Columbia Blvd,Waterbury,United States,06710-1400,CT,YR@AXELAGROUP.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:12.4533333,Ambulance Services (621910),Annual report due,2021-07-05,,,,,,,,,,,,,,,,,,,,,
AE COMMODITIES LLC,LLC,Active,1389146,2022-03-31,119 TOWNE STREET 382,STAMFORD,United States,06902,CT,ASHARE.CONSULTING@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:04.2800000,Other Management Consulting Services (541618),,,,,,,,,,,,,,,,,,,,,,,
NURJHAN SPENCE LMFT LLC,LLC,Active,1389231,2022-03-31,370 HIGH STREET,NEW BRITAIN,United States,,CT,NSPENCE.LMFT@OUTLOOK.COM,Domestic,2021-04-26,CT,Connecticut,True,False,True,False,False,2021-11-10 00:06:07.4200000,Offices of Mental Health Practitioners (except Physicians) (621330),,,,,,,,,,,,,,,,,,,,,,,
AUNT TIFFS CREATIONS LLC,LLC,Active,1389300,2022-03-31,489 WOLCOTT ST. UNIT 3,BRISTOL,,06010,CT,TIFFT711@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:28.0233333,,,,,,,,,,,,,,,,,,,,,,,,
CLA CONSULTING LLC,LLC,Active,1389256,2022-03-31,15 PERRY AVE UNIT D11,NORWALK,United States,06850,CT,ACKERMANCAIT@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:24.1133333,"Offices of Physical, Occupational and Speech Therapists, and Audiologists (621340)",,,,,,,,,,,,,,,,,,,,,,,
T.A FIGHT SPORTS LLC,LLC,Active,1389147,2022-03-31,561 VILLA AVE,FAIRFIELD,United States,06825,CT,EFILE1234@INCFILE.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:16.5800000,Fitness and Recreational Sports Centers (713940),,,,,,,,,,,,,,,,,,,,,,,
JJ CATERING LLC,LLC,Active,1389130,2022-03-31,511 E MAIN ST APT 2A,BRIDGEPORT,United States,06608,CT,EFILE1234@INCFILE.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:27.3200000,Caterers (722320),,,,,,,,,,,,,,,,,,,,,,,
YOUFU LLC,LLC,Active,1390123,2022-03-31,50 NEWTON RD,WOODBRIDGE,,06525,CT,LANZHENLIU2003@YAHOO.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:20.5500000,Residential Property Managers (531311),,,,,,,,,,,,,,,,,,,,,,,
BARNSTORMER PICTURES LLC,LLC,Active,1389249,2022-03-31,330 FAIRFIELD AVE,STAMFORD,United States,06902,CT,MICHAEL@BARNSTORMER.MEDIA,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:19.8300000,Other Services Related to Advertising (541890),,,,,,,,,,,,,,,,,,,,,,,
CORNERSTONE VENTURES LLC,LLC,Active,1389127,2022-03-31,"264 GEORGETOWN DR,",GLASTONBURY,United States,06033,CT,MAILALWYN@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,True,False,False,2021-11-10 00:06:16.6400000,New Multifamily Housing Construction (except For-Sale Builders) (236116),,,,,,,,,,,,,,,,,,,,,,,
CAMP PROFILES LLC,LLC,Active,1389179,2022-03-31,300 MASSACHUSETTS AVE SUITE 300,BOSTON,United States,02115,MA,AARON@829STUDIOS.COM,Foreign,2021-04-26,NJ,NJ,False,False,False,False,False,2021-11-10 00:06:24.2400000,Marketing Consulting Services (541613),,,,2020-12-31,CAMP PROFILES LLC,United States,,,,,,,,,,,,,,,,,
P&P ELECTRICAL SERVICES LLC,LLC,Active,1389148,2022-03-31,19 EVERSLEY AVE,NORWALK,United States,06851,CT,MARIASERVICES13@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:22.8166667,Electrical Contractors and Other Wiring Installation Contractors (238210),,,,,,,,,,,,,,,,,,,,,,,
DOG SCOOPS LLC,LLC,Active,1389248,2022-03-31,204 LINNMOORE ST,HARTFORD,United States,06114,CT,PAUL@ACCOUNTINGSERVICESCT.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:23.4733333,Pet Care (except Veterinary) Services (812910),,,,,,,,,,,,,,,,,,,,,,,
WUGT EXOTICS LLC,LLC,Active,1389144,2022-03-31,134 WINFIELD DR,NEW BRITAIN,United States,06053,CT,EFILE1234@INCFILE.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:25.9766667,Snack and Nonalcoholic Beverage Bars (722515),,,,,,,,,,,,,,,,,,,,,,,
HAULING 4 5TARZ LLC,LLC,Active,1389183,2022-03-31,41 BIGELOW ST,MANCHESTER,United States,06040,CT,HAULING45TARZ@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:30.0100000,,,,,,,,,,,,,,,,,,,,,,,,
HEPING LLC,LLC,Active,1390124,2022-03-31,50 NEWTON RD,WOODBRIDGE,,06525,CT,LANZHENLIU2003@YAHOO.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:22.7833333,Residential Property Managers (531311),,,,,,,,,,,,,,,,,,,,,,,
WIPE ME DOWN AUTO MOBILE DETAILING SERVICES LLC,LLC,Active,1389143,2022-03-31,10 STORRS ST,HARTFORD,United States,06106,CT,EFILE1234@INCFILE.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:24.1300000,Other Direct Selling Establishments (454390),,,,,,,,,,,,,,,,,,,,,,,
HOLLYWOOD HOOKAH LLC,LLC,Active,1389131,2022-03-31,90 NEWPORT DRIVE,WATERBURY,United States,06705,CT,HOLLYWOOD.HOOKAH203@YAHOO.COM,Domestic,2021-04-26,CT,Connecticut,True,False,True,False,False,2021-11-10 00:06:29.4000000,All Other Amusement and Recreation Industries (713990),,,,,,,,,,,,,,,,,,,,,,,
MER-MADE LLC,LLC,Active,1389182,2022-03-31,8 ROWAYTON COURT,NORWALK,United States,06853,CT,MATT@MER-MADE.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:21.2533333,,,,,,,,,,,,,,,,,,,,,,,,
"NSF PROPERTY TWO, LLC",LLC,Active,1389117,2022-03-31,164 HANNAH DRIVE,WHITINSVILLE,United States,01588,MA,NICK11OSU@GMAIL.COM,Domestic,2021-04-26,MA,Connecticut,False,False,False,False,False,2021-11-10 00:06:26.7100000,Lessors of Residential Buildings and Dwellings (531110),,,,,,,,,,,,,,,,,,,,,,,
IRON LION FIT LLC,LLC,Active,1389132,2022-03-31,206 CANFIELD AVE,BRIDGEPORT,United States,06605,CT,IRONLIONFIT.CHARLIE@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:18.4266667,Other Personal Care Services (812199),,,,,,,,,,,,,,,,,,,,,,,
MONEY GROW ON TREES L.L.C.,LLC,Active,1389184,2022-03-31,400 BLAKE ST. #4110,NEW HAVEN,United States,06515,CT,BOOKINGSTUDIO1537@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:24.8533333,,,,,,,,,,,,,,,,,,,,,,,,
JAMBO LURES LLC,LLC,Active,1389149,2022-03-31,96 HIGHFIELD ROAD,WILTON,United States,06897,CT,LUSIGNAN@MAC.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:18.3300000,Sporting and Athletic Goods Manufacturing (339920),,,,,,,,,,,,,,,,,,,,,,,
CANS-4-A-CAUSE OF GREATER MIDDLETOWN INC.,Non-Stock,Active,1389232,2022-09-09,124 Westmont Dr,Middletown,United States,06457-2010,CT,MYJAKJEFF@GMAIL.COM,Domestic,2021-04-26,CT,Connecticut,False,False,False,False,False,2021-11-10 00:06:29.9633333,Other Individual and Family Services (624190),,,,,,,,,,,,,,,,,,,,,,,
