name,business_type,status,accountnumber,annual_report_due_date,billingstreet,billingcity,billingcountry,billingpostalcode,billingstate,citizenship,country_formation,date_registration,state_or_territory_formation,woman_owned_organization,veteran_owned_organization,minority_owned_organization,org_owned_by_person_s_with,organization_is_lgbtqi_owned,naics_code,create_dt,business_email_address,formation_place,sub_status,total_authorized_shares,billing_unit,began_transacting_in_ct,business_name_in_state_country,category_survey_email_address,mailing_jurisdiction_address,mailing_jurisdiction_2,mailing_jurisdiction,mailing_jurisdiction_1,mailing_jurisdiction_4,mailing_jurisdiction_country,office_jurisdiction_address,office_jurisdiction_2,office_jurisdiction,office_jurisdiction_1,office_jurisdiction_4,office_in_jurisdiction_country,dissolution_date,mailing_jurisdiction_3,office_jurisdiction_3,date_of_organization_meeting,record_address,records_address_street,records_address_unit,records_address_city,records_address_state,records_address_zip_code,records_address_country,mailing_international_address
"Foreverly Homes, LLC",LLC,Active,2389521,2022-03-31,55 Davis St,Danielson,United States,06239-4147,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),2021-12-13 00:06:53.5100000,sandralanasa@yahoo.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casa Moto LLC,LLC,Active,2389524,2022-03-31,50 Founders Plaza,East Hartford,United States,06108,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Administration of General Economic Programs (926110),2021-12-13 00:06:53.5400000,joseph@haddad.it,Connecticut,,,Suite 101,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBB-29Pembroke, LLC",LLC,Rejected,2389527,,409 Silverside Rd,Wilmington,United States,19809,DE,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,,2021-12-13 00:06:53.5400000,jmorgenthaler@thebancorp.com,Connecticut,,,Suite 105,,,,,,,,,,,,,,,,,,,,,,,,,,,
125 Lake Road LLC,LLC,Active,2389536,2022-03-31,211 Jared Sparks Rd,Willington,United States,06279-1407,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),2021-12-13 00:06:53.5400000,joe@milltownmanagement.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T&T Logistics, LLC",LLC,Active,2389543,2022-03-31,39 Sherwood Road,Waterbury,United States,06708,CT,Domestic,United States,2021-11-23,Connecticut,True,False,True,False,False,Couriers and Express Delivery Services (492110),2021-12-13 00:06:53.5400000,t.tlogistics203@gmail.com,Connecticut,,,,,,jp@mcgetrickesq.com,,,,,,,,,,,,,,,,,,,,,,,,
"Solta Medical, Inc.",Stock,Active,2389548,2022-11-23,400 Somerset Corporate Blvd,Bridgewater,United States,08807,NJ,Foreign,,2021-11-23,DELAWARE,False,False,False,False,False,Electromedical and Electrotherapeutic Apparatus Manufacturing (334510),2021-12-13 00:06:53.5400000,govdocs@unitedagentgroup.com,DELAWARE,,,,2021-11-23,"Solta Medical, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,
Lebelcom Global LLC,LLC,Active,2389556,2022-03-31,64 Coach Dr,Wolcott,United States,06716-2402,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Electronic Shopping and Mail-Order Houses (454110),2021-12-13 00:06:53.5400000,lebelcomglobal@gmail.com,Connecticut,,,,,,lebelcomglobal@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,
Prospect Corner LLC,LLC,Active,2389550,2022-03-31,"24 East Ave, Unit 282",New Canaan,United States,06840,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),2021-12-13 00:06:53.4933333,prospectcorner@phoenixgroup.llc,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Events by Melissa LLC,LLC,Active,2389554,2022-03-31,9 Briar Cliff Manor,Bethel,United States,06801,CT,Domestic,United States,2021-11-23,Connecticut,True,False,False,False,False,,2021-12-13 00:06:53.5400000,eventsbymelissaw@gmail.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CINCOS TRANSPORT, LLC",LLC,Active,2389568,2022-03-31,174 Center St 1,Wallingford,United States,06492,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,,2021-12-13 00:06:53.5400000,r.edwards0121@gmail.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46 Wangumbaug Drive LLC,LLC,Active,2389566,2022-03-31,211 Jared Sparks Rd,Willington,United States,06279-1407,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),2021-12-13 00:06:53.5266667,joe@milltownmanagement.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oasis Digital Solutions, Inc.",Stock,Active,2389569,2022-11-23,13075 Manchester Rd Ste 280,Saint Louis,United States,63131-1836,MO,Foreign,,2021-11-23,MISSOURI,False,False,False,False,False,Custom Computer Programming Services (541511),2021-12-13 00:06:53.5100000,billing@oasisdigital.com,MISSOURI,,,,2021-11-16,"Oasis Digital Solutions, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,
"BUYERS FOR BROKERS, LLC",LLC,Active,2389578,2022-03-31,647 Schoolhouse Lane,Orange,United States,06477,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,,2021-12-13 00:06:53.5100000,amyneale@gmail.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YU SUSHI INC,Stock,Active,2389583,2022-02-21,,,,,,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Food Service Contractors (722310),2021-12-13 00:06:53.5100000,yusushiinc@protonmail.com,Connecticut,First report due,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gallo Express of Westport LLC,LLC,Active,2389573,2022-03-31,9905 Pin Oak Acres Way,Charlotte,United States,28277-0474,NC,Foreign,,2021-11-23,WYOMING,False,False,False,False,False,Full-Service Restaurants (722511),2021-12-13 00:06:53.5100000,raffaelegallo17@gmail.com,WYOMING,,,,2021-12-01,Gallo Express Westport LLC,,"P.O. Box 2869, Jackson, WY, 83001, United States",P.O. Box 2869,Jackson,WY,83001,United States,"172 Center St, Jackson, WY, 83001-8700, United States",172 Center St,Jackson,WY,83001-8700,United States,,,,,,,,,,,,
Pretty Little Thang Esthics LLC,LLC,Active,2389606,2022-03-31,291 Main Street,Ansonia,United States,06401,CT,Domestic,United States,2021-11-23,Connecticut,True,False,False,False,False,Beauty Salons (812112),2021-12-13 00:06:53.5266667,mweethney@yahoo.com,Connecticut,,,,,,jeanxxv@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,
Derby Holdings LLC,LLC,Active,2389572,2022-03-31,129 Church Street,New Haven,United States,06510,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),2021-12-13 00:06:53.5266667,reihllc@gmail.com,Connecticut,,,Ground Floor,,,yborenstein@weismanlawoffices.com,,,,,,,,,,,,,,,,,,,,,,,,
"Cozy Acres, LLC",LLC,Active,2389584,2022-03-31,583 Route 81,Killingworth,United States,06419-1127,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,All Other Miscellaneous Wood Product Manufacturing (321999),2021-12-13 00:06:53.5266667,jaci.cozyacres@gmail.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONICA VASQUEZ ARCE LLC,LLC,Active,2389575,2022-03-31,16 Farview Ave,Danbury,United States,06810-5533,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,All Other Miscellaneous Waste Management Services (562998),2021-12-13 00:06:53.5400000,karenvallejos@live.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRIME BLUE HILLS LLC,LLC,Active,2389595,2022-03-31,925 Blue Hills Ave,Bloomfield,United States,06002-3711,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Gasoline Stations with Convenience Stores (447110),2021-12-13 00:06:53.5400000,maninderarora67@gmail.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AgreeYa Solutions, Inc.",Stock,Active,2389576,2022-11-23,605 Coolidge Dr.,Folsom,United States,95630,CA,Foreign,,2021-11-23,CALIFORNIA,False,False,False,False,False,Custom Computer Programming Services (541511),2021-12-13 00:06:53.4933333,brent.rees@agreeya.com,CALIFORNIA,,,Ste 200,2007-04-01,"AgreeYa Solutions, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,
189 Echo Road LLC,LLC,Active,2389608,2022-03-31,211 Jared Sparks Rd,Willington,United States,06279-1407,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),2021-12-13 00:06:53.4933333,joe@milltownmanagement.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211 Jared Sparks Road LLC,LLC,Active,2389587,2022-03-31,211 Jared Sparks Rd,Willington,United States,06279-1407,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),2021-12-13 00:06:53.5400000,joe@milltownmanagement.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kernan & Scully LLP,LLP,Active,2389638,2022-11-23,207 Bank St,Waterbury,United States,06702,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,,2021-12-13 00:06:53.5400000,kflannery@ksmlegal.com,Connecticut,,,4th Fl,,,kflannery@ksmlegal.com,,,,,,,,,,,,,,,,,,,,,,,,
"JLC Stony Hill, LLC",LLC,Active,2389642,2022-03-31,4 Briarwood Ln,Newtown,United States,06470-1058,CT,Domestic,United States,2021-11-23,Connecticut,True,False,False,False,False,,2021-12-13 00:06:53.5400000,cirone.jen@gmail.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FLAGLER VENTURES, LIMITED PARTNERSHIP",Limited Partnership,Active,2389589,2022-11-23,591 WEST PUTNAM AVE,GREENWICH,USA,06830,CT,Foreign,USA,2021-11-23,DELAWARE,False,False,False,False,False,,2021-12-13 00:06:53.5266667,,,,,,2021-11-23,"FLAGLER VENTURES, L.P.",,,,,,,,,,,,,,,,,,"591 WEST PUTNAM AVE, GREENWICH, CT, 06830, USA",591 WEST PUTNAM AVE,,GREENWICH,CT,6830.0,USA,
MKZ Search Inc,Stock,Active,2389619,2022-12-10,24 Burr School Rd,Westport,United States,06880-3816,CT,Domestic,United States,2021-11-23,Connecticut,True,False,False,False,False,Marketing Consulting Services (541613),2021-12-13 00:06:52.8533333,maggi.karp@gmail.com,Connecticut,,100.0,,,,pdangelo@pragermetis.com,,,,,,,,,,,,,,,,2021-11-30,,,,,,,,
RAY TECHNOLOGIES LLC,LLC,Active,2389627,2022-03-31,76 SHADOW RIDGE RD,STAMFORD,United States,06905,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Computer Systems Design Services (541512),2021-12-13 00:06:52.8533333,keethu.phani@gmail.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99 Little Meadow LLC,LLC,Active,2389640,2022-03-31,99 Little Meadow Rd,Guilford,United States,06437-2080,CT,Domestic,United States,2021-11-23,Connecticut,True,False,False,False,False,,2021-12-13 00:06:53.4933333,inga@areaid.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JECAR'S CONSTRUCTION LLC,LLC,Active,2389648,2022-03-31,2 Prospect Ave,Norwalk,United States,06850,CT,Domestic,United States,2021-11-23,Connecticut,False,False,True,False,False,Residential Remodelers (236118),2021-12-13 00:06:53.5266667,jecarsepulveda89@gmail.com,Connecticut,,,,,,kmltaxbook@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,
EZ Wash & Dry LLC,LLC,Active,2389654,2022-03-31,696 Hartford Road,Manchester,United States,06040,CT,Domestic,United States,2021-11-23,Connecticut,True,False,True,False,False,Coin-Operated Laundries and Drycleaners (812310),2021-12-13 00:06:53.5266667,ahoneyghan@gmail.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Comprehensive Psychiatry and Weight Loss Center, PLLC",LLC,Active,2389655,2022-03-31,35 Shippan Avenue Ext,Stamford,United States,06902,CT,Foreign,,2021-11-23,FLORIDA,False,False,False,False,False,"Offices of Physicians, Mental Health Specialists (621112)",2021-12-13 00:06:53.5400000,ardon.md@gmail.com,FLORIDA,,,Apt A,2021-11-23,"Comprehensive Psychiatry and Weight Loss Center, PLLC",,"1990 W 56th St, Apt 1310, Hialeah, FL, 33012-6904, United States",1990 W 56th St,Hialeah,FL,33012-6904,United States,"2645 Executive Park Dr, #330, Weston, FL, 33331-3624, United States",2645 Executive Park Dr,Weston,FL,33331-3624,United States,,Apt 1310,#330,,,,,,,,,
CT Wide 111 LLC,LLC,Active,2389659,2022-03-31,286 Farmington Ave,Hartford,United States,06105-3464,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),2021-12-13 00:06:53.5400000,service@fileitusa.com,Connecticut,,,,,,service@fileitusa.com,,,,,,,,,,,,,,,,,,,,,,,,
Paceco LLC,LLC,Active,2389656,2022-03-31,136 Washington Ter,Bridgeport,United States,06604-3439,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,All Other Miscellaneous Store Retailers (except Tobacco Stores) (453998),2021-12-13 00:06:53.5266667,paceprinting.co@gmail.com,Connecticut,,,,,,rai228@outlook.com,,,,,,,,,,,,,,,,,,,,,,,,
"StarFish Continuum, Inc.",Non-Stock,Active,2389678,2022-02-21,,,,,,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,,2021-12-13 00:06:52.8533333,jpiercenlg@aol.com,Connecticut,First report due,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LK OPTIMAL WELLNESS LLC,LLC,Active,2389670,2022-03-31,442 PROSPECT ST,PLANTSVILLE,United States,06479,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,All Other Information Services (519190),2021-12-13 00:06:53.5266667,efile1234@incfile.com,Connecticut,,,,,,efile1235@incfile.com,,,,,,,,,,,,,,,,,,,,,,,,
My Honeys Place LLC,LLC,Active,2389665,2022-03-31,2389 Main St. STE 100,Glastonbury,United States,06033,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,,2021-12-13 00:06:53.4933333,eastern@northwestregisteredagent.com,Connecticut,,,,,,ne@registeredagentsinc.com,,,,,,,,,,,,,,,,,,,,,,,,
Fractional CTO Representation LLC,LLC,Active,2389686,2022-03-31,43 Wagon Wheel Rd,Redding,United States,06896-1620,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Other Scientific and Technical Consulting Services (541690),2021-12-13 00:06:53.4933333,danielpetersnyc@gmail.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFA HOLDINGS LLC,LLC,Active,2389689,2022-03-31,834 E Center St,Wallingford,United States,06492-5019,CT,Domestic,United States,2021-11-23,Connecticut,True,False,False,False,False,,2021-12-13 00:06:53.5100000,mike@abapc.com,Connecticut,,,,,,mike@abapc.com,,,,,,,,,,,,,,,,,,,,,,,,
EB DEMO LLC,LLC,Active,2389697,2022-03-31,274 Peat Meadow Rd,New Haven,United States,06513-4676,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Residential Remodelers (236118),2021-12-13 00:06:53.4933333,ebdemo.llc@gmail.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My Friend Ben LLC,LLC,Active,2389710,2022-03-31,41 Clarkson St,Bridgeport,United States,06605-3241,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,"Process, Physical Distribution, and Logistics Consulting Services (541614)",2021-12-13 00:06:53.5400000,benjamenmccabe@gmail.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marrero-Colon, LLC",LLC,Active,2389713,2022-03-31,841 HANCOCK AVE,Bridgeport,United States,06605,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Electronic Shopping and Mail-Order Houses (454110),2021-12-13 00:06:53.5400000,marrerocolon25@gmail.com,Connecticut,,,Apt 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMA E-COMMERCE LLC,LLC,Active,2389720,2022-03-31,238 South Elm Street,Windsor Locks,United States,06096,CT,Domestic,United States,2021-11-23,Connecticut,True,False,True,False,False,Electronic Shopping and Mail-Order Houses (454110),2021-12-13 00:06:53.5266667,amaecomm@gmail.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 Seasons Property Maintenance LLC,LLC,Active,2389757,2022-03-31,17 Regan Street,Vernon,United States,06066,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Landscaping Services (561730),2021-12-13 00:06:53.5100000,patrisenterprises@gmail.com,Connecticut,,,93,,,brigitterbosco@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,
victorious logistic LLC,LLC,Active,2389764,2022-03-31,206 Ruth ST,Bridgeport,United States,06606,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Freight Transportation Arrangement (488510),2021-12-13 00:06:53.4933333,mishekayellow@yahoo.com,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMG Homes LLC,LLC,Active,2389772,2022-03-31,"164 Grand St, Unit 2",Middletown,United States,06457,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Residential Remodelers (236118),2021-12-13 00:06:53.4933333,rspropertiesct@gmail.com,Connecticut,,,,,,ryantwombly@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,
Meliora Investments LLC,LLC,Active,2389778,2022-03-31,606 Post Rd E,Westport,United States,06880-4540,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),2021-12-13 00:06:53.4933333,shui628@gmail.com,Connecticut,,,640,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go To Restoration LLC,LLC,Active,2389798,2022-03-31,5 Donna Drive,Norwalk,United States,06854,CT,Domestic,United States,2021-11-23,Connecticut,False,False,True,False,False,Residential Remodelers (236118),2021-12-13 00:06:52.8533333,info@gotorestoration.com,Connecticut,,,,,,jonathanmaya@icloud.com,,,,,,,,,,,,,,,,,,,,,,,,
24 L CANTWELL LLC,LLC,Active,2389862,2022-03-31,"180 TURN OF RIVER RD., UNIT 10A",STAMFORD,US,06905-1392,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,531390,2021-12-13 00:06:53.5266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FLAGLER PROPERTY HOLDINGS, LIMITED PARTNERSHIP",Limited Partnership,Active,2389876,2022-11-24,591 WEST PUTNAM AVE,GREENWICH,USA,06830,CT,Foreign,USA,2021-11-23,DELAWARE,False,False,False,False,False,,2021-12-13 00:06:53.4933333,,,,,,2021-11-23,"FLAGLER VENTURES, L.P.",,,,,,,,,,,,,,,,,,"591 WEST PUTNAM AVE, GREENWICH, CT, 06830, USA",591 WEST PUTNAM AVE,,GREENWICH,CT,6830.0,USA,
"SOF-XII FLAGLER HOLDINGS, LIMITED PARTNERSHIP",Limited Partnership,Active,2389879,2022-11-24,591 WEST PUTNAM AVENUE,GREENWICH,US,06830,CT,Foreign,US,2021-11-23,DE,False,False,False,False,False,,2021-12-13 00:06:53.4933333,,,,,,2021-11-23,"SOF-XII FLAGLER HOLDINGS, L.P.",,,,,,,,,,,,,,,,,,"591 WEST PUTNAM AVENUE, GREENWICH, CT, 06830, US",591 WEST PUTNAM AVENUE,,GREENWICH,CT,6830.0,US,
"INVEA THERAPEUTICS, INC.",Stock,Active,2389888,2022-11-24,"2614 BOSTON POST ROAD, SUITE #33A",GUILFORD,US,06437,CT,Foreign,US,2021-11-23,DE,False,False,False,False,False,541715,2021-12-13 00:06:53.5400000,knandabalan@inveniai.com,,,,,2021-10-20,"INVEA THERAPEUTICS, INC.",,,,,,,,,,,,,,,,,,,,,,,,,
"FLAGLER PROPERTY HOLDINGS GP, L.L.C.",LLC,Active,2389895,2022-03-31,591 WEST PUTNAM AVE,GREENWICH,USA,06830,CT,Foreign,USA,2021-11-23,DELAWARE,False,False,False,False,False,,2021-12-13 00:06:53.5100000,,,,,,2021-11-23,"FLAGLER PROPERTY HOLDINGS GP, L.L.C.",,,,,,,,,,,,,,,,,,,,,,,,,
MATGAB PROPERTIES LLC,LLC,Active,2389906,2022-03-31,208 DEERFIELD RIDGE DR,MYSTIC,US,06355,CT,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,,2021-12-13 00:06:53.5400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOF-XII FLAGLER HOLDINGS GP, L.L.C.",LLC,Active,2389916,2022-03-31,591 WEST PUTNAM AVE,GREENWICH,USA,06830,CT,Foreign,USA,2021-11-23,DELAWARE,False,False,False,False,False,,2021-12-13 00:06:53.5400000,,,,,,2021-11-23,"SOF-XII FLAGLER HOLDINGS GP, L.L.C.",,,,,,,,,,,,,,,,,,,,,,,,,
"AMERIFUND HOME LOANS, INC.",Stock,Active,2389944,2022-11-24,2655 FIRST STREET. SUITE 220,SIMI VALLEY,US,93065,CA,Foreign,US,2021-11-23,CA,False,False,False,False,False,531390,2021-12-13 00:06:53.4933333,info@amerifund.com,,,,,2021-11-25,"AMERIFUND HOME LOANS, INC.",,,,,,,,,,,,,,,,,,,,,,,,,
LILLIAN DRIVE LLC,LLC,Active,2389982,2022-03-31,1366 STADIUM AVE,BRONX,USA,10465,NY,Domestic,United States,2021-11-23,Connecticut,False,False,False,False,False,,2021-12-13 00:06:53.5400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRIMARY PRODUCTS INVESTMENTS LLC,LLC,Active,2389998,2022-03-31,5450 PRAIRIE STONE PARKWAY,HOFFMAN ESTATES,US,60192,IL,Foreign,US,2021-11-23,DE,False,False,False,False,False,,2021-12-13 00:06:53.5400000,jenny.kilian@tateandlyle.com,,,,,2021-11-23,PRIMARY PRODUCTS INVESTMENTS LLC,,,,,,,,,,,,,,,,,,,,,,,,,
Seret Holdings LLC,LLC,Active,2385433,2022-03-31,2136 Ford Pkwy,Saint Paul,United States,55116-1863,MN,Domestic,United States,2021-11-24,Connecticut,False,False,False,False,False,,2021-12-13 00:06:52.2000000,seretholdings@gmail.com,Connecticut,,,5138,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Holdings Inc.,Stock,Active,2360688,2022-11-24,100 Franklin Square Drive,Somerset,United States,08873,NJ,Foreign,,2021-11-24,NEW JERSEY,False,False,False,False,False,Engineering Services (541330),2021-12-13 00:06:51.4600000,akidney@whitmanco.com,NEW JERSEY,,,Suite 200,2021-11-01,Victor Holdings Inc.,,,,,,,,,,,,,,,,,,,,,,,,,
"GOOSE TOURING, INC.",Stock,Active,2389928,2022-02-22,,,,,,Domestic,United States,2021-11-24,Connecticut,False,False,False,False,False,,2021-12-13 00:06:53.5400000,butch@calfinancialgroup.com,Connecticut,First report due,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sliver Gripper DBA El Mar LLC,LLC,Active,2389377,2022-03-31,33 Pine Glen Road,Simsbury,United States,06070,CT,Domestic,United States,2021-11-24,Connecticut,False,False,False,False,False,All Other Miscellaneous Fabricated Metal Product Manufacturing (332999),2021-12-13 00:06:52.7900000,cleve0311@aol.com,Connecticut,,,,,,cleve0311@aol.com,,,,,,,,,,,,,,,,,,,,,,,,
"53 Neck, LLC",LLC,Active,2389434,2022-03-31,7302 Fisher Rd,Dallas,United States,75214-1919,TX,Foreign,,2021-11-24,TEXAS,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),2021-12-13 00:06:53.5266667,wstrick17@gmail.com,TEXAS,,,,2021-11-24,"53 Neck, LLC",,"7302 Fisher Rd, Dallas, TX, 75214-1919, United States",7302 Fisher Rd,Dallas,TX,75214-1919,United States,"7302 Fisher Rd, Dallas, TX, 75214-1919, United States",7302 Fisher Rd,Dallas,TX,75214-1919,United States,,,,,,,,,,,,
