name,business_type,status,sub_status,accountnumber,annual_report_due_date,billingstreet,billingcity,billingpostalcode,billingstate,business_email_address,citizenship,date_registration,formation_place,state_or_territory_formation,woman_owned_organization,veteran_owned_organization,minority_owned_organization,org_owned_by_person_s_with,organization_is_lgbtqi_owned,reason_for_administrative,create_dt,billingcountry,naics_code,naics_sub_code,category_survey_email_address,total_authorized_shares,began_transacting_in_ct,business_name_in_state_country,country_formation,mailing_jurisdiction_address,mailing_jurisdiction_2,mailing_jurisdiction,mailing_jurisdiction_1,mailing_jurisdiction_4,mailing_jurisdiction_country,office_jurisdiction_address,office_jurisdiction_2,office_jurisdiction,office_jurisdiction_1,office_jurisdiction_4,office_in_jurisdiction_country,billing_unit,dissolution_date,mailing_address,date_of_organization_meeting,mailing_international_address
CITY VYBZ LLC,LLC,Active,Annual report past due,1328541,2021-03-31,333 TOWNSEND AVE,NEW HAVEN,06512,CT,Cityvybz203@gmail.com,Domestic,2019-11-25,CT,Connecticut,False,False,True,False,False,,2021-11-10 00:10:36.1066667,United States,Drinking Places (Alcoholic Beverages) (722410),722410.0,,,,,,,,,,,,,,,,,,,,,,
SPRUCE CT OWNER LLC,LLC,Active,,1328542,2022-03-31,"2 ENTERPRISE DRIVE, SUITE 406",SHELTON,06484,CT,Elon@NavarinoCapital.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1066667,United States,Other Activities Related to Real Estate (531390),,,,,,,,,,,,,,,,,,,,,,,
THE SMOKE ROOM LLC,LLC,Active,Ready for dissolution,1328543,2020-03-31,252 ALBANY AVE,HARTFORD,06120,CT,RICHYDOLLAZ23@GMAIL.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1066667,United States,,,,,,,,,,,,,,,,,,,,,,,,
RAPID FLEET DELIVERY LLC,LLC,Active,Ready for dissolution,1328544,2020-03-31,57 TEXAS DR,NEW BRITAIN,06052,CT,YOUNG.JUSTIN16@YAHOO.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1366667,United States,,,,,,,,,,,,,,,,,,,,,,,,
NEW ENGLAND'S CHEAP MOVERS LLC,LLC,Active,Ready for dissolution,1328547,2020-03-31,900 SLATER RD.,NEW BRITAIN,06053,CT,G.JAVIEL@YAHOO.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1366667,United States,,,,,,,,,,,,,,,,,,,,,,,,
CGLOGISTICS LLC,LLC,Active,,1328548,2022-03-31,32 SHERWIN LN.,WINDSOR LOCKS,06096,CT,hanselinformatics@yahoo.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1366667,United States,"General Freight Trucking, Local (484110)",,,,,,,,,,,,,,,,,,,,,,,
REC ENTERPRISES LLC,LLC,Active,Ready for dissolution,1328549,2020-03-31,1051 NEW ROCK HILL RD,WALLINGFORD,06492,CT,ROBCASSELLA30@YAHOO.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1366667,United States,,,,,,,,,,,,,,,,,,,,,,,,
A3 SQUARED LLC,LLC,Active,Ready for dissolution,1328550,2020-03-31,292 PEQUOT AVENUE STE 4C,NEW LONDON,06320,CT,A3SQUARED2020@GMAIL.COM,Domestic,2019-11-25,CT,Connecticut,True,False,True,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1366667,United States,,,,,,,,,,,,,,,,,,,,,,,,
ENAX SUPERMARKET LLC,LLC,Active,Annual report past due,1328551,2021-03-31,178 ASHLEY STREET,HARTFORD,06105,CT,inmorelb@hotmail.com,Domestic,2019-11-25,CT,Connecticut,False,False,True,False,False,,2021-11-10 00:10:36.1366667,United States,All Other General Merchandise Stores (452319),452319.0,,,,,,,,,,,,,,,,,,,,,,
ALE CANJANI ENERGY DESIGNS LLC,LLC,Active,,1328552,2022-03-31,1018 CONNECTICUT AVE,BRIDGEPORT,06607,CT,acanjani@hotmail.com,Domestic,2019-11-25,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:36.1366667,United States,"Independent Artists, Writers, and Performers (711510)",,,,,,,,,,,,,,,,,,,,,,,
CANDO INSTITUTE LLC,LLC,Active,Annual report past due,1328553,2021-03-31,40 KEARNEY PL,WINDSOR,06095,CT,giffithscamielle@gmail.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1366667,United States,Other Scientific and Technical Consulting Services (541690),541690.0,,,,,,,,,,,,,,,,,,,,,,
SARNA AZC LLC,LLC,Active,,1328554,2022-03-31,601 WEST 57TH ST 30N,NEW YORK,10019,NY,dbarone@fiscalfitnessnyc.com,Domestic,2019-11-25,NY,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1366667,United States,Lessors of Nonresidential Buildings (except Miniwarehouses) (531120),531120.0,,,,,,,,,,,,,,,,,,,,,,
THE WAVERY LLC,LLC,Active,,1328555,2022-03-31,139 PARK AVENUE,BLOOMFIELD,06002,CT,thewavery23@gmail.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1366667,United States,All Other Miscellaneous Store Retailers (except Tobacco Stores) (453998),453998.0,,,,,,,,,,,,,,,,,,,,,,
PARRILA BURCADO PAINTING LLC,LLC,Active,Ready for dissolution,1328556,2020-03-31,425 SUMMIT ST,BRIDGEPORT,06606,CT,PARRILLABUCARDOLLC@GMAIL.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1366667,United States,,,,,,,,,,,,,,,,,,,,,,,,
CHANGE A LIFE DOG RESCUE INCORPORATED,Non-Stock,Active,First report due,1328557,2021-11-25,No information provided,,,,MICHAELBROE1@GMAIL.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1366667,,,,,,,,,,,,,,,,,,,,,,,,,
"FELICETTY, LLC",LLC,Active,Ready for dissolution,1328558,2020-03-31,855 QUEEN STREET,SOUTHINGTON,06489,CT,,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1366667,,,,,,,,,,,,,,,,,,,,,,,,,
AV7 LLC,LLC,Active,,1328559,2022-03-31,28 SHOREFRONT PARK,NORWALK,06854,CT,andrew.vigneault@gmail.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1366667,United States,Administrative Management and General Management Consulting Services (541611),541611.0,,,,,,,,,,,,,,,,,,,,,,
JL WOODWORKING LLC,LLC,Active,,1328560,2022-03-31,101 GREER CIRCLE,MILFORD,06461,CT,jtharrisny@gmail.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1366667,United States,All Other Miscellaneous Wood Product Manufacturing (321999),321999.0,,,,,,,,,,,,,,,,,,,,,,
GRANDMA'S HANDS LLC,LLC,Active,Ready for dissolution,1328561,2020-03-31,65P PATRICIA ROAD,BRIDGEPORT,06606,CT,GRANDMASSOFTHANDS@AOL.COM,Domestic,2019-11-25,CT,Connecticut,True,False,True,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1366667,United States,,,,,,,,,,,,,,,,,,,,,,,,
KRAVESKIN LLC,LLC,Active,Ready for dissolution,1328564,2020-03-31,4615 MAIN STREET,BRIDGEPORT,06606,CT,ADMIN@KRAVESKIN.COM,Domestic,2019-11-25,CT,Connecticut,True,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1700000,United States,,,,,,,,,,,,,,,,,,,,,,,,
PIECE OF MIND HYPNOSIS LLC,LLC,Active,Annual report past due,1328565,2021-03-31,1128 SOUTHFORD RD,SOUTHBURY,06488,CT,pomhypnosis@gmail.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,Offices of All Other Miscellaneous Health Practitioners (621399),621399.0,,,,,,,,,,,,,,,,,,,,,,
MELICOR PROPERTIES LLC,LLC,Dissolved,,1328566,2022-03-31,191 2ND AVE,STRATFORD,06615,CT,melicorproperties@gmail.com,Domestic,2019-11-25,CT,Connecticut,True,False,True,False,False,,2021-11-10 00:10:36.1700000,United States,Lessors of Residential Buildings and Dwellings (531110),531110.0,,,,,,,,,,,,,,,,,,,2021-06-24T00:00:00.000,,,
MERRYALL KENNELS LLC,LLC,Active,Annual report past due,1328569,2021-03-31,83 MERRYALL ROAD,NEW MILFORD,06776,CT,mespocpa@aol.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,Pet Care (except Veterinary) Services (812910),,,,,,,,,,,,,,,,,,,,,,,
ROCKO'S LANDSCAPING LLC,LLC,Active,Ready for dissolution,1328570,2020-03-31,83 ELLIOT ST,NEW HAVEN,06519,CT,MALDONADOSBC@GMAIL.COM,Domestic,2019-11-25,CT,Connecticut,False,False,True,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1700000,United States,,,,,,,,,,,,,,,,,,,,,,,,
KENADI REIGN LLC,LLC,Active,Ready for dissolution,1328571,2020-03-31,112 MEDFORD ST,WEST HAVEN,06516,CT,KENDREABURROUGHS@YAHOO.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1700000,United States,,,,,,,,,,,,,,,,,,,,,,,,
BERKSHIRE BANDITS INC,Non-Stock,Active,First report due,1328572,2021-11-25,No information provided,,,,JOROSZ093@GMAIL.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1700000,,,,,,,,,,,,,,,,,,,,,,,,,
"TOP TOURS & TRANSPORTATION, LLC",LLC,Active,Annual report past due,1328573,2021-03-31,206 WILLOW SPRINGS,NEW MILFORD,06776,CT,SENECABUSINESS@SBCGLOBAL.NET,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,All Other Transit and Ground Passenger Transportation (485999),485999.0,,,,,,,,,,,,,,,,,,,,,,
"BRAVO TECHNICAL RESOURCES, INC.",Stock,Active,,1328574,2022-11-25,5301 Alpha Rd.  Suite 80-37,DALLAS,75240,TX,managedreports@incorp.com,Foreign,2019-11-25,TX,TX,False,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,Temporary Help Services (561320),561320.0,,,2019-06-04,"BRAVO TECHNICAL RESOURCES, INC.",United States,,,,,,,,,,,,,,,,,
"TAURO'S N.Y. STYLE CHEESECAKES, INC.",Stock,Active,First report due,1328575,2021-11-25,No information provided,,,,,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1700000,,,,,200.0,,,,,,,,,,,,,,,,,,,,
ROCK RIMMON CONSULTING LLC,LLC,Active,,1328576,2022-03-31,1377 ROCK RIMMON RD,STAMFORD,06903,CT,info@elizabethseng.com,Domestic,2019-11-25,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,Other Scientific and Technical Consulting Services (541690),541690.0,,,,,,,,,,,,,,,,,,,,,,
"NEW ENGLAND COAST TO COAST CARDIOLOGY, A VETERINARY SERVICE, PLLC",LLC,Active,Ready for dissolution,1328577,2020-03-31,255 CASTLE SHORE RD,MOULTONBORO,03254,NH,,Foreign,2019-11-25,NH,NH,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1700000,,,,,,2019-11-25,"NEW ENGLAND COAST TO COAST CARDIOLOGY, A VETERINARY SERVICE, PLLC",,,,,,,,,,,,,,,,,,
INTERSTATE LIFE SAFETY LLC,LLC,Active,Annual report past due,1328578,2021-03-31,185 IRISH LN,ISLIP TERRACE,11752,NY,sriedel@interstatelifesafety.com,Domestic,2019-11-25,NY,Connecticut,False,True,False,False,False,,2021-11-10 00:10:36.1700000,United States,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) (813990)",813990.0,,,,,,,,,,,,,,,,,,,,,,
ROBIN & OAK PRODUCTIONS LLC,LLC,Dissolved,,1328579,2022-03-31,35 BURR HILL ROAD,KILLINGWORTH,06419,CT,compliance@zenbusiness.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,"All Other Professional, Scientific, and Technical Services (541990)",541990.0,,,,,,,,,,,,,,,,,,,2021-07-30T00:00:00.000,,,
"J NEUROSPINE NEUROSURGEON 1, LLC",LLC,Active,,1328580,2022-03-31,"65 EAST 96TH ST, SUITE 1B",NEW YORK,10128,NY,jturek@RBMcpas.com,Domestic,2019-11-25,NY,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,Offices of Physicians (except Mental Health Specialists) (621111),621111.0,,,,,,,,,,,,,,,,,,,,,,
REVENUE DRIVING PARTNERS LLC,LLC,Active,Annual report past due,1328581,2021-03-31,11 REBEL LN,DARIEN,06820,CT,wckeating@gmail.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,Professional Organizations (813920),813920.0,,,,,,,,,,,,,,,,,,,,,,
"DEADERICK SSB, LLC",LLC,Active,Ready for dissolution,1328582,2020-03-31,236 ALBANY AVENUE,BROOKLYN,11213,NY,RACHEL@BOYMELGREEN.COM,Foreign,2019-11-25,DE,DE,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1700000,United States,,,,,2019-11-25,"DEADERICK SSB, LLC",United States,"236 ALBANY AVENUE, BROOKLYN, NY, 11213, United States",236 ALBANY AVENUE,BROOKLYN,NY,11213,United States,,,,,,,,,,,
ALEXANDER WOLF CORP,Stock,Active,Annual report due,1328583,2021-11-25,11 HOMEWARD LANE,WESTON,06883,CT,alexander.p.wolf@alexanderwolfcorp.com,Foreign,2019-11-25,NV,NV,False,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,Other Scientific and Technical Consulting Services (541690),541690.0,,,2019-02-01,ALEXANDER WOLF CORP,United States,,,,,,,,,,,,,,,,,
PAOLA ANDREA LONDONO LLC,LLC,Active,Annual report past due,1328585,2021-03-31,184 OSBORNE ST,DANBURY,06810,CT,estevezkatiusca@gmail.com,Domestic,2019-11-25,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,Florists (453110),453110.0,,,,,,,,,,,,,,,,,,,,,,
BULLY BOY LOGISTICS LLC,LLC,Active,,1328586,2022-03-31,148 APPELL RD,BROOKLYN,06234,CT,bullyboylogisticsllc@yahoo.com,Domestic,2019-11-25,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,"General Freight Trucking, Long-Distance, Less Than Truckload (484122)",484122.0,,,,,,,,,,,,,,,,,,,,,,
COMPLETE RESTORATION SOLUTIONS LLC,LLC,Active,,1328587,2022-03-31,14 INDUSTRIAL PARK STE. 3,MIDDLETOWN,06457,CT,timskov@gmail.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,Residential Remodelers (236118),,,,,,,,,,,,,,,,,,,,,,,
"TEMPLE BODY BUTTER, LLC",LLC,Active,,1328588,2022-03-31,27 SARGEANT ST.,HARTFORD,06105,CT,junelyons@yahoo.com,Domestic,2019-11-25,CT,Connecticut,True,False,True,False,False,,2021-11-10 00:10:36.7000000,United States,Other Personal Care Services (812199),,,,,,,,,,,,,,,,,,,,,,,
BESSTIES LLC,LLC,Active,,1328589,2022-03-31,1771 POST ROAD EAST,WESTPORT,06880,CT,BESS@LETSBEBESSTIES.COM,Domestic,2019-11-25,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,Cookie and Cracker Manufacturing (311821),311821.0,,,,,,,,,,,,,,,,,,,,,,
"FUNES SERVICES, LLC",LLC,Active,Ready for dissolution,1328590,2020-03-31,5 KELLER STREET,BRIDGEPORT,06082,CT,MCABAN@CRNAGENCY.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.7000000,United States,,,,,,,,,,,,,,,,,,,,,,,,
"MGM HOLDINGS, LLC",LLC,Active,,1328591,2022-03-31,21 BUSINESS PARK DRIVE,GUILFORD,06437,CT,ina@murphycocpa.com,Domestic,2019-11-25,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,Lessors of Other Real Estate Property (531190),531190.0,,,,,,,,,,,,,,,,,,,,,,
NY CHICKEN & GRILL LLC,LLC,Active,,1328592,2022-03-31,168 BURNSIDE AVE,EAST HARTFORD,06108,CT,TASKFINANCIAL1@GMAIL.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,Limited-Service Restaurants (722513),722513.0,,,,,,,,,,,,,,,,,,,,,,
"PLAY CAFE, LLC",LLC,Active,,1328593,2022-03-31,21 BUSINESS PARK DRIVE,BRANFORD,06405,CT,ina@murphycocpa.com,Domestic,2019-11-25,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,Child and Youth Services (624110),624110.0,,,,,,,,,,,,,,,,,,,,,,
EDWIN IVAN CHIMBORAZO BRAVO LLC,LLC,Active,Ready for dissolution,1328594,2020-03-31,20 WEST ST APT C,NEW MILFORD,06776,CT,ESTEVEZKATIUSCA@ICLOUD.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.7000000,United States,,,,,,,,,,,,,,,,,,,,,,,,
VAN ZANT APARTMENTS LLC,LLC,Active,Ready for dissolution,1328595,2020-03-31,12 VAN ZANT STREET,NORWALK,06855,CT,G.ANDYFRANK@GMAIL.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.7000000,United States,,,,,,,,,,,,,,,,,,,,,,,,
FBR GLOBAL INTERNATIONAL LLC,LLC,Dissolved,,1328596,2020-03-31,853 FAIRFIELD AVENUE,BRIDGEPORT,06606,CT,FBRGLOBALI@GMAIL.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,,,,,,,,,,,,,,,,,,,,,2021-05-06T00:00:00.000,,,
122 SOUTH MAIN LLC,LLC,Active,,1328597,2022-03-31,231 RIVERGATE DRIVE,WILTON,06897,CT,PFRANK@WPSRE.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,Lessors of Residential Buildings and Dwellings (531110),531110.0,,,,,,,,,,,,,,,,,,,,,,
"MCCONKEY BENEFITS & FINANCIAL SERVICES, LLC",LLC,Active,,1328598,2022-03-31,2555 KINGSTON ROAD SUITE 100,YORK,17402,PA,ARS@RASI.COM,Foreign,2019-11-25,PA,PA,False,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,All Other Insurance Related Activities (524298),524298.0,,,2019-12-01,"MCCONKEY BENEFITS & FINANCIAL SERVICES, LLC",United States,"2555 KINGSTON ROAD SUITE 100, YORK, PA, 17402,",2555 KINGSTON ROAD SUITE 100,YORK,PA,17402,,"2555 KINGSTON ROAD SUITE 100, YORK, PA, 17402, United States",2555 KINGSTON ROAD SUITE 100,YORK,PA,17402,United States,,,,,
"CHAMPION INSTALLS, INC.",Stock,Active,,1328600,2022-11-25,9631 ELK GROVE FLORIN RD,ELK GROVE,95624,CA,vrhodes@championinstalls.com,Foreign,2019-11-25,CA,CA,False,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,All Other Specialty Trade Contractors (238990),238990.0,,,2019-11-20,"CHAMPION INSTALLS, INC.",United States,,,,,,,,,,,,,,,,,
B. OK LIMITLESS LLC,LLC,Active,,1328601,2022-03-31,233 RESEARCH DRIVE UNIT 9,MILFORD,06460,CT,eliza@boklimitless.com,Domestic,2019-11-25,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,Electronic Shopping and Mail-Order Houses (454110),454110.0,,,,,,,,,,,,,,,,,,,,,,
MAGIS THOROUGHBREDS-WILD NORTH LLC,LLC,Active,,1328602,2022-03-31,10 DZAMBA GROVE,STAMFORD,06903,CT,jcarberry@aol.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) (813990)",813990.0,,,,,,,,,,,,,,,,,,,,,,
"PREMIUM MILK, LLC",LLC,Active,Ready for dissolution,1328603,2020-03-31,"27 COOGAN BLVD, STE 3B",MYSTIC,06355,CT,THESPICECLUBCT@YAHOO.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.7000000,,,,,,,,,,,,,,,,,,,,,,,,,
"KATHRYN KIRSCH CONSULTING, LLC",LLC,Active,,1328604,2022-03-31,27 LOCUST ST,MANCHESTER,06040,CT,kathryn@thetechnicalpen.com,Domestic,2019-11-25,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:36.7466667,United States,Professional and Management Development Training (611430),,,,,,,,,,,,,,,,,,,,,,,
CONNECTICUT ROOF CONSULTANTS LLC,LLC,Active,Annual report past due,1328605,2021-03-31,675 PALISADO AVENUE,WINDSOR,06095,CT,mfox@ctroofconsultants.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7466667,United States,Roofing Contractors (238160),238160.0,,,,,,,,,,,,,,,,,,,,,,
THE PERFECT NOISE LLC,LLC,Active,,1328606,2022-03-31,170 RAINBOW TRAIL,VERNON,06066,CT,maldonadosbc@gmail.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7466667,United States,Dance Companies (711120),711120.0,,,,,,,,,,,,,,,,,,,,,,
MIKE GROW GREENS LLC,LLC,Active,Ready for dissolution,1328607,2020-03-31,60 HIGHLAND AVE,DANBURY,06810,CT,ASTROMAGAZINE@HOTMAIL.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.7466667,United States,,,,,,,,,,,,,,,,,,,,,,,,
RJDA NEW LONDON LLC,LLC,Active,,1328609,2022-03-31,555 LONG WHARF DRIVE 11TH FLOOR,NEW HAVEN,06511,CT,jrudnick@rjdallc.com,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7466667,United States,Other Activities Related to Real Estate (531390),531390.0,,,,,,,,,,,,,,,,,,,,,,
NAHAL ARUGOT LLC,LLC,Active,Ready for dissolution,1328610,2020-03-31,101 WHITNEY AVE SUITE 6B,NEW HAVEN,06510,CT,DANIELLETRIVERS@COMCAST.NET,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.7466667,United States,,,,,,,,,,,,,,,,,,,,,,,,
E J DESOUZA CONSTRUCTION LLC,LLC,Active,Ready for dissolution,1328611,2020-03-31,55 BALMFORTH AVE 3,DANBURY,06810,CT,XANADUJK@AOL.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.7466667,United States,,,,,,,,,,,,,,,,,,,,,,,,
117 BENEDICT STREET LLC,LLC,Active,Ready for dissolution,1328612,2020-03-31,117 BENEDICT STREET,WATERBURY,06706,CT,PBACUKU@GMAIL.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.7466667,United States,,,,,,,,,,,,,,,,,,,,,,,,
"BAYVIEW SOUTH INVESTMENTS, LLC",LLC,Active,Annual report past due,1328613,2021-03-31,252 ELM ST,STONINGTON,06378,CT,jpc42@aol.com,Domestic,2019-11-25,CT,Connecticut,True,True,True,True,False,,2021-11-10 00:10:36.7466667,United States,Residential Remodelers (236118),236118.0,,,,,,,,,,,,,,,,,,,,,,
"ALEX KNIGHT, LLC",LLC,Active,Ready for dissolution,1328614,2020-03-31,929 WHITE PLAINS RD #157,TRUMBULL,06611,CT,PROCESSING@MYCORPORATION.COM,Foreign,2019-11-25,FL,FL,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.7466667,United States,,,,,2019-11-25,"ALEX KNIGHT, LLC",United States,"5237 SUMMERLIN COMMONS SUITE 400, FORT MYERS, FL, 33907, United States",5237 SUMMERLIN COMMONS SUITE 400,FORT MYERS,FL,33907,United States,"5237 SUMMERLIN COMMONS SUITE 400, FORT MYERS, FL, 33907, United States",5237 SUMMERLIN COMMONS SUITE 400,FORT MYERS,FL,33907,United States,,,,,
SAPPHIRE NAILS & SPA LLC,LLC,Active,Annual report past due,1328615,2021-03-31,224 BERLIN TURNPIKE UNIT 2,BERLIN,06037,CT,SAPPHIRENAILS12@GMAIL.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7466667,United States,Nail Salons (812113),812113.0,,,,,,,,,,,,,,,,,,,,,,
P&A AUTO BOUTIQUE LLC,LLC,Active,Ready for dissolution,1328616,2020-03-31,16 PROGRESS CIRCLE,NEWINGTON,06111,CT,M.GIOCO@POLAMER.US,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.7466667,United States,,,,,,,,,,,,,,,,,,,,,,,,
COFFEEOLOGY LLC,LLC,Active,Ready for dissolution,1328617,2020-03-31,18 WHITE OAK LANE,WATERBURY,06705,CT,JEFLAHERTYCATERERS@GMAIL.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.7466667,United States,,,,,,,,,,,,,,,,,,,,,,,,
MONICA SERVICES LLC,LLC,Active,Annual report past due,1328618,2021-03-31,159 WATERVILLE ST,WATERBURY,06710,CT,ONEOAKAGENCY@YAHOO.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7466667,United States,Other Personal Care Services (812199),812199.0,,,,,,,,,,,,,,,,,,,,,,
VEGAN HEALTH & FASHION VIBES INCORPORATED,Non-Stock,Active,,1328619,2022-08-28,301 COMMONS PARK S UNIT 311,STAMFORD,06902,CT,VEGANHEALTHANDFASHIONVIBES@YAHOO.COM,Domestic,2019-11-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7466667,United States,Other Individual and Family Services (624190),624190.0,,,,,,,,,,,,,,,,,,,,,,
