name,business_type,status,sub_status,accountnumber,annual_report_due_date,billingstreet,billingcity,billingcountry,billingpostalcode,billingstate,business_email_address,citizenship,date_registration,formation_place,state_or_territory_formation,woman_owned_organization,veteran_owned_organization,minority_owned_organization,org_owned_by_person_s_with,organization_is_lgbtqi_owned,reason_for_administrative,create_dt,naics_code,naics_sub_code,total_authorized_shares,began_transacting_in_ct,business_name_in_state_country,mailing_jurisdiction_address,mailing_jurisdiction_2,mailing_jurisdiction,mailing_jurisdiction_1,mailing_jurisdiction_4,office_jurisdiction_address,office_jurisdiction_2,office_jurisdiction,office_jurisdiction_1,office_jurisdiction_4,country_formation,dissolution_date,billing_unit,mailing_jurisdiction_country,office_in_jurisdiction_country,date_of_organization_meeting,category_survey_email_address
WH REALTY LLC,LLC,Active,Ready for dissolution,1322621,2020-03-31,866-870 PARK ST,HARTFORD,United States,06106,CT,SHIMMYW718@GMAIL.COM,Domestic,2019-09-24,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:33.3866667,,,,,,,,,,,,,,,,,,,,,,
DAG DP CONSULTING LLC,LLC,Active,,1322622,2022-03-31,130 AVERY SHORES,COVENTRY,United States,06238,CT,debra@dagdpconsulting.com,Domestic,2019-09-24,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:33.4200000,Professional Organizations (813920),813920.0,,,,,,,,,,,,,,,,,,,,
"M.A.S.A. 18, LLC",LLC,Active,,1322637,2022-03-31,8 LAYDON AVENUE,NORTH HAVEN,United States,06473,CT,attysweeney@snet.net,Domestic,2019-09-24,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:33.4200000,Other Activities Related to Real Estate (531390),,,,,,,,,,,,,,,,,,,,,
3 BROS FLOORING LLC,LLC,Active,,1322754,2022-03-31,75 SILO RD,BRISTOL,United States,06010,CT,erikasu512@hotmail.com,Domestic,2019-09-24,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7466667,Flooring Contractors (238330),238330.0,,,,,,,,,,,,,,,,,,,,
"BBOT, INC.",Stock,Active,,1322756,2022-09-24,393 PITTSBURGH PIKE,RUFFS DALE,United States,15679,PA,FILINGMANAGER@CAPITOLSERVICES.COM,Foreign,2019-09-24,DE,DE,False,False,False,False,False,,2021-11-10 00:10:34.7466667,Software Publishers (511210),511210.0,,2019-08-30,"BBOT, INC.",,,,,,,,,,,United States,,,,,,
"CLEARVIEW RISK INSURANCE PROGRAMS, LLC",LLC,Active,,1322759,2022-03-31,8144 WALNUT HILL LANE SUITE 1490,DALLAS,United States,75231,TX,Compliancemail@cscinfo.com,Foreign,2019-09-24,TX,TX,False,False,False,False,False,,2021-11-10 00:10:34.7466667,Insurance Agencies and Brokerages (524210),524210.0,,2018-10-01,"CLEARVIEW RISK INSURANCE PROGRAMS, LLC","2200 HIGHWAY 121 SUITE 100, BEDFORD, TX, 76021, United States",2200 HIGHWAY 121 SUITE 100,BEDFORD,TX,76021,"2200 HIGHWAY 121 SUITE 100, BEDFORD, TX, 76021, United States",2200 HIGHWAY 121 SUITE 100,BEDFORD,TX,76021,United States,,,United States,United States,,
BENTECH LLC,LLC,Active,Ready for dissolution,1322760,2020-03-31,249 SANDRA DRIVE,EAST HARTFORD,,06118,CT,BENTECH249@GMAIL.COM,Domestic,2019-09-24,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7466667,,,,,,,,,,,,,,,,,,,,,,
"RESTAVEC FREEDOM ALLIANCE, INC.",Non-Stock,Active,First report past due,1322762,2021-09-24,No information provided,,,,,,Domestic,2019-09-24,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7466667,,,,,,,,,,,,,,,,,,,,,,
CARIBBEAN CAFE LLC,LLC,Active,Ready for dissolution,1322764,2020-03-31,163 SPRINGDALE AVE,MERIDEN,,06451,CT,,Domestic,2019-09-24,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7466667,,,,,,,,,,,,,,,,,,,,,,
"PYRAMID CONSULTING, INC. (GEORGIA)",Stock,Active,,1322805,2022-09-24,3060 KIMBALL BRIDGE RD STE 200,ALPHARETTA,United States,30022,GA,JWARD@KPPBLAW.COM,Foreign,2019-09-24,GA,GA,False,False,False,False,False,,2021-11-10 00:10:32.1533333,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) (813990)",813990.0,,2017-11-14,"PYRAMID CONSULTING, INC.",,,,,,,,,,,United States,,,,,,
"SCOUTRFP, INC.",Stock,Withdrawn,,1322766,2020-09-24,6110 STONERIDGE MALL ROAD,PLEASANTON,,94588,CA,,Foreign,2019-09-24,DE,DE,False,False,False,False,False,,2021-11-10 00:05:56.8266667,,,,2019-06-17,"SCOUTRFP, INC.",,,,,,,,,,,,,,,,,
COX-RITT COUNSELING LLC,LLC,Dissolved,,1322310,2020-03-31,50 WASHINGTON STREET,NORWALK,United States,06854,CT,SOPHIECOXRITT@GMAIL.COM,Domestic,2019-09-24,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:06:13.8766667,,,,,,,,,,,,,,,,,2020-08-18T00:00:00.000,,,,,
CARIOCA BRAZILIAN MARKET LLC,LLC,Dissolved,,1322399,2020-03-31,86 CHURCH ST,NAUGATUCK,United States,06770,CT,GENERALHELPCT@GMAIL.COM,Domestic,2019-09-24,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:06:29.9933333,,,,,,,,,,,,,,,,,2019-10-07T00:00:00.000,,,,,
GOOD BANANA LLC,LLC,Dissolved,,1322390,2020-03-31,16 AVALON LANE,MARLBOROUGH,United States,06447,CT,STEVEWAMPOLD@GMAIL.COM,Domestic,2019-09-24,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:06:17.2500000,,,,,,,,,,,,,,,,,2020-03-02T00:00:00.000,,,,,
"CHOICE RECOVERY, LLC",LLC,Withdrawn,,1322409,2021-03-31,1105 SCHROCK ROAD SUITE 700,COLUMBUS,United States,43229,OH,govdocs@corpcreations.com,Foreign,2019-09-24,OH,OH,False,False,False,False,False,,2021-11-10 00:04:27.0000000,Other Financial Vehicles (525990),,,2019-09-20,"CHOICE RECOVERY, LLC","1105 SCHROCK ROAD SUITE 700, COLUMBUS, OH, 43229,",1105 SCHROCK ROAD SUITE 700,COLUMBUS,OH,43229,"1105 SCHROCK ROAD SUITE 700, COLUMBUS, OH, 43229, United States",1105 SCHROCK ROAD SUITE 700,COLUMBUS,OH,43229,United States,,,,United States,,
IN TIME DEALS LLC,LLC,Dissolved,,1322263,2020-03-31,121 SUNRISE HILL RD,NORWALK,United States,06851,CT,LEONARDO.MONTERO@GMAIL.COM,Domestic,2019-09-24,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:05:40.3000000,,,,,,,,,,,,,,,,,2020-04-03T00:00:00.000,,,,,
ECCOPACK LLC,LLC,Dissolved,,1322464,2020-03-31,8 SOUTHWIND DR,NORWALK,United States,06854-1114,CT,SHEILA_MJ@HOTMAIL.COM,Domestic,2019-09-24,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:05:23.8900000,,,,,,,,,,,,,,,,,2020-06-11T00:00:00.000,,,,,
SCRIPT SOCIAL LLC,LLC,Dissolved,,1322525,2021-03-31,367 WHITE PINE RD,TORRINGTON,United States,06790,CT,ohrere@aol.com,Domestic,2019-09-24,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:05:48.2900000,Marketing Consulting Services (541613),,,,,,,,,,,,,,,,2020-10-12T00:00:00.000,,,,,
"SIRROM SOLUTIONS, LLC",LLC,Dissolved,,1322297,2021-03-31,680 E MAIN STREET #502,STAMFORD,United States,06901,CT,tmorris@sirromsolutions.com,Domestic,2019-09-24,CT,Connecticut,True,False,True,False,False,,2021-11-10 00:03:30.0700000,Other Management Consulting Services (541618),,,,,,,,,,,,,,,,2020-10-13T00:00:00.000,,,,,
SOUTHERN CROSS PARTNERS LLC,LLC,Dissolved,,1322299,2020-03-31,6 ROBIN LANE,WILTON,United States,06897,CT,PMCERLAIN2000@YAHOO.COM,Domestic,2019-09-24,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:03:44.5066667,,,,,,,,,,,,,,,,,2020-09-15T00:00:00.000,,,,,
CRAFTING MASTERS LLC,LLC,Active,Ready for dissolution,1322381,2020-03-31,76 NORTH HIGH ST,CLINTON,,06413,CT,,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.0733333,,,,,,,,,,,,,,,,,,,,,,
JUST BE LLC,LLC,Active,,1322393,2022-03-31,294 GRISWOLD ST,GLASTONBURY,United States,06033,CT,liz.kametz@gmail.com,Domestic,2019-09-25,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:34.1066667,Other Personal Care Services (812199),812199.0,,,,,,,,,,,,,,,,,,,,
EAST LIBERTY 40-44 LLC,LLC,Active,,1322410,2022-03-31,310 STRAND ST #302,ALEXANDRIA,United States,22314,VA,jamesaxelrod@msn.com,Foreign,2019-09-25,VA,VA,False,False,False,False,False,,2021-11-10 00:10:34.1533333,Lessors of Residential Buildings and Dwellings (531110),531110.0,,2019-09-25,EAST LIBERTY 40-44 LLC,"310 STRAND ST #302, ALEXANDRIA, VA, 22314, United States",310 STRAND ST #302,ALEXANDRIA,VA,22314,"310 STRAND ST #302, ALEXANDRIA, VA, 22314, United States",310 STRAND ST #302,ALEXANDRIA,VA,22314,United States,,,United States,United States,,
TAPIA LANDSCAPING LLC,LLC,Active,Ready for dissolution,1322417,2020-03-31,122 COOKE ST  APT 3,WATERBURY,United States,06710,CT,SILVESTREAQUINO4@GMAIL.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.1533333,,,,,,,,,,,,,,,,,,,,,,
KLN PARTNERS LLC,LLC,Active,,1322428,2022-03-31,86 RIVER STREET,GUILFORD,United States,06437,CT,pnikitop@gmail.com,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.1533333,Offices of Other Holding Companies (551112),551112.0,,,,,,,,,,,,,,,,,,,,
"DELANTE HEALTH, INC.",Stock,Active,,1322429,2022-09-25,10 ALICE COURT,PAWCATUCK,United States,06379,CT,tclough@solacenutrition.com,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7166667,All Other Miscellaneous Food Manufacturing (311999),,1000.0,,,,,,,,,,,,,,,,,,,
PDJ ENTERTAINMENT SMLLC,LLC,Active,,1322430,2022-03-31,1371 BOSTON POST RD #1018,MILFORD,United States,06460,CT,pdjmiamievents@gmail.com,Domestic,2019-09-25,CT,Connecticut,False,False,True,False,False,,2021-11-10 00:10:34.7166667,Professional Organizations (813920),813920.0,,,,,,,,,,,,,,,,,,,,
"GRACE AVENUE REALTY, LLC",LLC,Active,,1322431,2022-03-31,13 GRACE AVENUE,PLAINVILLE,United States,06062,CT,mtm@mastertool.comcastbiz.net,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7166667,Other Activities Related to Real Estate (531390),531390.0,,,,,,,,,,,,,,,,,,,,
"TWDCT5, LLC",LLC,Active,,1322432,2022-03-31,4005 WHITNEY AVENUE,HAMDEN,United States,06518,CT,twdickensonproperties@gmail.com,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7166667,Lessors of Other Real Estate Property (531190),531190.0,,,,,,,,,,,,,,,,,,,,
HECTOR SUCHITE LLC,LLC,Active,Ready for dissolution,1322433,2020-03-31,89 WALNUT TRAIL,DANBURY,,06811,CT,ELIZABETHMOOTS@YAHOO.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7166667,,,,,,,,,,,,,,,,,,,,,,
N&ISLAM INC.,Stock,Active,Annual report past due,1322436,2020-09-25,35 KIMBERLY AVE 35 KIMBERLY AVE,NEW HAVEN,United States,06519,CT,ripon0397@gmail.com,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7166667,,,1000.0,,,,,,,,,,,,,,,,,,,
"SIR-49 COLONY, LLC",LLC,Active,,1322437,2022-03-31,943 POST RD E,WESTPORT,United States,06880,CT,julieharoun@gmail.com,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7166667,New Housing For-Sale Builders (236117),236117.0,,,,,,,,,,,,,,,,,,,,
FERNANDEZ HOMES LLC,LLC,Active,Ready for dissolution,1322442,2020-03-31,34 KENEY TER,HARTFORD,United States,06112,CT,SDFM882@GMAIL.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7166667,,,,,,,,,,,,,,,,,,,,,,
IMPRESSIVE MINKS LLC,LLC,Active,Ready for dissolution,1322443,2020-03-31,19 ROSE ST FL 2,WATERBURY,United States,06704,CT,IMPRESSIVE.MINKS@GMAIL.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7166667,,,,,,,,,,,,,,,,,,,,,,
LAXMI LLC,LLC,Dissolved,,1322444,2022-03-31,34 SCHOOLHOUSE DRIVE UNIT 409,WEST HARTFORD,United States,06110,CT,VIRAJ885@GMAIL.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7166667,"All Other Professional, Scientific, and Technical Services (541990)",541990.0,,,,,,,,,,,,,,,2021-05-17T00:00:00.000,,,,,
AOCM LLC,LLC,Active,Ready for dissolution,1322445,2020-03-31,22 HEDGEHOG RD,TRUMBULL,United States,06611,CT,INGMGT@GMAIL.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7166667,,,,,,,,,,,,,,,,,,,,,,
"SLL TEMPLE MANAGER, LLC",LLC,Active,Ready for dissolution,1322446,2022-03-31,755 Main Street,HARTFORD,United States,06103,CT,invoices@lexingtonct.com,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7166667,Other Activities Related to Real Estate (531390),531390.0,,,,,,,,,,,,,,,,Suite 1245,,,,
NEXUS LINE LLC,LLC,Active,Ready for dissolution,1322448,2020-03-31,500 MAIN ST #5C,DEEP RIVER,United States,06417,CT,NEXUSLINESOLUTIONS@GMAIL.COM,Foreign,2019-09-25,FL,FL,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7466667,,,,2019-09-15,NEXUS LINE LLC,"4012 SE 9TH CT, CAPE CORAL, FL, 33904, United States",4012 SE 9TH CT,CAPE CORAL,FL,33904,"4012 SE 9TH CT, CAPE CORAL, FL, 33904, United States",4012 SE 9TH CT,CAPE CORAL,FL,33904,United States,,,United States,United States,,
BREAKEVIL LLC,LLC,Active,Ready for dissolution,1322449,2020-03-31,10 GRANDVIEW AVE APT 3,DANBURY,United States,06810,CT,DEMERSON@MIRANTEAGENCY.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7466667,,,,,,,,,,,,,,,,,,,,,,
JMJ BUSINESS SOLUTIONS LLC,LLC,Active,Ready for dissolution,1322450,2020-03-31,1 PEQUOT CT,CROMWELL,United States,06416,CT,JADEMARIE920@GMAIL.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7466667,,,,,,,,,,,,,,,,,,,,,,
"ENERGY BUSTERS, LTD",Stock,Active,Annual report past due,1322452,2021-09-25,1010 WETHERSFIELD AVE STE 301,HARTFORD,United States,06114,CT,imaref99itstaxtime@comcast.net,Domestic,2019-09-25,CT,Connecticut,False,True,False,False,False,,2021-11-10 00:10:34.7466667,Siding Contractors (238170),,1000.0,,,,,,,,,,,,,,,,,,,
"BE THIRSTY, LLC",LLC,Active,,1322460,2022-03-31,14 WALL STREET,NORWALK,United States,06850,CT,charlie@bethirsty.com,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7466667,All Other Specialty Food Stores (445299),445299.0,,,,,,,,,,,,,,,,,,,,
POP HARTFORD LTD. LIABILITY CO.,LLC,Active,Ready for dissolution,1322461,2020-03-31,"1429 PARK ST, UNIT 528 UNIT 528",HARTFORD,United States,06106-1984,CT,TIM@BLUEHAUSGROUP.CO,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7466667,,,,,,,,,,,,,,,,,,,,,,
"C & K MANAGEMENT SERVICES, INC.",Stock,Active,,1322462,2022-09-25,78 AMANDA ST.,CRANSTON,United States,02920,RI,etorti@torti.com,Foreign,2019-09-25,RI,RI,False,False,False,False,False,,2021-11-10 00:10:34.7466667,"Corporate, Subsidiary, and Regional Managing Offices (551114)",551114.0,,2019-11-01,"C & K MANAGEMENT SERVICES, INC.",,,,,,,,,,,United States,,,,,,
WEHA NEW PARK LLC,LLC,Active,,1322463,2022-03-31,114 A WASHINGTON AVE,NORTH HAVEN,United States,06473,CT,hillary.peters@outlook.com,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7466667,Lessors of Nonresidential Buildings (except Miniwarehouses) (531120),531120.0,,,,,,,,,,,,,,,,,,,,
"THE JOB CENTER, LLC",LLC,Active,,1322466,2022-03-31,11935 MASON MONTGOMERY RD. SUITE 200,CINCINNATI,United States,45249,OH,egodman@thejobcenterstaffing.com,Foreign,2019-09-25,OH,OH,False,False,False,False,False,,2021-11-10 00:10:34.7466667,Temporary Help Services (561320),561320.0,,2019-09-25,"THE JOB CENTER, LLC","11935 MASON MONTGOMERY RD. SUITE 200, CINCINNATI, OH, 45249, United States",11935 MASON MONTGOMERY RD. SUITE 200,CINCINNATI,OH,45249,"11935 MASON MONTGOMERY RD. SUITE 200, CINCINNATI, OH, 45249, United States",11935 MASON MONTGOMERY RD. SUITE 200,CINCINNATI,OH,45249,United States,,,United States,United States,,
ELUCIDATE HEALTH LLC,LLC,Active,,1322467,2022-03-31,3 GEREG GLENN RD,BROOKFIELD,United States,06804,CT,elucidatehealth@gmail.com,Domestic,2019-09-25,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:34.7766667,"All Other Professional, Scientific, and Technical Services (541990)",541990.0,,,,,,,,,,,,,,,,,,,,
SAIDURGA FOODS LLC,LLC,Active,Ready for dissolution,1322468,2020-03-31,1455 WASHINGTON BLVD APT 104,STAMFORD,United States,06902,CT,EFILE1234@INCFILE.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7933333,,,,,,,,,,,,,,,,,,,,,,
CT RESILIENCY COUNSELING SERVICES LLC,LLC,Active,,1322470,2022-03-31,175 CAPITAL BOULEVARD SUITE 402,ROCKY HILL,United States,06067,CT,sbisson@ctresiliencycounseling.com,Domestic,2019-09-25,CT,Connecticut,True,False,False,True,False,,2021-11-10 00:10:34.7933333,Offices of Mental Health Practitioners (except Physicians) (621330),621330.0,,,,,,,,,,,,,,,,,,,,
"KING'S DRAGON, LLC",LLC,Active,,1322471,2022-03-31,342 ROCK RIMMON RD,STAMFORD,United States,06903,CT,dcole07@yahoo.com,Domestic,2019-09-25,CT,Connecticut,False,True,True,True,False,,2021-11-10 00:10:34.7933333,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs) (923130)",923130.0,,,,,,,,,,,,,,,,,,,,
MICADAM 2 LLC,LLC,Active,Annual report past due,1322472,2021-03-31,81 SUNSET HILL RD,REDDING,United States,06896,CT,mhllc@optonline.net,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7933333,Residential Property Managers (531311),531311.0,,,,,,,,,,,,,,,,,,,,
1019 BOSTON POST LLC,LLC,Dissolved,,1322473,2020-03-31,69 WHITNEY AVENUE,NEW HAVEN,United States,06510,CT,FILING@ACS123.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7933333,,,,,,,,,,,,,,,,,2020-12-03T00:00:00.000,,,,,
GKX PAINTING INC.,Stock,Active,Annual report past due,1322474,2021-09-25,955 CONNECTICUT AVE SUIT 5218,BRIDGEPORT,United States,06607,CT,GKXPAINTING@GMAIL.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7933333,Painting and Wall Covering Contractors (238320),238320.0,200.0,,,,,,,,,,,,,,,,,,,
MILFORD 142 LLC,LLC,Active,,1322475,2022-03-31,205 CHERRY STREET,MILFORD,United States,06460,CT,milford.edible@gmail.com,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7933333,Food Service Contractors (722310),,,,,,,,,,,,,,,,,,,,,
SUSTAINABLE DISPLAY & FIXTURE INSTITUTE INC.,Stock,Dissolved,,1322476,2021-09-25,76C CLAPBOARD RIDGE RD,DANBURY,United States,06811,CT,mmikyska@yahoo.com,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7933333,Environmental Consulting Services (541620),541620.0,20000.0,,,,,,,,,,,,,,2021-01-15T00:00:00.000,,,,,
J&M RG LLC,LLC,Active,Ready for dissolution,1322477,2020-03-31,4 DRIFTWAY RD UNIT B6,DANBURY,,06811,CT,,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7933333,,,,,,,,,,,,,,,,,,,,,,
P&A TRANSPORT LLC,LLC,Active,Ready for dissolution,1322478,2020-03-31,41 PUTNAM ST,WATERBURY,United States,06704,CT,PACHECOSHAQUILLE2019@GMAIL.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7933333,,,,,,,,,,,,,,,,,,,,,,
ANVIL WELLNESS LLC,LLC,Active,Annual report past due,1322479,2021-03-31,28 CARRIAGE PATH N,MILFORD,United States,06460,CT,healthy4UTrusty@gmail.com,Domestic,2019-09-25,CT,Connecticut,True,False,True,False,False,,2021-11-10 00:10:34.7933333,All Other Traveler Accommodation (721199),721199.0,,,,,,,,,,,,,,,,,,,,
RHODE ISLAND INTERNATIONAL ACADEMY LLC,LLC,Active,,1322480,2022-03-31,101 MARSHALL LANE,DERBY,United States,06418,CT,david.guerrera@gmail.com,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7933333,Educational Support Services (611710),611710.0,,,,,,,,,,,,,,,,,,,,
ONTOGENETICS INC.,Stock,Active,Annual report past due,1322481,2021-09-25,30 LOVERS LANE,FAIRFIELD,United States,06824,CT,ed@ontogenetics.com,Foreign,2019-09-25,DE,DE,False,False,False,False,False,,2021-11-10 00:10:34.7933333,Other Personal Care Services (812199),,,2019-07-08,ONTOGENETICS INC.,,,,,,,,,,,United States,,,,,,
PODUNK PRODUCTIONS LLC,LLC,Active,Ready for dissolution,1322482,2020-03-31,40 POWDERMAKER DRIVE,RIDGEFIELD,United States,06877-1035,CT,FONATURE@COMCAST.NET,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7933333,,,,,,,,,,,,,,,,,,,,,,
RQ PROPERTIES LLC,LLC,Active,,1322483,2022-03-31,39 CONSTANCE LANE,BRISTOL,United States,06010,CT,RALPHQUIROGA@HOTMAIL.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7933333,Lessors of Residential Buildings and Dwellings (531110),531110.0,,,,,,,,,,,,,,,,,,,,
APREMONT LLC,LLC,Active,Ready for dissolution,1322484,2020-03-31,90 ELM ST STE 65,ENFIELD,,06082,CT,,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:34.7933333,,,,,,,,,,,,,,,,,,,,,,
RED TRANSPORTATION INC,Stock,Active,Annual report past due,1322485,2021-05-18,39 HARVEST WOODS LANE,HIGGANUM,United States,06441,CT,REDTRANSPORTATIONCT@GMAIL.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:34.7933333,"General Freight Trucking, Local (484110)",484110.0,20000.0,,,,,,,,,,,,,,,,,,,
TJONES LLC,LLC,Active,Ready for dissolution,1322486,2020-03-31,118 WESTFIELD AVE,BRIDGEPORT,,06606,CT,,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:32.1533333,,,,,,,,,,,,,,,,,,,,,,
ANNA GUT TRUMBULL REAL ESTATE LLC,LLC,Active,Ready for dissolution,1322487,2020-03-31,502 WHITE PLAINS ROAD,TRUMBULL,United States,06611-4857,CT,ANNA.GUTAPRN@YAHOO.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:32.1533333,,,,,,,,,,,,,,,,,,,,,,
SEBASTIAN VENTURA LLC,LLC,Active,Ready for dissolution,1322488,2020-03-31,210 S PARK ST,WILLIMANTIC,United States,06226,CT,ANTHONY@DURANGOAGENCY.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:32.1533333,,,,,,,,,,,,,,,,,,,,,,
DJM TRUCKING LLC,LLC,Active,Annual report past due,1322489,2021-03-31,9 CHARLTON AVE,DAYVILLE,,06241,CT,DMURRAY27@GMAIL.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:32.1533333,"General Freight Trucking, Long-Distance, Truckload (484121)",484121.0,,,,,,,,,,,,,,,,,,,,
THREE OF HEART LLC,LLC,Active,Ready for dissolution,1322491,2020-03-31,1260 BOSTON AVE #210,BRIDGEPORT,United States,06610,CT,3OFHEARTBOYP@GMAIL.COM,Domestic,2019-09-25,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:32.1533333,,,,,,,,,,,,,,,,,,,,,,
"UNIVERSAL THRIVE TECHNOLOGIES, LLC",LLC,Active,,1322493,2022-03-31,"1551 N. TUSTIN AVENUE, #650",SANTA ANA,United States,92705,CA,CLS-CTARMSEVIDENCE@WOLTERSKLUWER.COM,Foreign,2019-09-25,DE,DE,False,False,False,False,False,,2021-11-10 00:10:32.1533333,Security Systems Services (except Locksmiths) (561621),561621.0,,2019-10-01,"UNIVERSAL THRIVE TECHNOLOGIES, LLC",NONE,NONE,,,,NONE,NONE,,,,United States,,,,,,
