name,business_type,status,sub_status,accountnumber,annual_report_due_date,billingstreet,billing_unit,billingcity,billingcountry,billingpostalcode,billingstate,business_email_address,citizenship,country_formation,date_registration,formation_place,state_or_territory_formation,woman_owned_organization,veteran_owned_organization,minority_owned_organization,org_owned_by_person_s_with,organization_is_lgbtqi_owned,create_dt,category_survey_email_address,naics_code,geo_location,began_transacting_in_ct,business_name_in_state_country,date_of_organization_meeting,total_authorized_shares,mailing_jurisdiction_address,mailing_jurisdiction_2,mailing_jurisdiction,mailing_jurisdiction_1,mailing_jurisdiction_4,mailing_jurisdiction_country,office_jurisdiction_address,office_jurisdiction_2,office_jurisdiction,office_jurisdiction_1,office_jurisdiction_4,office_in_jurisdiction_country,dissolution_date,mailing_jurisdiction_3,office_jurisdiction_3,record_address,records_address_street,records_address_city,records_address_state,records_address_zip_code,records_address_country,mailing_international_address,records_address_unit
Cars.limo Limited Liability Company,LLC,Active,Annual report due,2651742,2023-03-31,206 High Ridge Rd,,Stamford,United States,06905-3418,CT,angel@cars.limo,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,True,False,False,2022-12-13 00:18:15.1200000,,All Other Support Activities for Transportation (488999),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faith Invest LLC,LLC,Active,Annual report due,2651764,2023-03-31,12 Smith Street,,Niantic,United States,06357,CT,mirellaearmas@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,True,False,True,False,False,2022-12-13 00:18:15.1200000,,Residential Remodelers (236118),,,,,,,,,,,,,,,,,,,,,,,,,,,,
byron aroldo services llc,LLC,Active,Annual report due,2651745,2023-03-31,34 Hanford Ave,1 FL,Bridgeport,United States,06605,CT,byronservicesllc@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.2200000,,Janitorial Services (561720),,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIZU LLC,LLC,Active,Annual report due,2651749,2023-03-31,14 Hillcrest Rd,,Enfield,United States,06082-4014,CT,lizullc@outlook.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,True,True,True,False,False,2022-12-13 00:18:15.2200000,sheinaperez89@gmail.com,Administrative Management and General Management Consulting Services (541611),"{'type': 'Point', 'coordinates': [-72.52187, 41.98793]}",,,,,,,,,,,,,,,,,,,,,,,,,,,
Muse Squad LLC,LLC,Active,Annual report due,2651768,2023-03-31,284 Great Hill Road,,Ridgefield,United States,06877,CT,brittneyrichardson22@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.1200000,,Marketing Consulting Services (541613),"{'type': 'Point', 'coordinates': [-73.48637, 41.32765]}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"TA Dedicated, Inc.",Stock,Active,Annual report due,2651772,2023-10-26,1715 Yankee Doodle Rd,Suite 100,Eagan,United States,55121,MN,amunoz@tfiintl.com,Foreign,,2022-10-26,MINNESOTA,MINNESOTA,False,False,False,False,False,2022-12-13 00:18:15.2200000,,"Specialized Freight (except Used Goods) Trucking, Long-Distance (484230)",,1993-01-25,"TA Dedicated, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,
R-Techa LLC,LLC,Active,Annual report due,2651789,2023-03-31,9 birch rd,,west hartford,United States,06119,CT,rtharp@rtecha.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,True,False,True,False,2022-12-13 00:18:15.2333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flipping it Vazquez LLC,LLC,Active,Annual report due,2651780,2023-03-31,27 Cushing Street,3,STAMFORD,United States,06907,CT,annagonzalez71@yahoo.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.1600000,,Reupholstery and Furniture Repair (811420),,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Merenda Enterprises, LLC",LLC,Active,Annual report due,2651795,2023-03-31,35 West Broad Street,409,Stamford,United States,06902,CT,merenda359@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.2333333,,Full-Service Restaurants (722511),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shoreline Paintings Conservation LLC,LLC,Active,Annual report due,2651804,2023-03-31,27 Graves Ave,,Guilford,United States,06437-2625,CT,kehebb@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.1200000,kehebb@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Joe Home Improvement, LLC",LLC,Active,Annual report due,2651807,2023-03-31,72 Fieldstream Dr.,,Waterbury,United States,06704,CT,joehomeimprovement@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,True,False,False,2022-12-13 00:18:15.2166667,jerry@msamlaw.com,Residential Remodelers (236118),"{'type': 'Point', 'coordinates': [-73.03466, 41.60198]}",,,,,,,,,,,,,,,,,,,,,,,,,,,
Mallon Property Services LLC,LLC,Active,Annual report due,2651826,2023-03-31,9 Rachel Ct,,Killingworth,United States,06419-1188,CT,patmallon@hotmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.2166667,,Siding Contractors (238170),"{'type': 'Point', 'coordinates': [-72.56047, 41.4128]}",,,,,,,,,,,,,,,,,,,,,,,,,,,
Wandering Wagon Farm LLC,LLC,Active,Annual report due,2651828,2023-03-31,183 Grape Vine Road,,Higganum,United States,06441,CT,thewanderingwagon@yahoo.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,True,False,False,False,False,2022-12-13 00:18:15.2166667,,Hog and Pig Farming (112210),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ST REALTY GROUP LLC,LLC,Active,Annual report due,2651808,2023-03-31,154 Warner St,,Hamden,United States,06514-4808,CT,estushka94@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.9033333,zev@sandman.law,Lessors of Residential Buildings and Dwellings (531110),,,,,,,,,,,,,,,,,,,,,,,,,,,,
LZ CHINATOWN INC,Stock,Active,First report due,2651816,2023-01-24,,,,,,,lzchinatowninc@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.1366667,,Full-Service Restaurants (722511),,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,
DUWA 12 LLC,LLC,Active,Annual report due,2651842,2023-03-31,26 Norwich Rd,,Quaker Hill,United States,06375-1125,CT,maninderarora67@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.1733333,,Gasoline Stations with Convenience Stores (447110),,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZAHOV OLE INC,Stock,Rejected,,2651846,,,,,,,,tzvi@netzgroup.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.8200000,leibi@mandymanagement.com,Lessors of Residential Buildings and Dwellings (531110),,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,
Styles Paint and Faux finishing L.L.C.,LLC,Active,Annual report due,2651857,2023-03-31,278 Middlefield St,,Middletown,United States,06457-3532,CT,gotstylespainting@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.2400000,,Painting and Wall Covering Contractors (238320),"{'type': 'Point', 'coordinates': [-72.68065, 41.54569]}",,,,,,,,,,,,,,,,,,,,,,,,,,,
Powers MF Drive LLC,LLC,Active,Annual report due,2651858,2023-03-31,20 Powers Drive,,Meriden,United States,06451,CT,jgullo@aeroswissusa.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.2166667,,Lessors of Other Real Estate Property (531190),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tori Hunter LLC,LLC,Active,Annual report due,2651861,2023-03-31,6 W Pine Dr,,Danbury,United States,06811-4316,CT,jillianhood0@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,True,False,False,False,False,2022-12-13 00:18:15.8200000,,Electronic Shopping and Mail-Order Houses (454110),,,,,,,,,,,,,,,,,,,,,,,,,,,,
749 AKS LLC,LLC,Active,Annual report due,2651869,2023-03-31,749 Saybrook Rd,,Middletown,United States,06457,CT,aksllc749@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.8200000,,Convenience Stores (445120),,,,,,,,,,,,,,,,,,,,,,,,,,,,
"76 Hanford Ave, LLC",LLC,Active,Annual report due,2651876,2023-03-31,76-78 Hanford Avenue,,Bridgeport,United States,06605,CT,jamespozzi2012@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.8200000,victoria@russorizio.com,Other Activities Related to Real Estate (531390),,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPL Anesthesia LLC,LLC,Active,Annual report due,2651907,2023-03-31,60 Judge Ln,,South Windsor,United States,06074-2900,CT,diane.pacini@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,True,False,False,False,False,2022-12-13 00:18:16.4333333,,Offices of All Other Miscellaneous Health Practitioners (621399),,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW HOME SHUN LLC,LLC,Active,Annual report due,2651868,2023-03-31,39 Boston Post Rd,,East Lyme,United States,06333-1704,CT,shunchen718@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.8633333,yongmeishen@gmail.com,Lessors of Residential Buildings and Dwellings (531110),"{'type': 'Point', 'coordinates': [-72.19825, 41.37021]}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"INF ASSOCIATES, LLC",LLC,Active,Annual report due,2651872,2023-03-31,1116 MAIN ST,,FISHKILL,United States,12524,NY,dgassett@urscompliance.com,Foreign,,2022-10-26,NEW YORK,NEW YORK,False,False,False,False,False,2022-12-13 00:18:15.8066667,,Other Direct Selling Establishments (454390),"{'type': 'Point', 'coordinates': [-73.90174, 41.53577]}",2022-10-26,"INF ASSOCIATES, LLC",,,,,,,,,,,,,,,,,,,,,,,,,
Healthy Boss Moves LLC,LLC,Active,Annual report due,2652026,2023-03-31,35 Ridge CT,Apt C20,West Haven,United States,06516,CT,healthybossmoves77@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.1600000,marieonline75@gmail.com,Other Miscellaneous Nondurable Goods Merchant Wholesalers (424990),"{'type': 'Point', 'coordinates': [-72.97743, 41.27941]}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"23 Thelbridge Street, LLC",LLC,Active,Annual report due,2651880,2023-03-31,11 Sycamore Lane,,Madison,United States,06443,CT,clieberman616@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.8366667,,Lessors of Residential Buildings and Dwellings (531110),"{'type': 'Point', 'coordinates': [-72.60696, 41.29511]}",,,,,,,,,,,,,,,,,,,,,,,,,,,
ANDREA HOME CARE LLC,LLC,Active,Annual report due,2651891,2023-03-31,117 Blue Hills Ave,,Hartford,United States,06112-1898,CT,maninderarora67@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.8633333,,Home Health Care Services (621610),,,,,,,,,,,,,,,,,,,,,,,,,,,,
"COREVITAS, LLC",LLC,Active,Annual report due,2651893,2023-03-31,1440 Main Street,Suite 310,Waltham,United States,02451,MA,gcrenshaw@corevitas.com,Foreign,,2022-10-26,DELAWARE,DELAWARE,False,False,False,False,False,2022-12-13 00:18:15.8833333,,,,2022-10-26,"COREVITAS, LLC",,,"651 N Broad St Ste 201, Middletown, DE, 19709-6402, United States",651 N Broad St Ste 201,Middletown,DE,19709-6402,United States,"651 N Broad St Ste 201, Middletown, DE, 19709-6402, United States",651 N Broad St Ste 201,Middletown,DE,19709-6402,United States,,,,,,,,,,,
AJAW LLC,LLC,Active,Annual report due,2651903,2023-03-31,69 Stoneridge Cir,,Stamford,United States,06902-2176,CT,darasturias@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.8833333,,Fresh Fruit and Vegetable Merchant Wholesalers (424480),,,,,,,,,,,,,,,,,,,,,,,,,,,,
DetoditoUSA Limited Liability Company,LLC,Active,Annual report due,2651914,2023-03-31,20 Shea Ave,20  B,Milford,United States,06460-6173,CT,detoditousa994@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.8833333,detoditousa994@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creative Drywall Solutions LLC,LLC,Active,Annual report due,2651911,2023-03-31,75 Elliott Street E,,Hartford,United States,06114,CT,fabio@generationdrywall.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.2166667,,All Other Miscellaneous Manufacturing (339999),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moran Group LLC,LLC,Active,Annual report due,2651920,2023-03-31,550 Middle Tpke E,,Manchester,United States,06040-3705,CT,morangroupllc@outlook.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,True,False,False,2022-12-13 00:18:15.8200000,,Full-Service Restaurants (722511),,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Forward Food, Inc.",Stock,Active,Annual report due,2651951,2023-10-26,1800 E 4th St Unit 101,,Austin,United States,78702-4448,TX,surelywines@statetaxadvisors.com,Foreign,,2022-10-26,DELAWARE,DELAWARE,False,False,False,False,False,2022-12-13 00:18:16.4333333,,Soft Drink Manufacturing (312111),,2022-11-01,"Forward Food, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,
"Bradford Allen Greenwich, LLC",LLC,Active,Annual report due,2651923,2023-03-31,300 S Wacker Dr,35th Floor,Chicago,United States,60606,IL,shaddad@bradfordallen.com,Foreign,,2022-10-26,DELAWARE,DELAWARE,False,False,False,False,False,2022-12-13 00:18:15.8200000,,Lessors of Nonresidential Buildings (except Miniwarehouses) (531120),,2022-11-10,"Bradford Allen Greenwich, LLC",,,"251 Little Falls Dr, Wilmington, DE, 19808-1674, United States",251 Little Falls Dr,Wilmington,DE,19808-1674,United States,"251 Little Falls Dr, Wilmington, DE, 19808-1674, United States",251 Little Falls Dr,Wilmington,DE,19808-1674,United States,,,,,,,,,,,
Johyna Riley LLC,LLC,Active,Annual report due,2651925,2023-03-31,107 Meadowbrook Dr,,Manchester,United States,06042-8516,CT,johynariley@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,True,False,True,False,False,2022-12-13 00:18:15.8833333,,Other Activities Related to Real Estate (531390),,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164 Sport Hill LLC,LLC,Active,Annual report due,2651926,2023-03-31,134 Crisfield St,,Yonkers,United States,10710-1319,NY,albahausinc@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.1733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kratos Properties, LLC",LLC,Active,Annual report due,2651930,2023-03-31,142 Welchs Point Road,,Milford,United States,06460-7354,CT,jzullo@zulloandjacks.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.1733333,,Lessors of Other Real Estate Property (531190),,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGP HOLDINGS LLC,LLC,Active,Annual report due,2651927,2023-03-31,100 VALVOLINE WAY,,LEXINGTON,US,40509,KY,LLPENTOVA@VALVOLINE.COM,Foreign,,2022-10-26,,DELAWARE,False,False,False,False,False,2022-12-13 00:18:15.1500000,,,,2022-09-22,VGP HOLDINGS LLC,,,,,,,,,,,,,,,,,,,,,,,,,
"MDG Investment Properties, LLC",LLC,Active,Annual report due,2651931,2023-03-31,37 West Broad Street,,Pawcatuck,United States,06379,CT,melsdowntowncreamery@yahoo.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.1500000,tammi@seandonohuelaw.com,Lessors of Nonresidential Buildings (except Miniwarehouses) (531120),,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JEC 143-47, LLC",LLC,Active,Annual report due,2651935,2023-03-31,147 Franklin Avenue,,Hartford,United States,06114-1333,CT,camiven27@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.1733333,morgan@romanoparker.com,General Automotive Repair (811111),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elite Contracting Group LLC,LLC,Active,Annual report due,2651978,2023-03-31,64 Bismark St,,Providence,United States,02904-1511,RI,elitecontractingnewengland@gmail.com,Foreign,,2022-10-26,RHODE ISLAND,RHODE ISLAND,False,False,False,False,False,2022-12-13 00:18:15.1366667,,,,2022-10-01,Elite Contracting Group LLC,,,"64 Bismark st, Providence, RI, 02904, United States",64 Bismark st,Providence,RI,02904,United States,"64 Bismark St, Providence, RI, 02904-1511, United States",64 Bismark St,Providence,RI,02904-1511,United States,,,,,,,,,,,
KDigital LLC,LLC,Active,Annual report due,2651938,2023-03-31,88 Brittany Farms Rd,119,New Britain,United States,06053-1268,CT,kailonkk@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.1900000,fulfillment+formations@zenbusiness.com,Computer Systems Design Services (541512),,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE WATER STREET COLLECTIVE LLC,LLC,Active,Annual report due,2651940,2023-03-31,401 N. MAIN STREET,,WINSTON-SALEM,US,27101,NC,BARWICJ@RJRT.COM,Foreign,,2022-10-26,,DELAWARE,False,False,False,False,False,2022-12-13 00:18:15.2100000,,459999,"{'type': 'Point', 'coordinates': [-80.24421, 36.09943]}",2022-11-01,THE WATER STREET COLLECTIVE LLC,,,,,,,,,,,,,,,,,,,,,,,,,
"Leviathan Restaurant Group, LLC",LLC,Active,Annual report due,2651941,2023-03-31,142 Welchs Point Rd,,Milford,United States,06460-7354,CT,jzullo@zulloandjacks.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.1500000,,Food Service Contractors (722310),,,,,,,,,,,,,,,,,,,,,,,,,,,,
G&R PRIME SERVICES LLC,LLC,Active,Annual report due,2651942,2023-03-31,9 HIGH ST,2nd floor,naugatuck,United States,06770,CT,rocha.gcr1@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.1800000,,All Other Support Services (561990),,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vorzik Transport, Inc.",Stock,Active,Annual report due,2651956,2023-10-26,8875 Windswept Dr,,Mc Kean,United States,16426-1165,PA,ericsmithcpa@outlook.com,Foreign,,2022-10-26,PENNSYLVANIA,PENNSYLVANIA,False,False,False,False,False,2022-12-13 00:18:16.4333333,,"General Freight Trucking, Long-Distance, Truckload (484121)",,2022-10-21,"Vorzik Transport, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,
MedServ LLC,LLC,Active,Annual report due,2651958,2023-03-31,3 Pond Road,,Wilton,United States,06897,CT,juhaszjw@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:16.4333333,juhaszjw@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAH HOLDING ESTATE LLC,LLC,Active,Annual report due,2651960,2023-03-31,380 N.MAIN ST,,NAUGATUCK,United States,06770,CT,shahgrishma83@yahoo.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,True,False,False,False,False,2022-12-13 00:18:16.4333333,,Lessors of Nonresidential Buildings (except Miniwarehouses) (531120),,,,,,,,,,,,,,,,,,,,,,,,,,,,
"S. Rays, Inc.",Stock,Active,Annual report due,2651966,2023-10-26,40 Kingbrook Pkwy,Suite 1,Simpsonville,United States,40067,KY,ted@lexingtonkylawfirm.com,Foreign,,2022-10-26,KENTUCKY,KENTUCKY,False,False,False,False,False,2022-12-13 00:18:15.1800000,,Apparel Accessories and Other Apparel Manufacturing (315990),,2022-10-26,"S. Rays, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,
Charity Doings Foundation Inc.,Non-Stock,Active,Annual report due,2651980,2023-11-16,9919 SW Boones Ferry Rd,Apt 1,Portland,United States,97219-7717,OR,info@charitydoings.org,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.8766667,,Emergency and Other Relief Services (624230),,,,2022-11-10,,,,,,,,,,,,,,,,,,,,,,,,
CLIMB HIRE INC.,Non-Stock,Active,Annual report due,2652025,2023-10-26,1754 Technology Dr Ste 212,,San Jose,United States,95110-1320,CA,info@arightco.com,Foreign,,2022-10-26,DELAWARE,DELAWARE,False,False,False,False,False,2022-12-13 00:18:15.7900000,,Employment Placement Agencies (561311),,2022-11-01,CLIMB HIRE INC.,,,,,,,,,,,,,,,,,,,,,,,,,
"Swisher & Associates, L.L.C.",LLC,Active,Annual report due,2651977,2023-03-31,1200 Lakeway Dr,12A,Austin,United States,78734,TX,contact@swishergroup.com,Foreign,,2022-10-26,TEXAS,TEXAS,False,False,False,False,False,2022-12-13 00:18:15.1366667,,Collection Agencies (561440),,2023-01-01,"Swisher & Associates, L.L.C.",,,"PO Box 10342, College Station, TX, 77842, United States",PO Box 10342,College Station,TX,77842,United States,"1200 Lakeway Dr, 12A, Austin, TX, 78734, United States",1200 Lakeway Dr,Austin,TX,78734,United States,,,12A,,,,,,,,
FITTLE LLC,LLC,Active,Annual report due,2651982,2023-03-31,201 MERRITT 7,,NORWALK,US,06851,CT,JOHN.MARTIN2@XEROX.COM,Foreign,,2022-10-26,,DELAWARE,False,False,False,False,False,2022-12-13 00:18:15.8066667,,532490,"{'type': 'Point', 'coordinates': [-73.426509, 41.149923]}",2022-09-01,FITTLE LLC,,,,,,,,,,,,,,,,,,,,,,,,,
Foxx Sauce Company LLC,LLC,Active,Annual report due,2651999,2023-03-31,345 Buckland Hills Dr,Apt 17124,Manchester,United States,06042,CT,freddyfoxxlove@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.7900000,,Food Service Contractors (722310),,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Liquid Lagoon, LLC",LLC,Active,Annual report due,2652103,2023-03-31,34-3 Shunpike Road,PMB# 162,Cromwell,United States,06416,CT,jacobare230@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.9033333,morgan@romanoparker.com,Other Clothing Stores (448190),"{'type': 'Point', 'coordinates': [-72.67696, 41.60078]}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"68 Garden Street, Harbor Point LLC",LLC,Active,Annual report due,2651988,2023-03-31,18 Red Barn Rd.,,Trumbull,United States,06611,CT,ray.engen@gmail.com,Domestic,United States,2022-10-26,Connecticut,Connecticut,False,False,False,False,False,2022-12-13 00:18:15.9033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
