name,business_type,status,accountnumber,annual_report_due_date,billingstreet,billingcity,billingcountry,billingpostalcode,billingstate,citizenship,date_registration,woman_owned_organization,veteran_owned_organization,minority_owned_organization,org_owned_by_person_s_with,organization_is_lgbtqi_owned,total_authorized_shares,create_dt,billing_unit,business_email_address,country_formation,formation_place,state_or_territory_formation,category_survey_email_address,naics_code,began_transacting_in_ct,business_name_in_state_country,mailing_jurisdiction_address,mailing_jurisdiction_2,mailing_jurisdiction,mailing_jurisdiction_1,mailing_jurisdiction_4,mailing_jurisdiction_country,office_jurisdiction_address,office_jurisdiction_2,office_jurisdiction,office_jurisdiction_1,office_jurisdiction_4,office_in_jurisdiction_country,sub_status,date_of_organization_meeting,mailing_jurisdiction_3,office_jurisdiction_3,mailing_international_address,dissolution_date,record_address,records_address_street,records_address_city,records_address_state,records_address_zip_code,records_address_country,records_address_unit
SEBRANT LLC,LLC,Dissolved,2587569,2023-03-31,100 RETREAT AVE,HARTFORD,United States,06106,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.8100000,SUITE 903,mtlejl@outlook.com,United States,Connecticut,Connecticut,mtlejl@outlook.com,Office Administrative Services (561110),,,,,,,,,,,,,,,,,,,,2022-06-24T00:00:00.000,,,,,,,
The Council QA LLC,LLC,Active,2587568,2023-03-31,612 Norwich Rd,Plainfield,United States,06374-1729,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4833333,,alex@sandbox.game,United States,Connecticut,Connecticut,darylfinizio@gmail.com,Graphic Design Services (541430),,,,,,,,,,,,,,,,,,,,,,,,,,,
MARASOW INVESTMENTS LLC,LLC,Active,2587576,2023-03-31,1484 President St,Brooklyn,United States,11213-4543,NY,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4833333,,shimmarasow@gmail.com,United States,Connecticut,Connecticut,zev@sandman.law,Lessors of Residential Buildings and Dwellings (531110),,,,,,,,,,,,,,,,,,,,,,,,,,,
MSA Investments 4 DE LLC,LLC,Active,2587589,2023-03-31,620 Ellsworth Avenue,New Haven,United States,06511,CT,Foreign,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4833333,,sedelkopf@gmail.com,,DELAWARE,DELAWARE,,Lessors of Residential Buildings and Dwellings (531110),2022-06-24,MSA Investments 4 DE LLC,,,,,,,,,,,,,,,,,,,,,,,,,
"Integrity Bells, LLC d/b/a Guardian Bells, LLC",LLC,Active,2587570,2023-03-31,9 Austin Drive,Marlborough,United States,06447,CT,Foreign,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.5000000,#103,sales@guardianbell.com,,MAINE,MAINE,,Musical Instrument Manufacturing (339992),2019-09-01,"Integrity Bells, LLC d/b/a Guardian Bells, LLC",,,,,,,,,,,,,,,,,,,,,,,,,
Fab Studio LLC,LLC,Active,2587571,2023-03-31,"51 Forest Ave, Unit 18",Old Greenwich,United States,06870,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.5000000,,fabianamortari@gmail.com,United States,Connecticut,Connecticut,orders@incserv.com,Jewelry Stores (448310),,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Marine LLC,LLC,Active,2587595,2023-03-31,118 Old Black Point Rd,Niantic,United States,06357-2818,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4533333,,katelynantonino@hotmail.com,United States,Connecticut,Connecticut,,Boat Dealers (441222),,,,,,,,,,,,,,,,,,,,,,,,,,,
Executive Equity Partners LLC,LLC,Active,2587636,2023-03-31,199 Lee Avenue,Brooklyn,United States,11211,NY,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4533333,Suite 222,sll0723@gmail.com,United States,Connecticut,Connecticut,usacorp@usacorpinc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Star Booster Club, Inc.",Non-Stock,Active,2587596,2022-09-22,,,,,,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.8100000,,laura@myrenosi.com,United States,Connecticut,Connecticut,laura@myrenosi.com,Civic and Social Organizations (813410),,,,,,,,,,,,,,,First report due,,,,,,,,,,,,
JEP & CO LLC,LLC,Active,2587649,2023-03-31,249 Old Norwalk Rd,New Canaan,United States,06840-6427,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.8433333,,jeff.e.parrott@gmail.com,United States,Connecticut,Connecticut,,Marketing Consulting Services (541613),,,,,,,,,,,,,,,,,,,,,,,,,,,
A Better Way LLC,LLC,Active,2587650,2023-03-31,361 Park Road,West Hartford,United States,06119,CT,Domestic,2022-06-24,True,False,True,False,False,,2022-07-06 00:16:42.7800000,103,jfrancis@pansycare.com,United States,Connecticut,Connecticut,,Offices of Mental Health Practitioners (except Physicians) (621330),,,,,,,,,,,,,,,,,,,,,,,,,,,
"Covered Care, LLC",LLC,Active,2587653,2023-03-31,5050 Quorum Dr,Dallas,United States,75254,TX,Foreign,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.7800000,Suite 250,legal@coveredcare.com,,DELAWARE,DELAWARE,,Consumer Lending (522291),2022-06-01,"Covered Care, LLC","251 Little Falls Dr, Wilmington, DE, 19808-1674, United States",251 Little Falls Dr,Wilmington,DE,19808-1674,United States,"251 Little Falls Dr, Wilmington, DE, 19808-1674, United States",251 Little Falls Dr,Wilmington,DE,19808-1674,United States,,,,,,,,,,,,,
L SQUARED LLC,LLC,Active,2587657,2023-03-31,18 Belvedere Ct,Ridgefield,United States,06877-3436,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.8600000,,lisa.a.tantillo@gmail.com,United States,Connecticut,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOTERO DEVELOPMENT LLC,LLC,Active,2587664,2023-03-31,190 NEWTOWN AVE,NORWALK,United States,06851,CT,Domestic,2022-06-24,False,False,True,False,False,,2022-07-06 00:16:42.8600000,,service@zuritafinancial.com,United States,Connecticut,Connecticut,,Residential Remodelers (236118),,,,,,,,,,,,,,,,,,,,,,,,,,,
Styles by Stella LLC,LLC,Active,2587670,2023-03-31,153 Main St.,Ansonia,United States,06401,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4533333,213,tracy.stellastyles@gmail.com,United States,Connecticut,Connecticut,,Landscaping Services (561730),,,,,,,,,,,,,,,,,,,,,,,,,,,
Agate Alley Designs LLC,LLC,Active,2587671,2023-03-31,313 Highland Ave,Wallingford,United States,06492,CT,Domestic,2022-06-24,True,False,False,True,False,,2022-07-06 00:16:43.4533333,,brittany@agatealleydesigns.com,United States,Connecticut,Connecticut,,Graphic Design Services (541430),,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam&Kiki Limited Liability Company,LLC,Active,2587672,2023-03-31,192 Cottage Grove Rd,Bloomfield,United States,06002-3208,CT,Domestic,2022-06-24,False,True,True,False,False,,2022-07-06 00:16:43.4533333,,mmanson192@comcast.net,United States,Connecticut,Connecticut,,Motion Picture and Video Production (512110),,,,,,,,,,,,,,,,,,,,,,,,,,,
Prata-Wilson Agency LLC,LLC,Active,2587682,2023-03-31,100 Roscommon Dr,Middletown,United States,06457-1591,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4533333,Suite 308,pprata@ailct.com,United States,Connecticut,Connecticut,cdelmazio@wrkk.com,Insurance Agencies and Brokerages (524210),,,,,,,,,,,,,,,,,,,,,,,,,,,
"MADVRT, LLC",LLC,Active,2587685,2023-03-31,29 Alpine Road,Monroe,United States,06468,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.8433333,,ddomenichelli@viridescentcapital.com,United States,Connecticut,Connecticut,,"Corporate, Subsidiary, and Regional Managing Offices (551114)",,,,,,,,,,,,,,,,,,,,,,,,,,,
VICTORS AUTO LLC,LLC,Active,2587903,2023-03-31,9 FOWLER AVE 9 FOWLER,NORWICH,United States,06360,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.8433333,,efile1234@incfile.com,United States,Connecticut,Connecticut,efile1235@incfile.com,Motor Vehicle Supplies and New Parts Merchant Wholesalers (423120),,,,,,,,,,,,,,,,,,,,,,,,,,,
J&J PRECISION MASONRY LLC,LLC,Active,2587676,2023-03-31,160 Saint Stephens Rd,Bridgeport,United States,06605-2862,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.8733333,101,chael030887@gmail.com,United States,Connecticut,Connecticut,,Masonry Contractors (238140),,,,,,,,,,,,,,,,,,,,,,,,,,,
J.W.Flynn Associates Landscape Contracting LLC,LLC,Active,2587740,2023-03-31,49 Heather Lane,Granby,United States,06035,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.8733333,,john107@cox.net,United States,Connecticut,Connecticut,,Landscaping Services (561730),,,,,,,,,,,,,,,,,,,,,,,,,,,
Industry Adjacent Media L.L.C.,LLC,Active,2587690,2023-03-31,43 Indian Field Rd,Greenwich,United States,06830-7210,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.7966667,,industryadjacent2022@gmail.com,United States,Connecticut,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elite Wellness LLP,LLP,Active,2587699,2023-06-24,19 Belmont Rd,North Haven,United States,06473,CT,Domestic,2022-06-24,True,True,True,False,False,,2022-07-06 00:16:42.8100000,,elitewellnessllp@yahoo.com,United States,Connecticut,Connecticut,j0vi2@yahoo.com,Offices of All Other Miscellaneous Health Practitioners (621399),,,,,,,,,,,,,,,,,,,,,,,,,,,
AGOSTO LLC,LLC,Active,2587708,2023-03-31,68 Liberty St,Newington,United States,06111,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.7800000,,incorporation@corporatedocfiling.com,United States,Connecticut,Connecticut,,"General Freight Trucking, Local (484110)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Linda Edwards Marketing LLC,LLC,Active,2587711,2023-03-31,29 Meacham Dr.,Enfield,United States,06082,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.7966667,,linda@lindaedwardsmarketing.com,United States,Connecticut,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vacation View Travel LLC,LLC,Active,2587718,2023-03-31,90 Valley View Ct,Southington,United States,06489-3887,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.7966667,,vacationviewtravel@gmail.com,United States,Connecticut,Connecticut,,All Other Travel Arrangement and Reservation Services (561599),,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dahlia Saad Pendergrass, M.D., PLLC",LLC,Active,2587712,2023-03-31,423 Mountain Road,West Hartford,United States,06107,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4833333,,drdahliasaadp@gmail.com,United States,Connecticut,Connecticut,sbf@franklinlaw.net,"Offices of Physicians, Mental Health Specialists (621112)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Creditex Group Inc.,Stock,Active,2587715,2023-06-24,"55 East 52nd Street, 40th Floor",New York,United States,10055,NY,Foreign,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.8100000,,govdocs@corpcreations.com,,DELAWARE,DELAWARE,,Securities and Commodity Exchanges (523210),2022-06-24,Creditex Group Inc.,,,,,,,,,,,,,,,,,,,,,,,,,
Genesist LLC,LLC,Active,2587745,2023-03-31,700 Bloomfield Ave,Bloomfield,United States,06002,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.7800000,536,ashkan@genesist.bio,United States,Connecticut,Connecticut,,Research and Development in Biotechnology (except Nanobiotechnology) (541714),,,,,,,,,,,,,,,,,,,,,,,,,,,
Jayamangala Cinnamon LLC,LLC,Active,2587735,2023-03-31,78 Cinnamon Spgs,South Windsor,United States,06074-3625,CT,Domestic,2022-06-24,False,False,True,False,False,,2022-07-06 00:16:43.4533333,,ravil.kumar@gmail.com,United States,Connecticut,Connecticut,,Lessors of Residential Buildings and Dwellings (531110),,,,,,,,,,,,,,,,,,,,,,,,,,,
"Keystone Holdco 1, LLC",LLC,Rejected,2587746,,100 Industry Dr,Pittsburgh,United States,15725,PA,Foreign,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4533333,,taxes@transportinvestments.com,,PENNSYLVANIA,PENNSYLVANIA,,"General Freight Trucking, Local (484110)",2021-05-07,"Keystone Holdco 1, LLC",,,,,,,,,,,,,,,,,,,,,,,,,
"A Plus Aesthetics, PLLC",LLC,Active,2587760,2023-03-31,278 Broad Street,New Britain,United States,06053,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4533333,,aaplusaesthetics@gmail.com,United States,Connecticut,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sound Counseling LLC,LLC,Active,2587752,2023-03-31,691 Green Hill Rd,Madison,United States,06443-2406,CT,Domestic,2022-06-24,True,False,False,False,False,,2022-07-06 00:16:42.8433333,,anne@soundcounselingllc.com,United States,Connecticut,Connecticut,annie.tuthill@gmail.com,Offices of Mental Health Practitioners (except Physicians) (621330),,,,,,,,,,,,,,,,,,,,,,,,,,,
K&Z REAL ESTATE HOLDINGS LLC,LLC,Active,2587759,2023-03-31,100 Prestige Park Rd,East Hartford,United States,06108-1920,CT,Foreign,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.8733333,,klakhani@apextile.com,,MASSACHUSETTS,MASSACHUSETTS,,Lessors of Other Real Estate Property (531190),2022-06-24,K&Z REAL ESTATE HOLDINGS LLC,"20 Tannery Rd, Fiskdale, MA, 01518-1171, United States",20 Tannery Rd,Fiskdale,MA,01518-1171,United States,"20 Tannery Rd, Fiskdale, MA, 01518-1171, United States",20 Tannery Rd,Fiskdale,MA,01518-1171,United States,,,,,,,,,,,,,
Bridgitte F. Ackeifi LLC,LLC,Active,2587792,2023-03-31,75 Norton Rd,New Britain,United States,06053,CT,Domestic,2022-06-24,True,False,True,False,False,,2022-07-06 00:16:42.8600000,,oyenyame@gmail.com,United States,Connecticut,Connecticut,,Offices of Mental Health Practitioners (except Physicians) (621330),,,,,,,,,,,,,,,,,,,,,,,,,,,
"THE RESIDENCES AT NEWINGTON, LLP",LLP,Active,2587779,2023-06-24,"14160 NORTH DALLAS PARKWAY, SUITE 750",DALLAS,UNITED STATES,75254,TEXAS,Foreign,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.7966667,,,,,DELAWARE,,236116,2022-07-15,"THE RESIDENCES AT NEWINGTON, LLP",,,,,,,,,,,,,,,,,,,,,,,,,
"CB4 Media, LLC",LLC,Active,2587794,2023-03-31,2389 Main St. STE 100,Glastonbury,United States,06033,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.8266667,,eastern@northwestregisteredagent.com,United States,Connecticut,Connecticut,eastern@registeredagentsinc.com,"Photography Studios, Portrait (541921)",,,,,,,,,,,,,,,,,,,,,,,,,,,
53RB LLC,LLC,Active,2587800,2023-03-31,114 Cascade Blvd,Milford,United States,06460-2848,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4833333,,jpritchard@plimett.com,United States,Connecticut,Connecticut,,Lessors of Nonresidential Buildings (except Miniwarehouses) (531120),,,,,,,,,,,,,,,,,,,,,,,,,,,
Sustainable Works LLC,LLC,Active,2587801,2023-03-31,23 Knollwood St,Monroe,United States,06468-1126,CT,Domestic,2022-06-24,False,False,False,False,True,,2022-07-06 00:16:43.4666667,,jamescalcagnini@protonmail.com,United States,Connecticut,Connecticut,jamescalcagnini@protonmail.com,Mushroom Production (111411),,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO Contracting and Renovations LLC,LLC,Active,2587804,2023-03-31,87 East Ave,New Canaan,United States,06840-5606,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.5133333,,vincentrprovenzano@gmail.com,United States,Connecticut,Connecticut,,Residential Remodelers (236118),,,,,,,,,,,,,,,,,,,,,,,,,,,
A&S GENERAL SERVICES LLC,LLC,Active,2587824,2023-03-31,35 WYMAN ST,WATERBURY,United States,06710,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4833333,FL 2,corumbiara2018@outlook.com,United States,Connecticut,Connecticut,jg@1oakinsurance.com,Residential Remodelers (236118),,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonights beauty LLC,LLC,Active,2587835,2023-03-31,1 Todd Dr,North Haven,United States,06473-1039,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4833333,,tonightsbeauty@hotmail.com,United States,Connecticut,Connecticut,,Women's Clothing Stores (448120),,,,,,,,,,,,,,,,,,,,,,,,,,,
Judgment Recovery Partners LLC,LLC,Active,2587828,2023-03-31,26901 Agoura Road,Calabasas,United States,91301,CA,Foreign,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.7800000,Suite 155,justin@judgmentrecoverypartners.com,,WYOMING,WYOMING,,,2022-07-15,Judgment Recovery Partners LLC,,,,,,,,,,,,,,,,,,,,,,,,,
Emerzon Computer Services LLC,LLC,Active,2587830,2023-03-31,76 Stillwater Ave,Stamford,United States,06902-4975,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.7800000,,emerzoncs@gmail.com,United States,Connecticut,Connecticut,,Consumer Electronics Repair and Maintenance (811211),,,,,,,,,,,,,,,,,,,,,,,,,,,
"159 Franklin, LLC",LLC,Active,2587847,2023-03-31,312 Boston Post Rd,Orange,United States,06477-3505,CT,Domestic,2022-06-24,False,False,True,False,False,,2022-07-06 00:16:42.8433333,,lenny.alvarez@gmail.com,United States,Connecticut,Connecticut,pproto@sachsandproto.com,Lessors of Residential Buildings and Dwellings (531110),,,,,,,,,,,,,,,,,,,,,,,,,,,
UNLEASHED DOG GROOMING & MORE L.L.C.,LLC,Active,2587841,2023-03-31,2807 E Main St,Waterbury,United States,06705-2805,CT,Domestic,2022-06-24,False,False,True,False,False,,2022-07-06 00:16:43.4533333,2,unleasheddoggroomingandmorellc@gmail.com,United States,Connecticut,Connecticut,,Pet Care (except Veterinary) Services (812910),,,,,,,,,,,,,,,,,,,,,,,,,,,
3A & G EXPRESS TRUCKING Limited Liability Company,LLC,Active,2587851,2023-03-31,180 Cloverhill Ave,Bridgeport,United States,06606-1507,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4533333,,alexholguin87@hotmail.com,United States,Connecticut,Connecticut,,"General Freight Trucking, Local (484110)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Tikkaway New Haven LLC,LLC,Active,2587843,2023-03-31,135 Orange Street,New Haven,United States,06510,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.8733333,,eastern@registeredagentsinc.com,United States,Connecticut,Connecticut,eastern@registeredagentsinc.com,Full-Service Restaurants (722511),,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL FACILITY SERVICES LLC,LLC,Active,2587854,2023-03-31,30 Gick Rd,Saratoga Springs,United States,12866-8517,NY,Foreign,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.5133333,,wilame2@aol.com,,NEW YORK,NEW YORK,,Janitorial Services (561720),2021-06-01,SOL FACILITY SERVICES LLC,"30 Gick Rd, Saratoga Springs, NY, 12866-8517, United States",30 Gick Rd,Saratoga Springs,NY,12866-8517,United States,"30 Gick Rd, Saratoga Springs, NY, 12866-8517, United States",30 Gick Rd,Saratoga Springs,NY,12866-8517,United States,,,,,,,,,,,,,
MB Property Services LLC,LLC,Active,2588146,2023-03-31,68 Hope St,Stamford,United States,06906-2607,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.7800000,Apt 9,mikemeganbernard@gmail.com,United States,Connecticut,Connecticut,,Residential Remodelers (236118),,,,,,,,,,,,,,,,,,,,,,,,,,,
PerSeVere Enterprises LLC,LLC,Active,2587873,2023-03-31,984 Main St,Branford,United States,06405-3730,CT,Foreign,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.4666667,,toni@pvfamilyoffice.com,,DELAWARE,DELAWARE,,Other Accounting Services (541219),2022-06-01,PerSeVere Enterprises LLC,"1209 N Orange St, Wilmington, DE, 19801-1120, United States",1209 N Orange St,Wilmington,DE,19801-1120,United States,"1209 N Orange St, Wilmington, DE, 19801-1120, United States",1209 N Orange St,Wilmington,DE,19801-1120,United States,,,,,,,,,,,,,
Better Homes Inspection LLC,LLC,Active,2587866,2023-03-31,66 Dunbar Ln,Hamden,United States,06514-1937,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.5000000,,betterhomesinspectionllc@gmail.com,United States,Connecticut,Connecticut,,Building Inspection Services (541350),,,,,,,,,,,,,,,,,,,,,,,,,,,
36-38 N Water Street LLC,LLC,Active,2587883,2023-03-31,111 Devonshire Rd,Larchmont,United States,10538-1223,NY,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.5133333,,36waterstreetllc@gmail.com,United States,Connecticut,Connecticut,,Lessors of Residential Buildings and Dwellings (531110),,,,,,,,,,,,,,,,,,,,,,,,,,,
"98 Chestnut Street, LLC",LLC,Active,2587886,2023-03-31,156 School St,Bristol,United States,06010-6043,CT,Domestic,2022-06-24,False,False,True,False,False,,2022-07-06 00:16:42.8733333,,grc460@aol.com,United States,Connecticut,Connecticut,,Other Activities Related to Real Estate (531390),,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN'S PRODUCE LLC,LLC,Active,2587890,2023-03-31,21 Catherine Ave,Waterbury,United States,06704-4005,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.8733333,2,oneoakagency@yahoo.com,United States,Connecticut,Connecticut,,Fruit and Vegetable Markets (445230),,,,,,,,,,,,,,,,,,,,,,,,,,,
FaceBy.G LLC,LLC,Active,2587893,2023-03-31,51 Depot St,WATERTOWN,United States,06795,CT,Domestic,2022-06-24,True,False,True,False,False,,2022-07-06 00:16:43.5133333,202A,fbg.esthetics@gmail.com,United States,Connecticut,Connecticut,,Other Personal Care Services (812199),,,,,,,,,,,,,,,,,,,,,,,,,,,
BERDUOS CONSTRUCTION LLC,LLC,Active,2587899,2023-03-31,12 Curry Rd,Hamden,United States,06517-2912,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.8433333,,berduoneptali2@gmail.com,United States,Connecticut,Connecticut,,All Other Specialty Trade Contractors (238990),,,,,,,,,,,,,,,,,,,,,,,,,,,
LEADFOOT'S MOBILE RV REPAIR LLC,LLC,Active,2587910,2023-03-31,31 PORTER POND RD,MOOSUP,United States,06354,CT,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:43.5133333,,efile1234@incfile.com,United States,Connecticut,Connecticut,efile1235@incfile.com,Travel Trailer and Camper Manufacturing (336214),,,,,,,,,,,,,,,,,,,,,,,,,,,
Norwich Senior Realty LLC,LLC,Active,2587924,2023-03-31,2060 W County Line Rd,Jackson,United States,08527,NJ,Domestic,2022-06-24,False,False,False,False,False,,2022-07-06 00:16:42.7966667,,shimfisher@gmail.com,United States,Connecticut,Connecticut,usacorp@usacorpinc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,
